bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
21	[BUG]  [BUGGY]  int  k  =  getPopulationSize();  [CE]  missing  return  statement  [CONTEXT]    public  double  getNumericalMean()  {    [BUGGY]  int  k  =  getPopulationSize();  [BUGGY]    return  (double)  (getSampleSize()  *  getNumberOfSuccesses())  /  (double)  getPopulationSize();  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalMean  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	268	268	1	replace	int  k  =  getPopulationSize();	      int    k    =    getNumberOfSuccesses();    	non-compiled	[CE]  missing  return  statement	363	None
23	[BUG]  [BUGGY]  int  k  =  getSampleSize();  [CE]  missing  return  statement  [CONTEXT]    public  double  getNumericalMean()  {    [BUGGY]  int  k  =  getSampleSize();  [BUGGY]    return  (double)  (getSampleSize()  *  getNumberOfSuccesses())  /  (double)  getPopulationSize();  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalMean  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	268	268	1	replace	int  k  =  getSampleSize();	      int    k    =    getNumberOfSuccesses();    	non-compiled	[CE]  missing  return  statement	363	None
24	[BUG]  [BUGGY]  int  k  =  getNumberOfSuccesses()  +  1;  [CE]  missing  return  statement  [CONTEXT]    public  double  getNumericalMean()  {    [BUGGY]  int  k  =  getNumberOfSuccesses()  +  1;  [BUGGY]    return  (double)  (getSampleSize()  *  getNumberOfSuccesses())  /  (double)  getPopulationSize();  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalMean  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	268	268	1	replace	int  k  =  getNumberOfSuccesses()  +  1;	      int    k    =    getNumberOfSuccesses();    	non-compiled	[CE]  missing  return  statement	363	None
32	[BUG]  [BUGGY]  final  double  N  =  getPopulationSize();  [CE]  variable  N  is  already  defined  in  method  calculateNumericalVariance()  [CONTEXT]    protected  double  calculateNumericalVariance()  {  final  double  N  =  getPopulationSize();  final  double  m  =  getNumberOfSuccesses();  final  double  n  =  getSampleSize();    [BUGGY]  final  double  N  =  getPopulationSize();  [BUGGY]    return  (n  *  m  *  (N  -  n)  *  (N  -  m))  /  (N  *  N  *  (N  -  1));  }  [CLASS]  HypergeometricDistribution  [METHOD]  calculateNumericalVariance  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  N  m  n  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	295	295	1	replace	final  double  N  =  getPopulationSize();	      final    double    n    =    getPopulationSize();    	non-compiled	[CE]  variable  N  is  already  defined  in  method  calculateNumericalVariance()	91	None
33	[BUG]  [BUGGY]  final  double  m  =  getPopulationSize();  [CE]  variable  m  is  already  defined  in  method  calculateNumericalVariance()  [CONTEXT]    protected  double  calculateNumericalVariance()  {  final  double  N  =  getPopulationSize();  final  double  m  =  getNumberOfSuccesses();  final  double  n  =  getSampleSize();    [BUGGY]  final  double  m  =  getPopulationSize();  [BUGGY]    return  (n  *  m  *  (N  -  n)  *  (N  -  m))  /  (N  *  N  *  (N  -  1));  }  [CLASS]  HypergeometricDistribution  [METHOD]  calculateNumericalVariance  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  N  m  n  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	295	295	1	replace	final  double  m  =  getPopulationSize();	      final    double    n    =    getPopulationSize();    	non-compiled	[CE]  variable  m  is  already  defined  in  method  calculateNumericalVariance()	91	None
34	[BUG]  [BUGGY]  final  double  n  is  getPopulationSize();  [CE]  ';'  expected  [CONTEXT]    protected  double  calculateNumericalVariance()  {  final  double  N  =  getPopulationSize();  final  double  m  =  getNumberOfSuccesses();  final  double  n  =  getSampleSize();    [BUGGY]  final  double  n  is  getPopulationSize();  [BUGGY]    return  (n  *  m  *  (N  -  n)  *  (N  -  m))  /  (N  *  N  *  (N  -  1));  }  [CLASS]  HypergeometricDistribution  [METHOD]  calculateNumericalVariance  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  N  m  n  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	295	295	1	replace	final  double  n  is  getPopulationSize();	      final    double    n    =    getPopulationSize();    	non-compiled	[CE]  ';'  expected	91	None
41	[BUG]  [BUGGY]  if(numberOfSuccesses  >  0)  {  if(!numericalVarianceIsCalculated)  {  numericalVariance  =  calculateNumberOfSuccesses();  }  [CE]  illegal  start  of  expression  [CONTEXT]    public  int  getSupportLowerBound()  {    [BUGGY]  if(numberOfSuccesses  >  0)  {  if(!numericalVarianceIsCalculated)  {  numericalVariance  =  calculateNumberOfSuccesses();  }  [BUGGY]    getSampleSize()  +  getNumberOfSuccesses()  -  getPopulationSize());  }  [CLASS]  HypergeometricDistribution  [METHOD]  getSupportLowerBound  [RETURN_TYPE]  int  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  N  m  n  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	308	309	1	replace	if(numberOfSuccesses  >  0)  {  if(!numericalVarianceIsCalculated)  {  numericalVariance  =  calculateNumberOfSuccesses();  }	      	non-compiled	[CE]  illegal  start  of  expression	5	None
42	[BUG]  [BUGGY]  double  numericalVariance  =  getNumberOfSuccesses()  /(numberOfSuccesses  -  1);  [CE]  missing  return  statement  [CONTEXT]    public  int  getSupportLowerBound()  {    [BUGGY]  double  numericalVariance  =  getNumberOfSuccesses()  /(numberOfSuccesses  -  1);  [BUGGY]    getSampleSize()  +  getNumberOfSuccesses()  -  getPopulationSize());  }  [CLASS]  HypergeometricDistribution  [METHOD]  getSupportLowerBound  [RETURN_TYPE]  int  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  N  m  n  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	308	309	1	replace	double  numericalVariance  =  getNumberOfSuccesses()  /(numberOfSuccesses  -  1);	      	non-compiled	[CE]  missing  return  statement	5	None
43	[BUG]  [BUGGY]  double  numericalVariance  =  getNumberOfSuccesses()  *(numberOfSuccesses  -  1);  [CE]  missing  return  statement  [CONTEXT]    public  int  getSupportLowerBound()  {    [BUGGY]  double  numericalVariance  =  getNumberOfSuccesses()  *(numberOfSuccesses  -  1);  [BUGGY]    getSampleSize()  +  getNumberOfSuccesses()  -  getPopulationSize());  }  [CLASS]  HypergeometricDistribution  [METHOD]  getSupportLowerBound  [RETURN_TYPE]  int  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  N  m  n  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	308	309	1	replace	double  numericalVariance  =  getNumberOfSuccesses()  *(numberOfSuccesses  -  1);	      	non-compiled	[CE]  missing  return  statement	5	None
44	[BUG]  [BUGGY]  if(numberOfSuccesses  >  0)  {  if(!numericalVarianceIsCalculated)  {  numericalVariance  =  calculateNumberOfSuccesses()  *(numberOfSuccesses  -  1);  }  [CE]  illegal  start  of  expression  [CONTEXT]    public  int  getSupportLowerBound()  {    [BUGGY]  if(numberOfSuccesses  >  0)  {  if(!numericalVarianceIsCalculated)  {  numericalVariance  =  calculateNumberOfSuccesses()  *(numberOfSuccesses  -  1);  }  [BUGGY]    getSampleSize()  +  getNumberOfSuccesses()  -  getPopulationSize());  }  [CLASS]  HypergeometricDistribution  [METHOD]  getSupportLowerBound  [RETURN_TYPE]  int  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  N  m  n  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	308	309	1	replace	if(numberOfSuccesses  >  0)  {  if(!numericalVarianceIsCalculated)  {  numericalVariance  =  calculateNumberOfSuccesses()  *(numberOfSuccesses  -  1);  }	      	non-compiled	[CE]  illegal  start  of  expression	5	None
52	[BUG]  [BUGGY]  int  n  =  getPopulationSize();  [CE]  missing  return  statement  [CONTEXT]    public  int  getSupportLowerBound()  {    [BUGGY]  int  n  =  getPopulationSize();  [BUGGY]    return  FastMath.max(0,        getSampleSize()  +  getNumberOfSuccesses()  -  getPopulationSize());  getSampleSize()  +  getNumberOfSuccesses()  -  getPopulationSize());  }  [CLASS]  HypergeometricDistribution  [METHOD]  getSupportLowerBound  [RETURN_TYPE]  int  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  N  m  n  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	308	309	1	replace	int  n  =  getPopulationSize();	      int    numberOfSuccesses    =    getNumberOfSuccesses();    	non-compiled	[CE]  missing  return  statement	82	None
54	[BUG]  [BUGGY]  int  populationSize  =  getPopulationSize()  -  getNumberOfSuccesses();  [CE]  missing  return  statement  [CONTEXT]    public  int  getSupportLowerBound()  {    [BUGGY]  int  populationSize  =  getPopulationSize()  -  getNumberOfSuccesses();  [BUGGY]    return  FastMath.max(0,        getSampleSize()  +  getNumberOfSuccesses()  -  getPopulationSize());  getSampleSize()  +  getNumberOfSuccesses()  -  getPopulationSize());  }  [CLASS]  HypergeometricDistribution  [METHOD]  getSupportLowerBound  [RETURN_TYPE]  int  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  N  m  n  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	308	309	1	replace	int  populationSize  =  getPopulationSize()  -  getNumberOfSuccesses();	      int    numberOfSuccesses    =    getNumberOfSuccesses();    	non-compiled	[CE]  missing  return  statement	82	None
62	[BUG]  [BUGGY]  return  numericalVariance  /(numericalVariance  >  0)?  numericVariance  :  null;  [CE]  bad  operand  types  for  binary  operator  '/'  [CONTEXT]    public  double  getNumericalVariance()  {  if  (!numericalVarianceIsCalculated)  {  numericalVariance  =  calculateNumericalVariance();  numericalVarianceIsCalculated  =  true;  }    [BUGGY]  return  numericalVariance  /(numericalVariance  >  0)?  numericVariance  :  null;  [BUGGY]    }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalVariance  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	283	283	1	replace	return  numericalVariance  /(numericalVariance  >  0)?  numericVariance  :  null;	  return    numericalVariance    /(numericalVariance    >    0)?    numericalVariance    :    null;    	non-compiled	[CE]  bad  operand  types  for  binary  operator  '/'	153	None
63	[BUG]  [BUGGY]  return  numericalVariance  /(numericalVariance  >  0)?  null  :  numericalVariance;  [CE]  bad  operand  types  for  binary  operator  '/'  [CONTEXT]    public  double  getNumericalVariance()  {  if  (!numericalVarianceIsCalculated)  {  numericalVariance  =  calculateNumericalVariance();  numericalVarianceIsCalculated  =  true;  }    [BUGGY]  return  numericalVariance  /(numericalVariance  >  0)?  null  :  numericalVariance;  [BUGGY]    }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalVariance  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	283	283	1	replace	return  numericalVariance  /(numericalVariance  >  0)?  null  :  numericalVariance;	  return    numericalVariance    /(numericalVariance    >    0)?    numericalVariance    :    null;    	non-compiled	[CE]  bad  operand  types  for  binary  operator  '/'	153	None
71	[BUG]  [BUGGY]  n  =  getNumberOfSuccesses()  +  Math.max(n,  m);  [CE]  cannot  find  symbol  n  [CONTEXT]    public  double  getNumericalMean()  {    [BUGGY]  n  =  getNumberOfSuccesses()  +  Math.max(n,  m);  [BUGGY]    return  (double)  (getSampleSize()  *  getNumberOfSuccesses())  /  (double)  getPopulationSize();  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalMean  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	268	268	1	replace	n  =  getNumberOfSuccesses()  +  Math.max(n,  m);	      int    k    =    getNumberOfSuccesses();    	non-compiled	[CE]  cannot  find  symbol  n	363	None
72	[BUG]  [BUGGY]  N  =  getNumberOfSuccesses()  +  Math.max(n,  m);  [CE]  cannot  find  symbol  N  [CONTEXT]    public  double  getNumericalMean()  {    [BUGGY]  N  =  getNumberOfSuccesses()  +  Math.max(n,  m);  [BUGGY]    return  (double)  (getSampleSize()  *  getNumberOfSuccesses())  /  (double)  getPopulationSize();  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalMean  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	268	268	1	replace	N  =  getNumberOfSuccesses()  +  Math.max(n,  m);	      int    k    =    getNumberOfSuccesses();    	non-compiled	[CE]  cannot  find  symbol  N	363	None
73	[BUG]  [BUGGY]  n  =  getNumberOfSuccesses()  +  Math.max(m,  n);  [CE]  cannot  find  symbol  n  [CONTEXT]    public  double  getNumericalMean()  {    [BUGGY]  n  =  getNumberOfSuccesses()  +  Math.max(m,  n);  [BUGGY]    return  (double)  (getSampleSize()  *  getNumberOfSuccesses())  /  (double)  getPopulationSize();  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalMean  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	268	268	1	replace	n  =  getNumberOfSuccesses()  +  Math.max(m,  n);	      int    k    =    getNumberOfSuccesses();    	non-compiled	[CE]  cannot  find  symbol  n	363	None
74	[BUG]  [BUGGY]  m  =  getNumberOfSuccesses()  +  Math.max(n,  m);  [CE]  cannot  find  symbol  m  [CONTEXT]    public  double  getNumericalMean()  {    [BUGGY]  m  =  getNumberOfSuccesses()  +  Math.max(n,  m);  [BUGGY]    return  (double)  (getSampleSize()  *  getNumberOfSuccesses())  /  (double)  getPopulationSize();  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalMean  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	268	268	1	replace	m  =  getNumberOfSuccesses()  +  Math.max(n,  m);	      int    k    =    getNumberOfSuccesses();    	non-compiled	[CE]  cannot  find  symbol  m	363	None
