bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
24	[BUG]  [BUGGY]  numericalVarianceIsCalculated  =  true;  if(!numericalVarianceIsCalculated)  {  if(!numericalVarianceIsCalculated)  {  numericalVariance  =  calculateStdNumericalVariance();  toured  [CE]  not  a  statement  [CONTEXT]      public  double  getNumericalVariance()  {  if  (!numericalVarianceIsCalculated)  {  numericalVariance  =  calculateNumericalVariance();      [BUGGY]  numericalVarianceIsCalculated  =  true;  if(!numericalVarianceIsCalculated)  {  if(!numericalVarianceIsCalculated)  {  numericalVariance  =  calculateStdNumericalVariance();  toured  [BUGGY]      }  return  numericalVariance;  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalVariance  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	281	281	1	replace	numericalVarianceIsCalculated  =  true;  if(!numericalVarianceIsCalculated)  {  if(!numericalVarianceIsCalculated)  {  numericalVariance  =  calculateStdNumericalVariance();  toured	  numericalVarianceIsCalculated    =    false;    if(!numericalVarianceIsCalculated)    {    if(!numericalVarianceIsCalculated)    {    numericalVariance    =    calculateStdNumericalVariance();    }    	non-compiled	[CE]  not  a  statement	265	None
33	[BUG]  [BUGGY]  int  populationSize  =  getNumberOfSuccesses();  int  sampleSize  =  getNumberOfSuccesses();  [CE]  missing  return  statement  [CONTEXT]      public  int  getSupportLowerBound()  {      [BUGGY]  int  populationSize  =  getNumberOfSuccesses();  int  sampleSize  =  getNumberOfSuccesses();  [BUGGY]      return  FastMath.max(0,        getSampleSize()  +  getNumberOfSuccesses()  -  getPopulationSize());  getSampleSize()  +  getNumberOfSuccesses()  -  getPopulationSize());  }  [CLASS]  HypergeometricDistribution  [METHOD]  getSupportLowerBound  [RETURN_TYPE]  int  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  N  m  n  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	308	309	1	replace	int  populationSize  =  getNumberOfSuccesses();  int  sampleSize  =  getNumberOfSuccesses();	          int    populationSize    =    getNumberOfSuccesses();    int    populationSize    =    getNumberOfSuccesses();    	non-compiled	[CE]  missing  return  statement	432	None
43	[BUG]  [BUGGY]  if(numericalVarianceIsCalculated)  {  if(!numericalVarianceIsCalculated)  {  return  -1;  }  [CE]  illegal  start  of  expression  [CONTEXT]      public  double  getNumericalVariance()  {  if  (!numericalVarianceIsCalculated)  {  numericalVariance  =  calculateNumericalVariance();  numericalVarianceIsCalculated  =  true;  }      [BUGGY]  if(numericalVarianceIsCalculated)  {  if(!numericalVarianceIsCalculated)  {  return  -1;  }  [BUGGY]      return  numericalVariance;  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalVariance  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	283	283	1	replace	if(numericalVarianceIsCalculated)  {  if(!numericalVarianceIsCalculated)  {  return  -1;  }	  if(!numericalVarianceIsCalculated)    {    if(!numericalVarianceIsCalculated)    {    return    -1;    }    	non-compiled	[CE]  illegal  start  of  expression	1643	None
44	[BUG]  [BUGGY]  if(!numbericalVarianceIsCalculated)  {  if(!numericalVarianceIsCalculated)  {  return  -1;  }  [CE]  illegal  start  of  expression  [CONTEXT]      public  double  getNumericalVariance()  {  if  (!numericalVarianceIsCalculated)  {  numericalVariance  =  calculateNumericalVariance();  numericalVarianceIsCalculated  =  true;  }      [BUGGY]  if(!numbericalVarianceIsCalculated)  {  if(!numericalVarianceIsCalculated)  {  return  -1;  }  [BUGGY]      return  numericalVariance;  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalVariance  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	283	283	1	replace	if(!numbericalVarianceIsCalculated)  {  if(!numericalVarianceIsCalculated)  {  return  -1;  }	  if(!numericalVarianceIsCalculated)    {    if(!numericalVarianceIsCalculated)    {    return    -1;    }    	non-compiled	[CE]  illegal  start  of  expression	1643	None
52	[BUG]  [BUGGY]  numericalVariance  =  calculatePositiveVariance()  +  1;  [CE]  illegal  start  of  type  [CONTEXT]      public  double  getNumericalVariance()  {      [BUGGY]  numericalVariance  =  calculatePositiveVariance()  +  1;  [BUGGY]      numericalVariance  =  calculateNumericalVariance();  numericalVarianceIsCalculated  =  true;  }  return  numericalVariance;  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalVariance  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	279	279	1	replace	numericalVariance  =  calculatePositiveVariance()  +  1;	  numericalVariance    =    calculatePositiveVariance();    	non-compiled	[CE]  illegal  start  of  type	2371	None
54	[BUG]  [BUGGY]  numericalVariance  =  calculatePositiveVariance()  /  2;  [CE]  illegal  start  of  type  [CONTEXT]      public  double  getNumericalVariance()  {      [BUGGY]  numericalVariance  =  calculatePositiveVariance()  /  2;  [BUGGY]      numericalVariance  =  calculateNumericalVariance();  numericalVarianceIsCalculated  =  true;  }  return  numericalVariance;  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalVariance  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	279	279	1	replace	numericalVariance  =  calculatePositiveVariance()  /  2;	  numericalVariance    =    calculatePositiveVariance();    	non-compiled	[CE]  illegal  start  of  type	2371	None
62	[BUG]  [BUGGY]  N  =  getNumberOfSuccesses()  +  1;  [CE]  cannot  assign  a  value  to  final  variable  N  [CONTEXT]      protected  double  calculateNumericalVariance()  {  final  double  N  =  getPopulationSize();  final  double  m  =  getNumberOfSuccesses();  final  double  n  =  getSampleSize();      [BUGGY]  N  =  getNumberOfSuccesses()  +  1;  [BUGGY]      return  (n  *  m  *  (N  -  n)  *  (N  -  m))  /  (N  *  N  *  (N  -  1));  }  [CLASS]  HypergeometricDistribution  [METHOD]  calculateNumericalVariance  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  N  m  n  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	295	295	1	replace	N  =  getNumberOfSuccesses()  +  1;	  n    =    getNumberOfSuccesses()    +    1;    	non-compiled	[CE]  cannot  assign  a  value  to  final  variable  N	3784	None
71	[BUG]  [BUGGY]  getPopulationSize()  *  getNumberOfSuccesses();  [CE]  not  a  statement  [CONTEXT]      public  double  getNumericalMean()  {      [BUGGY]  getPopulationSize()  *  getNumberOfSuccesses();  [BUGGY]      return  (double)  (getSampleSize()  *  getNumberOfSuccesses())  /  (double)  getPopulationSize();  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalMean  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	268	268	1	replace	getPopulationSize()  *  getNumberOfSuccesses();	          getNumberOfSuccesses();    getNumberOfSuccesses();    	non-compiled	[CE]  not  a  statement	2212	None
72	[BUG]  [BUGGY]  getPopulationSize();  getSampleSize()  *  getNumberOfSuccesses();  [CE]  not  a  statement  [CONTEXT]      public  double  getNumericalMean()  {      [BUGGY]  getPopulationSize();  getSampleSize()  *  getNumberOfSuccesses();  [BUGGY]      return  (double)  (getSampleSize()  *  getNumberOfSuccesses())  /  (double)  getPopulationSize();  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalMean  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	268	268	1	replace	getPopulationSize();  getSampleSize()  *  getNumberOfSuccesses();	          getNumberOfSuccesses();    getNumberOfSuccesses();    	non-compiled	[CE]  not  a  statement	2212	None
74	[BUG]  [BUGGY]  getPopulationSize()  -  getNumberOfSuccesses();  getSampleSize()  *  getNumberOfSuccesses();  [CE]  not  a  statement  [CONTEXT]      public  double  getNumericalMean()  {      [BUGGY]  getPopulationSize()  -  getNumberOfSuccesses();  getSampleSize()  *  getNumberOfSuccesses();  [BUGGY]      return  (double)  (getSampleSize()  *  getNumberOfSuccesses())  /  (double)  getPopulationSize();  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalMean  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	268	268	1	replace	getPopulationSize()  -  getNumberOfSuccesses();  getSampleSize()  *  getNumberOfSuccesses();	          getNumberOfSuccesses();    getNumberOfSuccesses();    	non-compiled	[CE]  not  a  statement	2212	None
83	[BUG]  [BUGGY]  numericalVariance  =  calculateNumbericalVariance()  *(numericalVarianceIsCalculated));  [CE]  ';'  expected  [CONTEXT]      public  double  getNumericalVariance()  {  if  (!numericalVarianceIsCalculated)  {      [BUGGY]  numericalVariance  =  calculateNumbericalVariance()  *(numericalVarianceIsCalculated));  [BUGGY]      numericalVarianceIsCalculated  =  true;  }  return  numericalVariance;  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalVariance  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	280	280	1	replace	numericalVariance  =  calculateNumbericalVariance()  *(numericalVarianceIsCalculated));	  numericalVariance    =    calculateNumbericalVariance()    /(numericalVarianceIsCalculated));    	non-compiled	[CE]  ';'  expected	793	None
91	[BUG]  [BUGGY]  return  FastMath.max(0,  getNumberOfSuccesses()  +  getSampleSize()  -  getPopulationSize());  int  numberOfSuccesses  =  getNumberOfSuccesses()  -  getPopulationSize();  [CE]  illegal  start  of  type  [CONTEXT]      public  double  getNumericalVariance()  {      [BUGGY]  return  FastMath.max(0,  getNumberOfSuccesses()  +  getSampleSize()  -  getPopulationSize());  int  numberOfSuccesses  =  getNumberOfSuccesses()  -  getPopulationSize();  [BUGGY]      numericalVariance  =  calculateNumericalVariance();  numericalVarianceIsCalculated  =  true;  }  return  numericalVariance;  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalVariance  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	279	279	1	replace	return  FastMath.max(0,  getNumberOfSuccesses()  +  getSampleSize()  -  getPopulationSize());  int  numberOfSuccesses  =  getNumberOfSuccesses()  -  getPopulationSize();	  if(!numberativeVarianceIsCalculated)    {    	non-compiled	[CE]  illegal  start  of  type	1024	None
92	[BUG]  [BUGGY]  return  FastMath.max(1,  getNumberOfSuccesses()  +  getSampleSize()  -  getPopulationSize());  int  numberOfSuccesses  =  getNumberOfSuccesses()  -  getPopulationSize();  [CE]  illegal  start  of  type  [CONTEXT]      public  double  getNumericalVariance()  {      [BUGGY]  return  FastMath.max(1,  getNumberOfSuccesses()  +  getSampleSize()  -  getPopulationSize());  int  numberOfSuccesses  =  getNumberOfSuccesses()  -  getPopulationSize();  [BUGGY]      numericalVariance  =  calculateNumericalVariance();  numericalVarianceIsCalculated  =  true;  }  return  numericalVariance;  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalVariance  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	279	279	1	replace	return  FastMath.max(1,  getNumberOfSuccesses()  +  getSampleSize()  -  getPopulationSize());  int  numberOfSuccesses  =  getNumberOfSuccesses()  -  getPopulationSize();	  if(!numberativeVarianceIsCalculated)    {    	non-compiled	[CE]  illegal  start  of  type	1024	None
93	[BUG]  [BUGGY]  return  FastMath.max(0,  getPopulationSize()  +  getSampleSize()  -  getPopulationSize());  int  numberOfSuccesses  =  getNumberOfSuccesses()  -  getPopulationSize();  [CE]  illegal  start  of  type  [CONTEXT]      public  double  getNumericalVariance()  {      [BUGGY]  return  FastMath.max(0,  getPopulationSize()  +  getSampleSize()  -  getPopulationSize());  int  numberOfSuccesses  =  getNumberOfSuccesses()  -  getPopulationSize();  [BUGGY]      numericalVariance  =  calculateNumericalVariance();  numericalVarianceIsCalculated  =  true;  }  return  numericalVariance;  }  [CLASS]  HypergeometricDistribution  [METHOD]  getNumericalVariance  [RETURN_TYPE]  double  [VARIABLES]  boolean  numericalVarianceIsCalculated  double  numericalVariance  p  p1  p2  p3  q  ret  long  serialVersionUID  int  dx  k  m  n  numberOfSuccesses  populationSize  sampleSize  x  x0  x1  	projects/Math2/src/main/java/org/apache/commons/math3/distribution/HypergeometricDistribution.java	0.3779644730092272	279	279	1	replace	return  FastMath.max(0,  getPopulationSize()  +  getSampleSize()  -  getPopulationSize());  int  numberOfSuccesses  =  getNumberOfSuccesses()  -  getPopulationSize();	  if(!numberativeVarianceIsCalculated)    {    	non-compiled	[CE]  illegal  start  of  type	1024	None
