projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Months-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=12;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=2;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=31;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=12;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Months-=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Months-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Months-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.MONTH,months);Years-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=ReduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=12;months-=12;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=12;years-=12;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=12;Months-=12;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=12;days-=12;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=12;Monate-=12;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=1;months-=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=1;years-=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=1;Months-=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=1;days-=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=1;weeks-=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.YEAR,months);months-=reduceAndCorrect(start,end,Calendar.YEAR,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.YEAR,months);Months-=reduceAndCorrect(start,end,Calendar.YEAR,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=1;Monate+=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.MONTH,months);years-=reduceAndCorrect(start,end,Calendar.MONTH,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315years-=reduceAndCorrect(start,end,Calendar.MONTH,months);months-=reduceAndCorrect(start,end,Calendar.MONTH,years);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);Monaten-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=1;Monate-=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MONTH,months);Monate-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=2;Monate+=2;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Monate-=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=12;Monaten-=12;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=31;Monate+=31;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=1;Monaten-=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MONTH,months+1,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Months-=reduceAndCorrect(start,end,Calendar.MONTH,months+1,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.YEAR,months);intmonths-=reduceAndCorrect(start,end,Calendar.YEAR,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Monaten-=1;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315Months-=1L;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MONTH,months);intmonths-=reduceAndCorrect(start,end,Calendar.MONTH,months);
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months+=2;Monaten+=2;
projects/Lang63/src/java/org/apache/commons/lang/time/DurationFormatUtils.java315months-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);intmonths-=reduceAndCorrect(start,end,Calendar.MILLISECOND,months);
