bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	patch
11	[BUG] [BUGGY] row = new KeyedObjects(); [FE] UnknownKeyException [CONTEXT] if (columnKey == null) { throw new IllegalArgumentException("Null 'columnKey' argument."); } KeyedObjects row; int rowIndex = this.rowKeys.indexOf(rowKey); if (rowIndex >= 0) { row = (KeyedObjects) this.rows.get(rowIndex); } else { this.rowKeys.add(rowKey); [BUGGY] row = new KeyedObjects(); [BUGGY] this.rows.add(row); } row.setObject(columnKey, object); int columnIndex = this.columnKeys.indexOf(columnKey); if (columnIndex < 0) { this.columnKeys.add(columnKey); } } [CLASS] KeyedObjects2D [METHOD] setObject [RETURN_TYPE] void  Object object Comparable rowKey Comparable columnKey [VARIABLES] Comparable columnKey rowKey boolean KeyedObjects row List columnKeys rowKeys rows Object object long serialVersionUID int columnIndex rowIndex  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.7385489458759964	275	275	6	
12	[BUG] [BUGGY] this.rows.add(row); [FE] UnknownKeyException [CONTEXT] throw new IllegalArgumentException("Null 'columnKey' argument."); } KeyedObjects row; int rowIndex = this.rowKeys.indexOf(rowKey); if (rowIndex >= 0) { row = (KeyedObjects) this.rows.get(rowIndex); } else { this.rowKeys.add(rowKey); row = new KeyedObjects(); [BUGGY] this.rows.add(row); [BUGGY] } row.setObject(columnKey, object); int columnIndex = this.columnKeys.indexOf(columnKey); if (columnIndex < 0) { this.columnKeys.add(columnKey); } } [CLASS] KeyedObjects2D [METHOD] setObject [RETURN_TYPE] void  Object object Comparable rowKey Comparable columnKey [VARIABLES] Comparable columnKey rowKey boolean KeyedObjects row List columnKeys rowKeys rows Object object long serialVersionUID int columnIndex rowIndex  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.7385489458759964	276	276	6	
13	[BUG] [BUGGY] row.setObject(columnKey, object); [FE] UnknownKeyException [CONTEXT] KeyedObjects row; int rowIndex = this.rowKeys.indexOf(rowKey); if (rowIndex >= 0) { row = (KeyedObjects) this.rows.get(rowIndex); } else { this.rowKeys.add(rowKey); row = new KeyedObjects(); this.rows.add(row); } [BUGGY] row.setObject(columnKey, object); [BUGGY] int columnIndex = this.columnKeys.indexOf(columnKey); if (columnIndex < 0) { this.columnKeys.add(columnKey); } } [CLASS] KeyedObjects2D [METHOD] setObject [RETURN_TYPE] void  Object object Comparable rowKey Comparable columnKey [VARIABLES] Comparable columnKey rowKey boolean KeyedObjects row List columnKeys rowKeys rows Object object long serialVersionUID int columnIndex rowIndex  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.7385489458759964	278	278	6	
14	[BUG] [BUGGY] int columnIndex = this.columnKeys.indexOf(columnKey); [FE] UnknownKeyException [CONTEXT] int rowIndex = this.rowKeys.indexOf(rowKey); if (rowIndex >= 0) { row = (KeyedObjects) this.rows.get(rowIndex); } else { this.rowKeys.add(rowKey); row = new KeyedObjects(); this.rows.add(row); } row.setObject(columnKey, object); [BUGGY] int columnIndex = this.columnKeys.indexOf(columnKey); [BUGGY] if (columnIndex < 0) { this.columnKeys.add(columnKey); } } [CLASS] KeyedObjects2D [METHOD] setObject [RETURN_TYPE] void  Object object Comparable rowKey Comparable columnKey [VARIABLES] Comparable columnKey rowKey boolean KeyedObjects row List columnKeys rowKeys rows Object object long serialVersionUID int columnIndex rowIndex  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.7385489458759964	279	279	6	
15	[BUG] [BUGGY] if (columnIndex < 0) { [FE] UnknownKeyException [CONTEXT] if (rowIndex >= 0) { row = (KeyedObjects) this.rows.get(rowIndex); } else { this.rowKeys.add(rowKey); row = new KeyedObjects(); this.rows.add(row); } row.setObject(columnKey, object); int columnIndex = this.columnKeys.indexOf(columnKey); [BUGGY] if (columnIndex < 0) { [BUGGY] this.columnKeys.add(columnKey); } } [CLASS] KeyedObjects2D [METHOD] setObject [RETURN_TYPE] void  Object object Comparable rowKey Comparable columnKey [VARIABLES] Comparable columnKey rowKey boolean KeyedObjects row List columnKeys rowKeys rows Object object long serialVersionUID int columnIndex rowIndex  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.7385489458759964	280	280	6	
16	[BUG] [BUGGY] this.columnKeys.add(columnKey); [FE] UnknownKeyException [CONTEXT] row = (KeyedObjects) this.rows.get(rowIndex); } else { this.rowKeys.add(rowKey); row = new KeyedObjects(); this.rows.add(row); } row.setObject(columnKey, object); int columnIndex = this.columnKeys.indexOf(columnKey); if (columnIndex < 0) { [BUGGY] this.columnKeys.add(columnKey); [BUGGY] } } [CLASS] KeyedObjects2D [METHOD] setObject [RETURN_TYPE] void  Object object Comparable rowKey Comparable columnKey [VARIABLES] Comparable columnKey rowKey boolean KeyedObjects row List columnKeys rowKeys rows Object object long serialVersionUID int columnIndex rowIndex  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.7385489458759964	281	281	6	
18	[BUG] [BUGGY] return this.rowKeys.indexOf(key); [FE] UnknownKeyException [CONTEXT] public int getRowIndex(Comparable key) { [BUGGY] return this.rowKeys.indexOf(key); [BUGGY] } [CLASS] KeyedObjects2D [METHOD] getRowIndex [RETURN_TYPE] int  Comparable key [VARIABLES] List columnKeys rowKeys rows Comparable key boolean long serialVersionUID  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.5773502691896258	150	150	6	
19	[BUG] [BUGGY] return this.columnKeys.indexOf(key); [FE] UnknownKeyException [CONTEXT] public int getColumnIndex(Comparable key) { [BUGGY] return this.columnKeys.indexOf(key); [BUGGY] } [CLASS] KeyedObjects2D [METHOD] getColumnIndex [RETURN_TYPE] int  Comparable key [VARIABLES] List columnKeys rowKeys rows Comparable key boolean long serialVersionUID  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.5773502691896258	187	187	6	
20	[BUG] [BUGGY] if (rowKey == null) { [FE] UnknownKeyException [CONTEXT] public Object getObject(Comparable rowKey, Comparable columnKey) { [BUGGY] if (rowKey == null) { [BUGGY] throw new IllegalArgumentException("Null 'rowKey' argument."); } if (columnKey == null) { throw new IllegalArgumentException("Null 'columnKey' argument."); } int row = this.rowKeys.indexOf(rowKey); if (row < 0) { throw new UnknownKeyException("Row key (" + rowKey + ") not recognised."); } [CLASS] KeyedObjects2D [METHOD] getObject [RETURN_TYPE] Object  Comparable rowKey Comparable columnKey [VARIABLES] KeyedObjects rowData List columnKeys rowKeys rows Comparable columnKey rowKey boolean long serialVersionUID int column row  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.5773502691896258	215	215	6	
21	[BUG] [BUGGY] if (columnKey == null) { [FE] UnknownKeyException [CONTEXT] public Object getObject(Comparable rowKey, Comparable columnKey) { if (rowKey == null) { throw new IllegalArgumentException("Null 'rowKey' argument."); } [BUGGY] if (columnKey == null) { [BUGGY] throw new IllegalArgumentException("Null 'columnKey' argument."); } int row = this.rowKeys.indexOf(rowKey); if (row < 0) { throw new UnknownKeyException("Row key (" + rowKey + ") not recognised."); } int column = this.columnKeys.indexOf(columnKey); if (column < 0) { throw new UnknownKeyException("Column key (" + columnKey [CLASS] KeyedObjects2D [METHOD] getObject [RETURN_TYPE] Object  Comparable rowKey Comparable columnKey [VARIABLES] KeyedObjects rowData List columnKeys rowKeys rows Comparable columnKey rowKey boolean long serialVersionUID int column row  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.5773502691896258	218	218	6	
22	[BUG] [BUGGY] int row = this.rowKeys.indexOf(rowKey); [FE] UnknownKeyException [CONTEXT] public Object getObject(Comparable rowKey, Comparable columnKey) { if (rowKey == null) { throw new IllegalArgumentException("Null 'rowKey' argument."); } if (columnKey == null) { throw new IllegalArgumentException("Null 'columnKey' argument."); } [BUGGY] int row = this.rowKeys.indexOf(rowKey); [BUGGY] if (row < 0) { throw new UnknownKeyException("Row key (" + rowKey + ") not recognised."); } int column = this.columnKeys.indexOf(columnKey); if (column < 0) { throw new UnknownKeyException("Column key (" + columnKey + ") not recognised."); } if (row >= 0) { [CLASS] KeyedObjects2D [METHOD] getObject [RETURN_TYPE] Object  Comparable rowKey Comparable columnKey [VARIABLES] KeyedObjects rowData List columnKeys rowKeys rows Comparable columnKey rowKey boolean long serialVersionUID int column row  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.5773502691896258	221	221	6	
23	[BUG] [BUGGY] if (row < 0) { [FE] UnknownKeyException [CONTEXT] public Object getObject(Comparable rowKey, Comparable columnKey) { if (rowKey == null) { throw new IllegalArgumentException("Null 'rowKey' argument."); } if (columnKey == null) { throw new IllegalArgumentException("Null 'columnKey' argument."); } int row = this.rowKeys.indexOf(rowKey); [BUGGY] if (row < 0) { [BUGGY] throw new UnknownKeyException("Row key (" + rowKey + ") not recognised."); } int column = this.columnKeys.indexOf(columnKey); if (column < 0) { throw new UnknownKeyException("Column key (" + columnKey + ") not recognised."); } if (row >= 0) { KeyedObjects rowData = (KeyedObjects) this.rows.get(row); [CLASS] KeyedObjects2D [METHOD] getObject [RETURN_TYPE] Object  Comparable rowKey Comparable columnKey [VARIABLES] KeyedObjects rowData List columnKeys rowKeys rows Comparable columnKey rowKey boolean long serialVersionUID int column row  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.5773502691896258	222	222	6	
24	[BUG] [BUGGY] int column = this.columnKeys.indexOf(columnKey); [FE] UnknownKeyException [CONTEXT] throw new IllegalArgumentException("Null 'rowKey' argument."); } if (columnKey == null) { throw new IllegalArgumentException("Null 'columnKey' argument."); } int row = this.rowKeys.indexOf(rowKey); if (row < 0) { throw new UnknownKeyException("Row key (" + rowKey + ") not recognised."); } [BUGGY] int column = this.columnKeys.indexOf(columnKey); [BUGGY] if (column < 0) { throw new UnknownKeyException("Column key (" + columnKey + ") not recognised."); } if (row >= 0) { KeyedObjects rowData = (KeyedObjects) this.rows.get(row); return rowData.getObject(columnKey); } else { return null; [CLASS] KeyedObjects2D [METHOD] getObject [RETURN_TYPE] Object  Comparable rowKey Comparable columnKey [VARIABLES] KeyedObjects rowData List columnKeys rowKeys rows Comparable columnKey rowKey boolean long serialVersionUID int column row  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.5773502691896258	226	226	6	
25	[BUG] [BUGGY] if (column < 0) { [FE] UnknownKeyException [CONTEXT] } if (columnKey == null) { throw new IllegalArgumentException("Null 'columnKey' argument."); } int row = this.rowKeys.indexOf(rowKey); if (row < 0) { throw new UnknownKeyException("Row key (" + rowKey + ") not recognised."); } int column = this.columnKeys.indexOf(columnKey); [BUGGY] if (column < 0) { [BUGGY] throw new UnknownKeyException("Column key (" + columnKey + ") not recognised."); } if (row >= 0) { KeyedObjects rowData = (KeyedObjects) this.rows.get(row); return rowData.getObject(columnKey); } else { return null; } [CLASS] KeyedObjects2D [METHOD] getObject [RETURN_TYPE] Object  Comparable rowKey Comparable columnKey [VARIABLES] KeyedObjects rowData List columnKeys rowKeys rows Comparable columnKey rowKey boolean long serialVersionUID int column row  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.5773502691896258	227	227	6	
26	[BUG] [BUGGY] if (row >= 0) { [FE] UnknownKeyException [CONTEXT] int row = this.rowKeys.indexOf(rowKey); if (row < 0) { throw new UnknownKeyException("Row key (" + rowKey + ") not recognised."); } int column = this.columnKeys.indexOf(columnKey); if (column < 0) { throw new UnknownKeyException("Column key (" + columnKey + ") not recognised."); } [BUGGY] if (row >= 0) { [BUGGY] KeyedObjects rowData = (KeyedObjects) this.rows.get(row); return rowData.getObject(columnKey); } else { return null; } } [CLASS] KeyedObjects2D [METHOD] getObject [RETURN_TYPE] Object  Comparable rowKey Comparable columnKey [VARIABLES] KeyedObjects rowData List columnKeys rowKeys rows Comparable columnKey rowKey boolean long serialVersionUID int column row  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.5773502691896258	231	231	6	
27	[BUG] [BUGGY] KeyedObjects rowData = (KeyedObjects) this.rows.get(row); [FE] UnknownKeyException [CONTEXT] if (row < 0) { throw new UnknownKeyException("Row key (" + rowKey + ") not recognised."); } int column = this.columnKeys.indexOf(columnKey); if (column < 0) { throw new UnknownKeyException("Column key (" + columnKey + ") not recognised."); } if (row >= 0) { [BUGGY] KeyedObjects rowData = (KeyedObjects) this.rows.get(row); [BUGGY] return rowData.getObject(columnKey); } else { return null; } } [CLASS] KeyedObjects2D [METHOD] getObject [RETURN_TYPE] Object  Comparable rowKey Comparable columnKey [VARIABLES] KeyedObjects rowData List columnKeys rowKeys rows Comparable columnKey rowKey boolean long serialVersionUID int column row  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.5773502691896258	232	232	6	
28	[BUG] [BUGGY] return rowData.getObject(columnKey); [FE] UnknownKeyException [CONTEXT] throw new UnknownKeyException("Row key (" + rowKey + ") not recognised."); } int column = this.columnKeys.indexOf(columnKey); if (column < 0) { throw new UnknownKeyException("Column key (" + columnKey + ") not recognised."); } if (row >= 0) { KeyedObjects rowData = (KeyedObjects) this.rows.get(row); [BUGGY] return rowData.getObject(columnKey); [BUGGY] } else { return null; } } [CLASS] KeyedObjects2D [METHOD] getObject [RETURN_TYPE] Object  Comparable rowKey Comparable columnKey [VARIABLES] KeyedObjects rowData List columnKeys rowKeys rows Comparable columnKey rowKey boolean long serialVersionUID int column row  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.5773502691896258	233	233	6	
29	[BUG] [BUGGY] int index = getColumnIndex(columnKey); [FE] UnknownKeyException [CONTEXT] public void removeColumn(Comparable columnKey) { [BUGGY] int index = getColumnIndex(columnKey); [BUGGY] if (index < 0) { throw new UnknownKeyException("Column key (" + columnKey + ") not recognised."); } Iterator iterator = this.rows.iterator(); while (iterator.hasNext()) { KeyedObjects rowData = (KeyedObjects) iterator.next(); rowData.removeValue(columnKey); } this.columnKeys.remove(columnKey); [CLASS] KeyedObjects2D [METHOD] removeColumn [RETURN_TYPE] void  Comparable columnKey [VARIABLES] Comparable columnKey boolean Iterator iterator KeyedObjects rowData List columnKeys rowKeys rows long serialVersionUID int index  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.5773502691896258	370	370	6	
30	[BUG] [BUGGY] if (index < 0) { [FE] UnknownKeyException [CONTEXT] public void removeColumn(Comparable columnKey) { int index = getColumnIndex(columnKey); [BUGGY] if (index < 0) { [BUGGY] throw new UnknownKeyException("Column key (" + columnKey + ") not recognised."); } Iterator iterator = this.rows.iterator(); while (iterator.hasNext()) { KeyedObjects rowData = (KeyedObjects) iterator.next(); rowData.removeValue(columnKey); } this.columnKeys.remove(columnKey); } [CLASS] KeyedObjects2D [METHOD] removeColumn [RETURN_TYPE] void  Comparable columnKey [VARIABLES] Comparable columnKey boolean Iterator iterator KeyedObjects rowData List columnKeys rowKeys rows long serialVersionUID int index  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.5773502691896258	371	371	6	
31	[BUG] [BUGGY] Iterator iterator = this.rows.iterator(); [FE] UnknownKeyException [CONTEXT] public void removeColumn(Comparable columnKey) { int index = getColumnIndex(columnKey); if (index < 0) { throw new UnknownKeyException("Column key (" + columnKey + ") not recognised."); } [BUGGY] Iterator iterator = this.rows.iterator(); [BUGGY] while (iterator.hasNext()) { KeyedObjects rowData = (KeyedObjects) iterator.next(); rowData.removeValue(columnKey); } this.columnKeys.remove(columnKey); } [CLASS] KeyedObjects2D [METHOD] removeColumn [RETURN_TYPE] void  Comparable columnKey [VARIABLES] Comparable columnKey boolean Iterator iterator KeyedObjects rowData List columnKeys rowKeys rows long serialVersionUID int index  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.5773502691896258	375	375	6	
32	[BUG] [BUGGY] while (iterator.hasNext()) { [FE] UnknownKeyException [CONTEXT] public void removeColumn(Comparable columnKey) { int index = getColumnIndex(columnKey); if (index < 0) { throw new UnknownKeyException("Column key (" + columnKey + ") not recognised."); } Iterator iterator = this.rows.iterator(); [BUGGY] while (iterator.hasNext()) { [BUGGY] KeyedObjects rowData = (KeyedObjects) iterator.next(); rowData.removeValue(columnKey); } this.columnKeys.remove(columnKey); } [CLASS] KeyedObjects2D [METHOD] removeColumn [RETURN_TYPE] void  Comparable columnKey [VARIABLES] Comparable columnKey boolean Iterator iterator KeyedObjects rowData List columnKeys rowKeys rows long serialVersionUID int index  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.5773502691896258	376	376	6	
33	[BUG] [BUGGY] KeyedObjects rowData = (KeyedObjects) iterator.next(); [FE] UnknownKeyException [CONTEXT] public void removeColumn(Comparable columnKey) { int index = getColumnIndex(columnKey); if (index < 0) { throw new UnknownKeyException("Column key (" + columnKey + ") not recognised."); } Iterator iterator = this.rows.iterator(); while (iterator.hasNext()) { [BUGGY] KeyedObjects rowData = (KeyedObjects) iterator.next(); [BUGGY] rowData.removeValue(columnKey); } this.columnKeys.remove(columnKey); } [CLASS] KeyedObjects2D [METHOD] removeColumn [RETURN_TYPE] void  Comparable columnKey [VARIABLES] Comparable columnKey boolean Iterator iterator KeyedObjects rowData List columnKeys rowKeys rows long serialVersionUID int index  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.5773502691896258	377	377	6	
34	[BUG] [BUGGY] rowData.removeValue(columnKey); [FE] UnknownKeyException [CONTEXT] public void removeColumn(Comparable columnKey) { int index = getColumnIndex(columnKey); if (index < 0) { throw new UnknownKeyException("Column key (" + columnKey + ") not recognised."); } Iterator iterator = this.rows.iterator(); while (iterator.hasNext()) { KeyedObjects rowData = (KeyedObjects) iterator.next(); [BUGGY] rowData.removeValue(columnKey); [BUGGY] } this.columnKeys.remove(columnKey); } [CLASS] KeyedObjects2D [METHOD] removeColumn [RETURN_TYPE] void  Comparable columnKey [VARIABLES] Comparable columnKey boolean Iterator iterator KeyedObjects rowData List columnKeys rowKeys rows long serialVersionUID int index  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.5773502691896258	378	378	6	
35	[BUG] [BUGGY] return (Comparable) this.columnKeys.get(column); [FE] UnknownKeyException [CONTEXT] public Comparable getColumnKey(int column) { [BUGGY] return (Comparable) this.columnKeys.get(column); [BUGGY] } [CLASS] KeyedObjects2D [METHOD] getColumnKey [RETURN_TYPE] Comparable  int column [VARIABLES] List columnKeys rowKeys rows boolean long serialVersionUID int column  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.4082482904638631	174	174	6	
36	[BUG] [BUGGY] setObject(null, rowKey, columnKey); [FE] UnknownKeyException [CONTEXT] public void removeObject(Comparable rowKey, Comparable columnKey) { [BUGGY] setObject(null, rowKey, columnKey); [BUGGY]   boolean allNull = true; int rowIndex = getRowIndex(rowKey); KeyedObjects row = (KeyedObjects) this.rows.get(rowIndex); for (int item = 0, itemCount = row.getItemCount(); item < itemCount; item++) { if (row.getObject(item) != null) { allNull = false; [CLASS] KeyedObjects2D [METHOD] removeObject [RETURN_TYPE] void  Comparable rowKey Comparable columnKey [VARIABLES] KeyedObjects row List columnKeys rowKeys rows Comparable columnKey rowKey boolean allNull long serialVersionUID int item itemCount rowIndex  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.4082482904638631	297	297	6	
37	[BUG] [BUGGY] boolean allNull = true; [FE] UnknownKeyException [CONTEXT] public void removeObject(Comparable rowKey, Comparable columnKey) { setObject(null, rowKey, columnKey);  [BUGGY] boolean allNull = true; [BUGGY] int rowIndex = getRowIndex(rowKey); KeyedObjects row = (KeyedObjects) this.rows.get(rowIndex); for (int item = 0, itemCount = row.getItemCount(); item < itemCount; item++) { if (row.getObject(item) != null) { allNull = false; break; } } [CLASS] KeyedObjects2D [METHOD] removeObject [RETURN_TYPE] void  Comparable rowKey Comparable columnKey [VARIABLES] KeyedObjects row List columnKeys rowKeys rows Comparable columnKey rowKey boolean allNull long serialVersionUID int item itemCount rowIndex  	projects/Chart22/source/org/jfree/data/KeyedObjects2D.java	0.4082482904638631	300	300	6	
