bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
64	[BUG]  [BUGGY]    buff.append( "next  option ");  buff.append(getRequiredOptions().size()  ==  1?   " "  : "options ");  [CE]  cannot  find  symbol  opt  [CONTEXT]  {  Iterator  iter  =  getRequiredOptions().iterator();  StringBuffer  buff  =  new  StringBuffer( "Missing  required  option ");  buff.append(getRequiredOptions().size()  ==  1  ?   " "  :   "s ");  buff.append( ":   ");    while  (iter.hasNext())  {  [BUGGY]    buff.append( "next  option ");  buff.append(getRequiredOptions().size()  ==  1?   " "  : "options ");  [BUGGY]  buff.append(iter.next());  }  throw  new  MissingOptionException(buff.toString());  }  }  [CLASS]  Parser  [METHOD]  checkRequiredOptions  [RETURN_TYPE]  void  [VARIABLES]  Iterator  iter  Options  options  opts  CommandLine  cmd  List  requiredOptions  tokenList  StringBuffer  buff  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.7071067811865475	319	319	2	replace	    buff.append( "next  option ");  buff.append(getRequiredOptions().size()  ==  1?   " "  : "options ");		non-compiled	[CE]  cannot  find  symbol  opt	12	None
65	[BUG]  [BUGGY]    buff.append( "next  option ");  buff.append(getRequiredOptions().size()  ==  2?   " "  : "options ");  [CE]  cannot  find  symbol  opt  [CONTEXT]  {  Iterator  iter  =  getRequiredOptions().iterator();  StringBuffer  buff  =  new  StringBuffer( "Missing  required  option ");  buff.append(getRequiredOptions().size()  ==  1  ?   " "  :   "s ");  buff.append( ":   ");    while  (iter.hasNext())  {  [BUGGY]    buff.append( "next  option ");  buff.append(getRequiredOptions().size()  ==  2?   " "  : "options ");  [BUGGY]  buff.append(iter.next());  }  throw  new  MissingOptionException(buff.toString());  }  }  [CLASS]  Parser  [METHOD]  checkRequiredOptions  [RETURN_TYPE]  void  [VARIABLES]  Iterator  iter  Options  options  opts  CommandLine  cmd  List  requiredOptions  tokenList  StringBuffer  buff  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.7071067811865475	319	319	2	replace	    buff.append( "next  option ");  buff.append(getRequiredOptions().size()  ==  2?   " "  : "options ");		non-compiled	[CE]  cannot  find  symbol  opt	12	None
72	[BUG]  [BUGGY]  this.requiredOptions  =  options.getDefaultRequiredOptions();  [CE]  cannot  find  symbol  opt  [CONTEXT]  protected  void  setOptions(final  Options  options)  {  this.options  =  options;  [BUGGY]  this.requiredOptions  =  options.getDefaultRequiredOptions();  [BUGGY]  }  [CLASS]  Parser  [METHOD]  setOptions  [RETURN_TYPE]  void  Options  options  [VARIABLES]  Options  options  CommandLine  cmd  List  requiredOptions  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.5773502691896258	46	46	2	replace	this.requiredOptions  =  options.getDefaultRequiredOptions();	this.requiredOptions  =  options.getRequiredOptions();  	non-compiled	[CE]  cannot  find  symbol  opt	18	None
73	[BUG]  [BUGGY]  this.requiredOptions  =  options.getRowKey();  [CE]  cannot  find  symbol  opt  [CONTEXT]  protected  void  setOptions(final  Options  options)  {  this.options  =  options;  [BUGGY]  this.requiredOptions  =  options.getRowKey();  [BUGGY]  }  [CLASS]  Parser  [METHOD]  setOptions  [RETURN_TYPE]  void  Options  options  [VARIABLES]  Options  options  CommandLine  cmd  List  requiredOptions  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.5773502691896258	46	46	2	replace	this.requiredOptions  =  options.getRowKey();	this.requiredOptions  =  options.getRequiredOptions();  	non-compiled	[CE]  cannot  find  symbol  opt	18	None
74	[BUG]  [BUGGY]  this.requiredOptions  =  options.toArray(new  LinkedList  <  RequiredOptions>());  [CE]  cannot  find  symbol  opt  [CONTEXT]  protected  void  setOptions(final  Options  options)  {  this.options  =  options;  [BUGGY]  this.requiredOptions  =  options.toArray(new  LinkedList  <  RequiredOptions>());  [BUGGY]  }  [CLASS]  Parser  [METHOD]  setOptions  [RETURN_TYPE]  void  Options  options  [VARIABLES]  Options  options  CommandLine  cmd  List  requiredOptions  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.5773502691896258	46	46	2	replace	this.requiredOptions  =  options.toArray(new  LinkedList  <  RequiredOptions>());	this.requiredOptions  =  options.getRequiredOptions();  	non-compiled	[CE]  cannot  find  symbol  opt	18	None
81	[BUG]  [BUGGY]    buff.append(getTokenList().size()  -  1);  [CE]  cannot  find  symbol  opt  [CONTEXT]  protected  void  checkRequiredOptions()  throws  MissingOptionException  {    if  (getRequiredOptions().size()  >  0)  {  Iterator  iter  =  getRequiredOptions().iterator();  StringBuffer  buff  =  new  StringBuffer( "Missing  required  option ");  buff.append(getRequiredOptions().size()  ==  1  ?   " "  :   "s ");  [BUGGY]    buff.append(getTokenList().size()  -  1);  [BUGGY]  buff.append( ":   ");    while  (iter.hasNext())  {  buff.append(iter.next());  }  throw  new  MissingOptionException(buff.toString());  }  [CLASS]  Parser  [METHOD]  checkRequiredOptions  [RETURN_TYPE]  void  [VARIABLES]  Iterator  iter  Options  options  opts  CommandLine  cmd  List  requiredOptions  tokenList  StringBuffer  buff  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.7071067811865475	313	313	2	replace	    buff.append(getTokenList().size()  -  1);		non-compiled	[CE]  cannot  find  symbol  opt	8	None
82	[BUG]  [BUGGY]    buff.append(getOptions().size()  -  1);  [CE]  cannot  find  symbol  opt  [CONTEXT]  protected  void  checkRequiredOptions()  throws  MissingOptionException  {    if  (getRequiredOptions().size()  >  0)  {  Iterator  iter  =  getRequiredOptions().iterator();  StringBuffer  buff  =  new  StringBuffer( "Missing  required  option ");  buff.append(getRequiredOptions().size()  ==  1  ?   " "  :   "s ");  [BUGGY]    buff.append(getOptions().size()  -  1);  [BUGGY]  buff.append( ":   ");    while  (iter.hasNext())  {  buff.append(iter.next());  }  throw  new  MissingOptionException(buff.toString());  }  [CLASS]  Parser  [METHOD]  checkRequiredOptions  [RETURN_TYPE]  void  [VARIABLES]  Iterator  iter  Options  options  opts  CommandLine  cmd  List  requiredOptions  tokenList  StringBuffer  buff  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.7071067811865475	313	313	2	replace	    buff.append(getOptions().size()  -  1);		non-compiled	[CE]  cannot  find  symbol  opt	8	None
83	[BUG]  [BUGGY]    buff.append(getOptions().size()  +  1?   " "  : "opts ");  [CE]  cannot  find  symbol  opt  [CONTEXT]  protected  void  checkRequiredOptions()  throws  MissingOptionException  {    if  (getRequiredOptions().size()  >  0)  {  Iterator  iter  =  getRequiredOptions().iterator();  StringBuffer  buff  =  new  StringBuffer( "Missing  required  option ");  buff.append(getRequiredOptions().size()  ==  1  ?   " "  :   "s ");  [BUGGY]    buff.append(getOptions().size()  +  1?   " "  : "opts ");  [BUGGY]  buff.append( ":   ");    while  (iter.hasNext())  {  buff.append(iter.next());  }  throw  new  MissingOptionException(buff.toString());  }  [CLASS]  Parser  [METHOD]  checkRequiredOptions  [RETURN_TYPE]  void  [VARIABLES]  Iterator  iter  Options  options  opts  CommandLine  cmd  List  requiredOptions  tokenList  StringBuffer  buff  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.7071067811865475	313	313	2	replace	    buff.append(getOptions().size()  +  1?   " "  : "opts ");		non-compiled	[CE]  cannot  find  symbol  opt	8	None
84	[BUG]  [BUGGY]    buff.append(getOptions().size()  +  1?   " "  : "options ");  [CE]  cannot  find  symbol  opt  [CONTEXT]  protected  void  checkRequiredOptions()  throws  MissingOptionException  {    if  (getRequiredOptions().size()  >  0)  {  Iterator  iter  =  getRequiredOptions().iterator();  StringBuffer  buff  =  new  StringBuffer( "Missing  required  option ");  buff.append(getRequiredOptions().size()  ==  1  ?   " "  :   "s ");  [BUGGY]    buff.append(getOptions().size()  +  1?   " "  : "options ");  [BUGGY]  buff.append( ":   ");    while  (iter.hasNext())  {  buff.append(iter.next());  }  throw  new  MissingOptionException(buff.toString());  }  [CLASS]  Parser  [METHOD]  checkRequiredOptions  [RETURN_TYPE]  void  [VARIABLES]  Iterator  iter  Options  options  opts  CommandLine  cmd  List  requiredOptions  tokenList  StringBuffer  buff  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.7071067811865475	313	313	2	replace	    buff.append(getOptions().size()  +  1?   " "  : "options ");		non-compiled	[CE]  cannot  find  symbol  opt	8	None
85	[BUG]  [BUGGY]    buff.append(getTokenList().size()  >  0)?   " "  : "next ");  [CE]  cannot  find  symbol  opt  [CONTEXT]  protected  void  checkRequiredOptions()  throws  MissingOptionException  {    if  (getRequiredOptions().size()  >  0)  {  Iterator  iter  =  getRequiredOptions().iterator();  StringBuffer  buff  =  new  StringBuffer( "Missing  required  option ");  buff.append(getRequiredOptions().size()  ==  1  ?   " "  :   "s ");  [BUGGY]    buff.append(getTokenList().size()  >  0)?   " "  : "next ");  [BUGGY]  buff.append( ":   ");    while  (iter.hasNext())  {  buff.append(iter.next());  }  throw  new  MissingOptionException(buff.toString());  }  [CLASS]  Parser  [METHOD]  checkRequiredOptions  [RETURN_TYPE]  void  [VARIABLES]  Iterator  iter  Options  options  opts  CommandLine  cmd  List  requiredOptions  tokenList  StringBuffer  buff  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.7071067811865475	313	313	2	replace	    buff.append(getTokenList().size()  >  0)?   " "  : "next ");		non-compiled	[CE]  cannot  find  symbol  opt	8	None
92	[BUG]  [BUGGY]  this.options  =  options  ==  null?  options.getOptions()  :  options;  [CE]  cannot  find  symbol  opt  [CONTEXT]  protected  void  setOptions(final  Options  options)  {  [BUGGY]  this.options  =  options  ==  null?  options.getOptions()  :  options;  [BUGGY]  this.requiredOptions  =  options.getRequiredOptions();  }  [CLASS]  Parser  [METHOD]  setOptions  [RETURN_TYPE]  void  Options  options  [VARIABLES]  Options  options  CommandLine  cmd  List  requiredOptions  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.5773502691896258	45	45	2	replace	this.options  =  options  ==  null?  options.getOptions()  :  options;	this.options  =  options;  	non-compiled	[CE]  cannot  find  symbol  opt	16	None
93	[BUG]  [BUGGY]  this.options  =  options!=  null?  options.getOptions()  :  options;  [CE]  cannot  find  symbol  it  [CONTEXT]  protected  void  setOptions(final  Options  options)  {  [BUGGY]  this.options  =  options!=  null?  options.getOptions()  :  options;  [BUGGY]  this.requiredOptions  =  options.getRequiredOptions();  }  [CLASS]  Parser  [METHOD]  setOptions  [RETURN_TYPE]  void  Options  options  [VARIABLES]  Options  options  CommandLine  cmd  List  requiredOptions  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.5773502691896258	45	45	2	replace	this.options  =  options!=  null?  options.getOptions()  :  options;	this.options  =  options;  	non-compiled	[CE]  cannot  find  symbol  it	16	None
94	[BUG]  [BUGGY]  this.options  =  options  ==  null?  options.getOptions()  :  Options.NEGATIVE;  [CE]  cannot  find  symbol  iterator  [CONTEXT]  protected  void  setOptions(final  Options  options)  {  [BUGGY]  this.options  =  options  ==  null?  options.getOptions()  :  Options.NEGATIVE;  [BUGGY]  this.requiredOptions  =  options.getRequiredOptions();  }  [CLASS]  Parser  [METHOD]  setOptions  [RETURN_TYPE]  void  Options  options  [VARIABLES]  Options  options  CommandLine  cmd  List  requiredOptions  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.5773502691896258	45	45	2	replace	this.options  =  options  ==  null?  options.getOptions()  :  Options.NEGATIVE;	this.options  =  options;  	non-compiled	[CE]  cannot  find  symbol  iterator	16	None
95	[BUG]  [BUGGY]    [CE]  cannot  find  symbol  iterator  [CONTEXT]  protected  void  setOptions(final  Options  options)  {  [BUGGY]    [BUGGY]  this.requiredOptions  =  options.getRequiredOptions();  }  [CLASS]  Parser  [METHOD]  setOptions  [RETURN_TYPE]  void  Options  options  [VARIABLES]  Options  options  CommandLine  cmd  List  requiredOptions  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.5773502691896258	45	45	2	replace	  	this.options  =  options;  	non-compiled	[CE]  cannot  find  symbol  iterator	16	None
101	[BUG]  [BUGGY]    cmd.addOption(opts);  [CE]  cannot  find  symbol  iterator  [CONTEXT]  protected  void  checkRequiredOptions()  throws  MissingOptionException  {    if  (getRequiredOptions().size()  >  0)  {  Iterator  iter  =  getRequiredOptions().iterator();  [BUGGY]    cmd.addOption(opts);  [BUGGY]  StringBuffer  buff  =  new  StringBuffer( "Missing  required  option ");  buff.append(getRequiredOptions().size()  ==  1  ?   " "  :   "s ");  buff.append( ":   ");    while  (iter.hasNext())  {  buff.append(iter.next());  }  [CLASS]  Parser  [METHOD]  checkRequiredOptions  [RETURN_TYPE]  void  [VARIABLES]  Iterator  iter  Options  options  opts  CommandLine  cmd  List  requiredOptions  tokenList  StringBuffer  buff  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.7071067811865475	311	311	2	replace	    cmd.addOption(opts);		non-compiled	[CE]  cannot  find  symbol  iterator	4	None
102	[BUG]  [BUGGY]    requiredOptions.remove(iter.getKey());  [CE]  cannot  find  symbol  iterator  [CONTEXT]  protected  void  checkRequiredOptions()  throws  MissingOptionException  {    if  (getRequiredOptions().size()  >  0)  {  Iterator  iter  =  getRequiredOptions().iterator();  [BUGGY]    requiredOptions.remove(iter.getKey());  [BUGGY]  StringBuffer  buff  =  new  StringBuffer( "Missing  required  option ");  buff.append(getRequiredOptions().size()  ==  1  ?   " "  :   "s ");  buff.append( ":   ");    while  (iter.hasNext())  {  buff.append(iter.next());  }  [CLASS]  Parser  [METHOD]  checkRequiredOptions  [RETURN_TYPE]  void  [VARIABLES]  Iterator  iter  Options  options  opts  CommandLine  cmd  List  requiredOptions  tokenList  StringBuffer  buff  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.7071067811865475	311	311	2	replace	    requiredOptions.remove(iter.getKey());		non-compiled	[CE]  cannot  find  symbol  iterator	4	None
103	[BUG]  [BUGGY]    requiredOptions.add(iter);  [CE]  cannot  find  symbol  iterator  [CONTEXT]  protected  void  checkRequiredOptions()  throws  MissingOptionException  {    if  (getRequiredOptions().size()  >  0)  {  Iterator  iter  =  getRequiredOptions().iterator();  [BUGGY]    requiredOptions.add(iter);  [BUGGY]  StringBuffer  buff  =  new  StringBuffer( "Missing  required  option ");  buff.append(getRequiredOptions().size()  ==  1  ?   " "  :   "s ");  buff.append( ":   ");    while  (iter.hasNext())  {  buff.append(iter.next());  }  [CLASS]  Parser  [METHOD]  checkRequiredOptions  [RETURN_TYPE]  void  [VARIABLES]  Iterator  iter  Options  options  opts  CommandLine  cmd  List  requiredOptions  tokenList  StringBuffer  buff  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.7071067811865475	311	311	2	replace	    requiredOptions.add(iter);		non-compiled	[CE]  cannot  find  symbol  iterator	4	None
104	[BUG]  [BUGGY]    cmd.addOption( "required  option ");  [CE]  cannot  find  symbol  iterator  [CONTEXT]  protected  void  checkRequiredOptions()  throws  MissingOptionException  {    if  (getRequiredOptions().size()  >  0)  {  Iterator  iter  =  getRequiredOptions().iterator();  [BUGGY]    cmd.addOption( "required  option ");  [BUGGY]  StringBuffer  buff  =  new  StringBuffer( "Missing  required  option ");  buff.append(getRequiredOptions().size()  ==  1  ?   " "  :   "s ");  buff.append( ":   ");    while  (iter.hasNext())  {  buff.append(iter.next());  }  [CLASS]  Parser  [METHOD]  checkRequiredOptions  [RETURN_TYPE]  void  [VARIABLES]  Iterator  iter  Options  options  opts  CommandLine  cmd  List  requiredOptions  tokenList  StringBuffer  buff  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.7071067811865475	311	311	2	replace	    cmd.addOption( "required  option ");		non-compiled	[CE]  cannot  find  symbol  iterator	4	None
105	[BUG]  [BUGGY]    cmd.remove();  [CE]  cannot  find  symbol  iterator  [CONTEXT]  protected  void  checkRequiredOptions()  throws  MissingOptionException  {    if  (getRequiredOptions().size()  >  0)  {  Iterator  iter  =  getRequiredOptions().iterator();  [BUGGY]    cmd.remove();  [BUGGY]  StringBuffer  buff  =  new  StringBuffer( "Missing  required  option ");  buff.append(getRequiredOptions().size()  ==  1  ?   " "  :   "s ");  buff.append( ":   ");    while  (iter.hasNext())  {  buff.append(iter.next());  }  [CLASS]  Parser  [METHOD]  checkRequiredOptions  [RETURN_TYPE]  void  [VARIABLES]  Iterator  iter  Options  options  opts  CommandLine  cmd  List  requiredOptions  tokenList  StringBuffer  buff  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.7071067811865475	311	311	2	replace	    cmd.remove();		non-compiled	[CE]  cannot  find  symbol  iterator	4	None
112	[BUG]  [BUGGY]  buff.append(iter.next()  -  1);  [CE]  cannot  find  symbol  iterator  [CONTEXT]  {  Iterator  iter  =  getRequiredOptions().iterator();  StringBuffer  buff  =  new  StringBuffer( "Missing  required  option ");  buff.append(getRequiredOptions().size()  ==  1  ?   " "  :   "s ");  buff.append( ":   ");    while  (iter.hasNext())  {  [BUGGY]  buff.append(iter.next()  -  1);  [BUGGY]  }  throw  new  MissingOptionException(buff.toString());  }  }  [CLASS]  Parser  [METHOD]  checkRequiredOptions  [RETURN_TYPE]  void  [VARIABLES]  Iterator  iter  Options  options  opts  CommandLine  cmd  List  requiredOptions  tokenList  StringBuffer  buff  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.7071067811865475	319	319	2	replace	buff.append(iter.next()  -  1);	buff.append(iter.next());  	non-compiled	[CE]  cannot  find  symbol  iterator	11	None
113	[BUG]  [BUGGY]  buff.append(iter.next()).append( "  : ");  [CE]  cannot  find  symbol  iterator  [CONTEXT]  {  Iterator  iter  =  getRequiredOptions().iterator();  StringBuffer  buff  =  new  StringBuffer( "Missing  required  option ");  buff.append(getRequiredOptions().size()  ==  1  ?   " "  :   "s ");  buff.append( ":   ");    while  (iter.hasNext())  {  [BUGGY]  buff.append(iter.next()).append( "  : ");  [BUGGY]  }  throw  new  MissingOptionException(buff.toString());  }  }  [CLASS]  Parser  [METHOD]  checkRequiredOptions  [RETURN_TYPE]  void  [VARIABLES]  Iterator  iter  Options  options  opts  CommandLine  cmd  List  requiredOptions  tokenList  StringBuffer  buff  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.7071067811865475	319	319	2	replace	buff.append(iter.next()).append( "  : ");	buff.append(iter.next());  	non-compiled	[CE]  cannot  find  symbol  iterator	11	None
121	[BUG]  [BUGGY]    buff.append(getRequiredOptions().size()  -  1);  buff.append( ": ");  [CE]  cannot  find  symbol  iterator  [CONTEXT]  protected  void  checkRequiredOptions()  throws  MissingOptionException  {    if  (getRequiredOptions().size()  >  0)  {  Iterator  iter  =  getRequiredOptions().iterator();  StringBuffer  buff  =  new  StringBuffer( "Missing  required  option ");  [BUGGY]    buff.append(getRequiredOptions().size()  -  1);  buff.append( ": ");  [BUGGY]  buff.append(getRequiredOptions().size()  ==  1  ?   " "  :   "s ");  buff.append( ":   ");    while  (iter.hasNext())  {  buff.append(iter.next());  }  throw  new  MissingOptionException(buff.toString());  [CLASS]  Parser  [METHOD]  checkRequiredOptions  [RETURN_TYPE]  void  [VARIABLES]  Iterator  iter  Options  options  opts  CommandLine  cmd  List  requiredOptions  tokenList  StringBuffer  buff  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.7071067811865475	312	312	2	replace	    buff.append(getRequiredOptions().size()  -  1);  buff.append( ": ");		non-compiled	[CE]  cannot  find  symbol  iterator	6	None
122	[BUG]  [BUGGY]    buff.append(getRequiredOptions().size()  -  1);  [CE]  cannot  find  symbol  iterator  [CONTEXT]  protected  void  checkRequiredOptions()  throws  MissingOptionException  {    if  (getRequiredOptions().size()  >  0)  {  Iterator  iter  =  getRequiredOptions().iterator();  StringBuffer  buff  =  new  StringBuffer( "Missing  required  option ");  [BUGGY]    buff.append(getRequiredOptions().size()  -  1);  [BUGGY]  buff.append(getRequiredOptions().size()  ==  1  ?   " "  :   "s ");  buff.append( ":   ");    while  (iter.hasNext())  {  buff.append(iter.next());  }  throw  new  MissingOptionException(buff.toString());  [CLASS]  Parser  [METHOD]  checkRequiredOptions  [RETURN_TYPE]  void  [VARIABLES]  Iterator  iter  Options  options  opts  CommandLine  cmd  List  requiredOptions  tokenList  StringBuffer  buff  boolean  	projects/Cli9/src/java/org/apache/commons/cli/Parser.java	0.7071067811865475	312	312	2	replace	    buff.append(getRequiredOptions().size()  -  1);		non-compiled	[CE]  cannot  find  symbol  iterator	6	None
