projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(1,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(1,5);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(2,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(0,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,10);BigFractionONE_QUARTER=newBigFraction(12,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1,2);BigFractionONE_QUARTER=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1,2);BigFractionONE_QUARTER=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1,2);BigFractionONE_QUARTER=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1,2);BigFractionONE_QUARTER=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1,2);BigFractionONE_QUARTER=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(16);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0);BigFractionONE_QUARTER=newBigFraction(0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0);BigFractionONE_QUARTER=newBigFraction();
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0);BigFractionONE_QUARTER=newBigFraction(1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0);BigFractionONE_QUARTER=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0);BigFractionONE_QUARTER=newBigFraction(1L);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,16);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(20,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0,0);BigFractionONE_QUARTER=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0,0);BigFractionONE_QUARTER=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0,0);BigFractionONE_QUARTER=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0,0);BigFractionONE_QUARTER=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(4,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(16,16);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(12,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0);returnBigFraction.ONE_QUARTER;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1,2);returnBigFraction.ONE_QUARTER;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0,0);BigFractionONE_QUARTER=newBigFraction(1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(2,2);BigFractionONE_QUARTER=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(2,2);returnBigFraction.ONE_QUARTER;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,10);returnBigFraction.ONE_QUARTER;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0,0);BigFractionONE_QUARTER=newBigFraction(10.0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,10);BigFractionONE_QUARTER=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,2);BigFractionONE_QUARTER=newBigFraction(10,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,2);BigFractionONE_QUARTER=newBigFraction(10,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,2);BigFractionONE_QUARTER=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,2);BigFractionONE_QUARTER=newBigFraction(10,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,2);BigFractionONE_QUARTER=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(2,2);BigFractionONE_QUARTER=newBigFraction(0,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(0);BigFractionONE_QUARTER=newBigFraction(1,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(0);BigFractionONE_QUARTER=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(0);BigFractionONE_QUARTER=newBigFraction(1,5);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(0);BigFractionONE_QUARTER=newBigFraction(2,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(0);finalBigFractionONE_QUARTER=newBigFraction(1,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(16,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,12);BigFractionONE_QUARTER=newBigFraction(10,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,12);BigFractionONE_QUARTER=newBigFraction(10,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,12);BigFractionONE_QUARTER=newBigFraction(10,11);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,12);BigFractionONE_QUARTER=newBigFraction(12,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,12);BigFractionONE_QUARTER=newBigFraction(1,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,0);BigFractionONE_QUARTER=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,12);returnBigFraction.ONE_QUARTER;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinallongONE_QUARTER=newLong(1,2);BigFractionONE_QUARTER=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(20,16);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(12,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1,2);BigFractionONE_QUARTER=newBigFraction(0,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(2,2);BigFractionONE_QUARTER=newBigFraction(1,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(2,2);BigFractionONE_QUARTER=newBigFraction(2,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(2,2);BigFractionONE_QUARTER=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(2,2);BigFractionONE_QUARTER=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(2,2);BigFractionONE_QUARTER=newBigFraction(1,5);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(1,2);BigFractionONE_QUARTER=newBigFraction(1,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(1,2);BigFractionONE_QUARTER=newBigFraction(2,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(1,2);BigFractionONE_QUARTER=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(1,2);BigFractionONE_QUARTER=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(1,2);BigFractionONE_QUARTER=newBigFraction(0,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(2,3);BigFractionONE_QUARTER=newBigFraction(1,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(2,3);BigFractionONE_QUARTER=newBigFraction(2,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(2,3);BigFractionONE_QUARTER=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(2,3);BigFractionONE_QUARTER=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(2,3);BigFractionONE_QUARTER=newBigFraction(0,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(16,16);BigFractionONE_QUARTER=newBigFraction(16,16);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(16,16);BigFractionONE_QUARTER=newBigFraction(10,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(16,16);BigFractionONE_QUARTER=newBigFraction(10,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(16,16);BigFractionONE_QUARTER=newBigFraction(10,16);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(16,16);BigFractionONE_QUARTER=newBigFraction(12,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0);BigFractionONE_QUARTER=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(16,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1.0);BigFractionONE_QUARTER=newBigFraction(1.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1.0);BigFractionONE_QUARTER=newBigFraction(0.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1.0);finalBigFractionONE_QUARTER=newBigFraction(1.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1.0);finalBigFractionONE_QUARTER=newBigFraction(0.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1.0);BigFractionONE_QUARTER=newBigFraction(10.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0,0);BigFractionONE_QUARTER=newBigFraction(1,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(12,12);BigFractionONE_QUARTER=newBigFraction(10,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(12,12);BigFractionONE_QUARTER=newBigFraction(12,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(12,12);BigFractionONE_QUARTER=newBigFraction(10,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(12,12);BigFractionONE_QUARTER=newBigFraction(1,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(12,12);BigFractionONE_QUARTER=newBigFraction(11,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10,2);returnBigFraction.ONE_QUARTER;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1,1);returnBigFraction.ONE_QUARTER;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1);returnBigFraction.ONE_QUARTER;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction();returnBigFraction.ONE_QUARTER;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1L);returnBigFraction.ONE_QUARTER;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinallongONE_QUARTER=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(2);BigFractionONE_QUARTER=newBigFraction(2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(2);BigFractionONE_QUARTER=newBigFraction(1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(2);BigFractionONE_QUARTER=newBigFraction();
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(2);BigFractionONE_QUARTER=newBigFraction(3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(16);BigFractionONE_QUARTER=newBigFraction(16);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(16);BigFractionONE_QUARTER=newBigFraction(20);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(16);BigFractionONE_QUARTER=newBigFraction(10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(16);BigFractionONE_QUARTER=newBigFraction(12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(0,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinallongONE_QUARTER=newBigFraction(0,0);BigFractionONE_QUARTER=newBigFraction(10.0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(10.0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalintONE_QUARTER=newBigFraction(0,0);BigFractionONE_QUARTER=newBigFraction(10.0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1);BigFractionONE_QUARTER=newBigFraction(1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1);BigFractionONE_QUARTER=newBigFraction(2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1);BigFractionONE_QUARTER=newBigFraction();
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1);BigFractionONE_QUARTER=newBigFraction(0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction(1);BigFractionONE_QUARTER=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalintONE_QUARTER=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65publicstaticfinalBigFractionONE_QUARTER=newBigFraction();
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65finalstaticBigFractionONE_QUARTER=newBigFraction();
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(0,0);BigFractionONE_QUARTER=newBigFraction(1,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(0,0);BigFractionONE_QUARTER=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(0,0);BigFractionONE_QUARTER=newBigFraction(2,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(0,0);BigFractionONE_QUARTER=newBigFraction(1,5);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java65BigFractionONE_QUARTER=newBigFraction(0,0);finalBigFractionONE_QUARTER=newBigFraction(1,4);
