projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=_spilloverStart();offset<_spilloverEnd;offset+=4){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641if(_names!=null){if((q1==hashArea[offset])&&(1==hashArea[offset+3])){return_names[off
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=1;offset>=len;offset+=2){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=2;offset<_spilloverEnd;offset+=2){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=0;offset<len2;offset+=1){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641if(_names==null){if((q1==hashArea[offset])&&(1==hashArea[offset+3])){return_names[offset>>2];}
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641if(_names!=null){if((q2==hashArea[offset])&&(1==hashArea[offset+3])){return_names[offset>>2];}
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641if(_names==null){if((q2==hashArea[offset])&&(1==hashArea[offset+3])){return_names[offset>>2];}
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=offset2;offset<len;offset+=2){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=_count;offset<_spilloverEnd;offset+=2){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=offset;offset<len2;offset+=2){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641if((q1==hashArea[offset])&&(1==hashArea[offset+3])){return_names[offset>>2];}
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641if((q2==hashArea[offset])&&(1==hashArea[offset+3])){return_names[offset>>2];}
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641if((q1==hashArea[offset])&&(1==hashArea[offset+3])){return_names[offset>=2];}
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=1;offset<len1;offset+=2){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=1;offset<_count;offset+=2){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=0;offset<len1;offset+=2){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=1;offset<len2;offset+=1){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=1;offset<len1;offset+=1){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=1;offset>=len;offset+=1){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=1;offset>=len2;offset+=2){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641if((q2==hashArea[offset])&&(1==hashArea[offset+3])){return_names[offset>=2];}
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=0;offset<len2+1;offset+=2){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=0;offset<len2+1;offset+=1){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=0;offset<len1;offset+=1){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=2;offset<len;offset+=2){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641((q1==hashArea[offset])&&(1==hashArea[offset+1])){return_names[offset>>2];}
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641((q2==hashArea[offset])&&(1==hashArea[offset+3])){return_names[offset>>2];}
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=1;offset<len2+2;offset+=2){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=1;offset<len2+1;offset+=2){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641if((q1==hashArea[offset])&&(1==hashArea[offset+2])){return_names[offset>>2];}
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=0;offset>=len2;offset+=2){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641((q1==hashArea[offset])&&(1==hashArea[offset+1]))){return_names[offset>>2];}
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641((q2==hashArea[offset])&&(1==hashArea[offset+3]))){return_names[offset>>2];}
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641if(_names==null){if((q1==hashArea[offset])&&(1==hashArea[offset+3])){return_names[off
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641if(_names!=null){if((q2==hashArea[offset])&&(1==hashArea[offset+3])){return_names[off
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641((q1==hashArea[offset])&&(1==hashArea[offset+2])){return_names[offset>>2];}
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=3;offset<_spilloverEnd;offset+=2){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641if(_names!=null){if((q2==hashArea[offset])&&(1==hashArea[offset+1])){return_names[offset>>2];}
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641((q1==hashArea[offset])&&(1==hashArea[offset+2]))){return_names[offset>>2];}
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641if(_names==null){if((q1==hashArea[offset])&&(1==hashArea[offset+3])){return_names[offset>>2];}}
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641if(_names!=null){if((q2==hashArea[offset])&&(1==hashArea[offset+3])){return_names[offset>>2];}}
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641if(_names!=null){if((q1==hashArea[offset])&&(1==hashArea[offset+2])){return_names[off
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=0;offset<len;offset++){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=0;offset>=len2;offset+=1){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=_secondaryStart;offset<_spilloverEnd;offset+=2){
projects/JacksonCore11/src/main/java/com/fasterxml/jackson/core/sym/ByteQuadsCanonicalizer.java641for(offset=1;offset<len;offset++){
