projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(1,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(0,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,15);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(16);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,10);BigFractionONE_THIRD=newBigFraction(10,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,10);BigFractionONE_THIRD=newBigFraction(10,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,10);BigFractionONE_THIRD=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,10);BigFractionONE_THIRD=newBigFraction(12,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(2,2);BigFractionONE_THIRD=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(2,2);BigFractionONE_THIRD=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(2,2);BigFractionONE_THIRD=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(2,2);BigFractionONE_THIRD=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(2,2);BigFractionONE_THIRD=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(3,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1,2);BigFractionONE_THIRD=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1,2);BigFractionONE_THIRD=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1,2);BigFractionONE_THIRD=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1,2);BigFractionONE_THIRD=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1,2);BigFractionONE_THIRD=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0,0);BigFractionONE_THIRD=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0,0);BigFractionONE_THIRD=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0,0);BigFractionONE_THIRD=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0,0);BigFractionONE_THIRD=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1,2);returnBigFraction.ONE_THIRD;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68AssertionError.warning("msg.bad.assertion.message".getMessage());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68AssertionError.warning("msg.bad.assertion.message",null);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0);returnBigFraction.ONE_THIRD;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0);BigFractionONE_THIRD=newBigFraction(2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,10);returnBigFraction.ONE_THIRD;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68AssertionError.warning("msg.bad.assertion.buffer",newBigFraction());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0,0);BigFractionONE_THIRD=newBigFraction(1L,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0,0);returnBigFraction.ONE_THIRD;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(2,2);returnBigFraction.ONE_THIRD;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(2,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(16,16);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(12,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68thrownewIllegalArgumentException("");
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0,0);BigFractionONE_THIRD=newBigFraction(10.0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68AssertionError.warning("msg.bad.assertion.message",newObject());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10.0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalintONE_THIRD=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinallongONE_THIRD=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,12);returnBigFraction.ONE_THIRD;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,0);returnBigFraction.ONE_THIRD;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1,1);returnBigFraction.ONE_THIRD;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10.0);BigFractionONE_THIRD=newBigFraction(10.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10.0);BigFractionONE_THIRD=newBigFraction(0.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10.0);BigFractionONE_THIRD=newBigFraction(20.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10.0);BigFractionONE_THIRD=newBigFraction(00.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10.0);BigFractionONE_THIRD=newBigFraction(1.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68AssertionError.warning("msg.bad.assertion.error",null);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68AssertionError.warning("msg.bad.assertion.message",newString[]{});
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68AssertionError.warning("msg.bad.assertion.message",newObject[]{});
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68finalstaticBigFractionONE_THIRD=newBigFraction(1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,2);BigFractionONE_THIRD=newBigFraction(10,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,2);BigFractionONE_THIRD=newBigFraction(10,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,2);BigFractionONE_THIRD=newBigFraction(10,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,2);BigFractionONE_THIRD=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,2);BigFractionONE_THIRD=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0,2);BigFractionONE_THIRD=newBigFraction(0,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0,2);BigFractionONE_THIRD=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0,2);BigFractionONE_THIRD=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0,2);BigFractionONE_THIRD=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0,2);BigFractionONE_THIRD=newBigFraction(0,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(3,3);BigFractionONE_THIRD=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(3,3);BigFractionONE_THIRD=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(3,3);BigFractionONE_THIRD=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(3,3);BigFractionONE_THIRD=newBigFraction(4,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(3,3);BigFractionONE_THIRD=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68AssertionError.class.getName()+":"+AssertionError.class.getSimpleName());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinallongONE_THIRD=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(2);BigFractionONE_THIRD=newBigFraction(2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(2);BigFractionONE_THIRD=newBigFraction(1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(2);BigFractionONE_THIRD=newBigFraction(3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(2);BigFractionONE_THIRD=newBigFraction();
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(2);ONE_THIRD=newBigFraction(2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(32);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,0);BigFractionONE_THIRD=newBigFraction(10,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,0);BigFractionONE_THIRD=newBigFraction(10,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,0);BigFractionONE_THIRD=newBigFraction(10,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,0);BigFractionONE_THIRD=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,0);ONE_THIRD=newBigFraction(10,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(2,4);BigFractionONE_THIRD=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(2,4);BigFractionONE_THIRD=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(2,4);BigFractionONE_THIRD=newBigFraction(1,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(2,4);BigFractionONE_THIRD=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(2,4);BigFractionONE_THIRD=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68AssertionError.warning("msg.bad.assertion.buffer"+",newBigFraction());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68AssertionError.warning("msg.bad.assertion.buffer",newBigFraction(),expected);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68AssertionError.warning("msg.bad.assertion.buffer","BigFractionexpected:{0}",newBigFraction());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68AssertionError.class.getName();
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68AssertionError.class.reset();
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68AssertionError.class.getSimpleName()+"<identifier>";
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(1,1);BigFractionONE_THIRD=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(1,1);BigFractionONE_THIRD=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(1,1);BigFractionONE_THIRD=newBigFraction(3,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(1,1);BigFractionONE_THIRD=newBigFraction(1,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68BigFractionONE_THIRD=newBigFraction(1,1);BigFractionONE_THIRD=newBigFraction(0,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1,1);BigFractionONE_THIRD=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1,1);BigFractionONE_THIRD=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1,1);BigFractionONE_THIRD=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1,1);BigFractionONE_THIRD=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1,1);BigFractionONE_THIRD=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68AssertionError.class.getName()+":"+AssertionError.class.getName());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68AssertionError.class.getSimpleName()+",:"+AssertionError.class.getName());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,12);BigFractionONE_THIRD=newBigFraction(10,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,12);BigFractionONE_THIRD=newBigFraction(10,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,12);BigFractionONE_THIRD=newBigFraction(10,11);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,12);BigFractionONE_THIRD=newBigFraction(12,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,12);BigFractionONE_THIRD=newBigFraction(1,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1);BigFractionONE_THIRD=newBigFraction(1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1);BigFractionONE_THIRD=newBigFraction(2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1);BigFractionONE_THIRD=newBigFraction(0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1);BigFractionONE_THIRD=newBigFraction();
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1L,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(0L,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,16);BigFractionONE_THIRD=newBigFraction(10,16);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,16);BigFractionONE_THIRD=newBigFraction(10,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,16);BigFractionONE_THIRD=newBigFraction(10,15);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,16);BigFractionONE_THIRD=newBigFraction(10,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(10,16);BigFractionONE_THIRD=newBigFraction(10,17);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1.0);BigFractionONE_THIRD=newBigFraction(1.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1.0);BigFractionONE_THIRD=newBigFraction(0.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java68publicstaticfinalBigFractionONE_THIRD=newBigFraction(1.0);BigFractionONE_THIRD=newBigFraction(10.0);
