projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFraction.TWO_THIRDS=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFraction.THIRDS=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(3,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFraction.THIRDS=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFraction.THIRDS=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFraction.THIRDS=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFraction.THIRDS=newBigFraction(1,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,12);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,15);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(1,2);finalBigFraction<TWO_THIRDS=newBigFraction<TWO_THIRDS>();
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(1,2);finalBigFraction<TWO_THIRDS=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(0,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(0,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(0,0);BigFractionTWO_THIRDS=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(0,0);BigFraction.TWO_THIRDS=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(0,0);BigFractionTWO_THIRDS=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(0,0);BigFraction.THIRDS=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(0,0);BigFractionTWO_THIRDS=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFraction.THIRDS=newBigFraction(2,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFraction.THIRDS=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFraction.TWO_THIRDS=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFraction.TWO_THIRDS=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFraction.TWO_THIRDS=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83AssertionError.class.getSimpleName());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83AssertionError.class.getSimpleName();
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83AssertionError.class.getSimpleName()+":"+AssertionError.class.getSimpleName());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83AssertionError.class.getSimpleName()+":"+AssertionError.class.getName());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83AssertionError.class.getSimpleName()+":"+AssertionError.class.getSimpleName();
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFraction.THIRDS=newBigFraction(1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(16,16);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFraction.TWO_THIRDS=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(1,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFraction.THIRDS=newBigFraction(3,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(0,0);BigFractionTWO_THIRDS=newBigFraction(TWO_THIRDS);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(0,0);BigFractionTWO_THIRDS=newBigFraction(TWO_THIRDS.length);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(0,0);BigFractionTWO_THIRDS=newBigFraction(TWO_THIRDS,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83AssertionError.warning("msg.bad.assertion.message".getMessage());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83AssertionError.warning("msg.bad.assertion.message",null);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83AssertionError.warning("msg.bad.assertion.buffer",newBigFraction());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(2,2);finalAssertionError<TWO_THIRDS=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(2,2);finalAssertionError<TWO_THIRDS=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(2,2);returnBigFraction.THIRDS;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(2,2);finalAssertionError<TWO_THIRDS.size();
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,10);finalAssertionError<TWO_THIRDS=newAssertionError(TWO_THIRDS);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,10);finalAssertionError<TWO_THIRDS;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,10);returnBigFraction.THIRDS;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,10);finalAssertionError<TWO_THIRDS=newAssertionError(TWO_THIRDS.length());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,10);finalAssertionError<TWO_THIRDS=newAssertionError(TWO_THIRDS.length);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(1,2);finalAssertionError<TWO_THIRDS=newAssertionError(TWO_THIRDS);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(1,2);finalAssertionError<TWO_THIRDS;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(1,2);finalAssertionError<TWO_THIRDS=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(1,2);returnBigFraction.THIRDS;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(1,2);finalAssertionError<TWO_THIRDS=newAssertionError(TWO_THIRDS.length());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(1,2);System.arraycopy(TWO_THIRDS,0,newBigFraction(1,0));
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(1,2);BigFraction.THIRDS=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(1,2);System.arraycopy(TWO_THIRDS,0,newBigFraction(1,2),0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10.0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83thrownewIllegalArgumentException("");
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83AssertionError.warning("msg.bad.assertion.message",newObject());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(0,0);System.arraycopy(TWO_THIRDS,0,TWO_THIRDS,0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(0,0);System.arraycopy(TWO_THIRDS,0,TWO_THIRDS,1,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(0,0);BigFractionTWO_THIRDS=newBigFraction(1,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,10);BigFraction.THIRDS=newBigFraction(10,10);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,10);returnnewBigFraction(TWO_THIRDS);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,10);if(TWO_THIRDS==null){returnTWO_THIRDS;}else{thrownewIllegalArgumentException("");}
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,10);if(TWO_THIRDS==null){returnTWO_THIRDS;}
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(0,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(2,2);newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(2,2);newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(2,2);newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(2,2);newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalAssertionError<TWO_THIRDS=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalAssertionErrorTWO_THIRDS=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalAssertionErrorTWO_THIRDS=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(TWO_THIRDS);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(TWO_THIRDS,ExceptionInInitializerError);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalintTWO_THIRDS=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(tWO_THIRDS);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(0,3);BigFractionTWO_THIRDS=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(0,3);BigFractionTWO_THIRDS=newBigFraction(3,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(0,3);BigFractionTWO_THIRDS=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(0,3);BigFractionTWO_THIRDS=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(0,3);BigFractionTWO_THIRDS=newBigFraction(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,16);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(0,1);BigFractionTWO_THIRDS=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(0,1);BigFractionTWO_THIRDS=newBigFraction(3,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(0,1);BigFractionTWO_THIRDS=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(0,1);finalBigFractionTWO_THIRDS=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(0,1);BigFractionTWO_THIRDS=newBigFraction(4,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,12);finalAssertionError<TWO_THIRDS;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(1,1);BigFraction.THIRDS=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinallongTWO_THIRDS=newBigFraction(1,2);BigFraction.THIRDS=newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(0,0);newBigFraction(0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(1,2);newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(0,2);newBigFraction(0,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,2);finalAssertionError<TWO_THIRDS;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,0);finalAssertionError<TWO_THIRDS;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalAssertionErrorTWO_THIRDS=newAssertionError(TWO_THIRDS);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,12);finalAssertionError<TWO_THIRDS=newAssertionError(TWO_THIRDS);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83AssertionError.warning("msg.bad.assertion.buffer"+",newBigFraction());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83AssertionError.warning("msg.bad.assertion.buffer",newBigFraction(),expected);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83AssertionError.warning("msg.bad.assertion.buffer","BigFractionexpected:{0}",newBigFraction());
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(1,1);BigFractionTWO_THIRDS=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(1,1);BigFractionTWO_THIRDS=newBigFraction(3,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(1,1);BigFractionTWO_THIRDS=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(1,1);BigFractionTWO_THIRDS=newBigFraction(4,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(1,1);BigFractionTWO_THIRDS=newBigFraction(2,4);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFraction.TWO_THIRDS=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFraction.TWO_THIRDS=newBigFraction(3,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(TWO_THIRDS,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(TWO_THIRDS,1);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(TWO_THIRDS,0,0);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(1,2);BigFractionTWO_THIRDS=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(1,2);BigFractionTWO_THIRDS=newBigFraction(3,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(1,2);BigFractionTWO_THIRDS=newBigFraction(1,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(1,2);BigFractionTWO_THIRDS=newBigFraction(2,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83BigFractionTWO_THIRDS=newBigFraction(1,2);finalBigFractionTWO_THIRDS=newBigFraction(2,3);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(1,1);returnBigFraction.THIRDS;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction(10,2);returnBigFraction.THIRDS;
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction<TWO_THIRDS>(1,2);
projects/Math36/src/main/java/org/apache/commons/math/fraction/BigFraction.java83publicstaticfinalBigFractionTWO_THIRDS=newBigFraction<TWO_THIRDS>(0,0);
