bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
23	[BUG]  [BUGGY]  [FE]  AssertionFailedError  testMath221  [CONTEXT]  public  int  hashCode()  {  if  (isNaN())  {  return  7;  }  [BUGGY]  return  37  *(37  *  MathUtils.hash(imaginary)+  MathUtils.hash(real));  [BUGGY]  MathUtils.hash(real));  }  [CLASS]  Complex  [METHOD]  hashCode  [RETURN_TYPE]  int  [VARIABLES]  boolean  double  c  d  denominator  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  	projects/Math96/src/java/org/apache/commons/math/complex/Complex.java	0.7071067811865475	280	281	1	add	return  37  *(37  *  MathUtils.hash(imaginary)+  MathUtils.hash(real));	return  37  *  (17  *  MathUtils.hash(imaginary)  +  MathUtils.hash(real));  	compilable	  [FE]  AssertionFailedError  testMath221	3	1
24	[BUG]  [BUGGY]  return  37  *(37  *  MathUtils.hash(imaginary)+  MathUtils.hash(real));  [FE]  AssertionFailedError  testMath221  [CONTEXT]  public  int  hashCode()  {  if  (isNaN())  {  return  7;  }  [BUGGY]  return  37  *(37  *  MathUtils.hash(imaginary)+  MathUtils.hash(real));  [BUGGY]  MathUtils.hash(real));  }  [CLASS]  Complex  [METHOD]  hashCode  [RETURN_TYPE]  int  [VARIABLES]  boolean  double  c  d  denominator  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  	projects/Math96/src/java/org/apache/commons/math/complex/Complex.java	0.7071067811865475	280	281	1	replace	return  37  *(37  *  MathUtils.hash(imaginary)+  MathUtils.hash(real));	return  37  *  (17  *  MathUtils.hash(imaginary)  +  MathUtils.hash(real));  	compilable	  [FE]  AssertionFailedError  testMath221	3	1	replace
24	[BUG]  [BUGGY]  return  37  *  17  *  MathUtils.hash(imaginary)+  MathUtils.hash(real));  [CE]  ';'  expected  [CONTEXT]  public  int  hashCode()  {  if  (isNaN())  {  return  7;  }  [BUGGY]  return  37  *  17  *  MathUtils.hash(imaginary)+  MathUtils.hash(real));  [BUGGY]  MathUtils.hash(real));  }  [CLASS]  Complex  [METHOD]  hashCode  [RETURN_TYPE]  int  [VARIABLES]  boolean  double  c  d  denominator  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  	projects/Math96/src/java/org/apache/commons/math/complex/Complex.java	0.7071067811865475	280	281	1	replace	return  37  *  17  *  MathUtils.hash(imaginary)+  MathUtils.hash(real));	return  37  *  (17  *  MathUtils.hash(imaginary)  +  MathUtils.hash(real));  	non-compiled	[CE]  ';'  expected	3	None	replace
25	[BUG]  [BUGGY]    [CE]  missing  return  statement  [CONTEXT]  public  int  hashCode()  {  if  (isNaN())  {  return  7;  }  [BUGGY]    [BUGGY]  MathUtils.hash(real));  }  [CLASS]  Complex  [METHOD]  hashCode  [RETURN_TYPE]  int  [VARIABLES]  boolean  double  c  d  denominator  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  	projects/Math96/src/java/org/apache/commons/math/complex/Complex.java	0.7071067811865475	280	281	1	replace	  	return  37  *  (17  *  MathUtils.hash(imaginary)  +  MathUtils.hash(real));  	non-compiled	[CE]  missing  return  statement	3	None	replace
31	[BUG]  [BUGGY]    ret  =(Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(other))  &&(Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawLongBits(rhs.getImaginary())  [CE]  ')'  expected  [CONTEXT]  public  boolean  equals(Object  other)  {  boolean  ret;  if  (this  ==  other)  {  ret  =  true;  [BUGGY]    ret  =(Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(other))  &&(Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawLongBits(rhs.getImaginary())  [BUGGY]  }  else  if  (other  ==  null)  {  ret  =  false;  }  else{  try  {  Complex  rhs  =  (Complex)other;  if  (rhs.isNaN())  {  ret  =  this.isNaN();  }  else  {  ret  =  (Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(rhs.getReal()))  &&  (Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawLongBits(rhs.getImaginary()));  }  }  catch  (ClassCastException  ex)  {  [CLASS]  Complex  [METHOD]  equals  [RETURN_TYPE]  boolean  Object  other  [VARIABLES]  Object  other  boolean  ret  double  c  d  denominator  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  ClassCastException  ex  	projects/Math96/src/java/org/apache/commons/math/complex/Complex.java	0.3779644730092272	250	250	1	replace	    ret  =(Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(other))  &&(Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawLongBits(rhs.getImaginary())		non-compiled	[CE]  ')'  expected	14	None	add
32	[BUG]  [BUGGY]    ret  =(Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(rhs.getReal()))  &&(Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawL  [CE]  ')'  expected  [CONTEXT]  public  boolean  equals(Object  other)  {  boolean  ret;  if  (this  ==  other)  {  ret  =  true;  [BUGGY]    ret  =(Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(rhs.getReal()))  &&(Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawL  [BUGGY]  }  else  if  (other  ==  null)  {  ret  =  false;  }  else{  try  {  Complex  rhs  =  (Complex)other;  if  (rhs.isNaN())  {  ret  =  this.isNaN();  }  else  {  ret  =  (Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(rhs.getReal()))  &&  (Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawLongBits(rhs.getImaginary()));  }  }  catch  (ClassCastException  ex)  {  [CLASS]  Complex  [METHOD]  equals  [RETURN_TYPE]  boolean  Object  other  [VARIABLES]  Object  other  boolean  ret  double  c  d  denominator  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  ClassCastException  ex  	projects/Math96/src/java/org/apache/commons/math/complex/Complex.java	0.3779644730092272	250	250	1	replace	    ret  =(Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(rhs.getReal()))  &&(Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawL		non-compiled	[CE]  ')'  expected	14	None	add
33	[BUG]  [BUGGY]    ret  =(Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(other))  &&(Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawLongBits(rhs.getReal())  [CE]  ')'  expected  [CONTEXT]  public  boolean  equals(Object  other)  {  boolean  ret;  if  (this  ==  other)  {  ret  =  true;  [BUGGY]    ret  =(Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(other))  &&(Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawLongBits(rhs.getReal())  [BUGGY]  }  else  if  (other  ==  null)  {  ret  =  false;  }  else{  try  {  Complex  rhs  =  (Complex)other;  if  (rhs.isNaN())  {  ret  =  this.isNaN();  }  else  {  ret  =  (Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(rhs.getReal()))  &&  (Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawLongBits(rhs.getImaginary()));  }  }  catch  (ClassCastException  ex)  {  [CLASS]  Complex  [METHOD]  equals  [RETURN_TYPE]  boolean  Object  other  [VARIABLES]  Object  other  boolean  ret  double  c  d  denominator  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  ClassCastException  ex  	projects/Math96/src/java/org/apache/commons/math/complex/Complex.java	0.3779644730092272	250	250	1	replace	    ret  =(Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(other))  &&(Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawLongBits(rhs.getReal())		non-compiled	[CE]  ')'  expected	14	None	add
34	[BUG]  [BUGGY]    ret  =(Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(other))  &&(Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawLongBits(rhs.get  [CE]  ')'  expected  [CONTEXT]  public  boolean  equals(Object  other)  {  boolean  ret;  if  (this  ==  other)  {  ret  =  true;  [BUGGY]    ret  =(Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(other))  &&(Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawLongBits(rhs.get  [BUGGY]  }  else  if  (other  ==  null)  {  ret  =  false;  }  else{  try  {  Complex  rhs  =  (Complex)other;  if  (rhs.isNaN())  {  ret  =  this.isNaN();  }  else  {  ret  =  (Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(rhs.getReal()))  &&  (Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawLongBits(rhs.getImaginary()));  }  }  catch  (ClassCastException  ex)  {  [CLASS]  Complex  [METHOD]  equals  [RETURN_TYPE]  boolean  Object  other  [VARIABLES]  Object  other  boolean  ret  double  c  d  denominator  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  ClassCastException  ex  	projects/Math96/src/java/org/apache/commons/math/complex/Complex.java	0.3779644730092272	250	250	1	replace	    ret  =(Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(other))  &&(Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawLongBits(rhs.get		non-compiled	[CE]  ')'  expected	14	None	add
45	[BUG]  [BUGGY]    [CE]  missing  return  statement  [CONTEXT]  public  Complex  multiply(Complex  rhs)  {  if  (isNaN()  ||  rhs.isNaN())  {  return  NaN;  }  if  (Double.isInfinite(real)  ||  Double.isInfinite(imaginary)  ||  Double.isInfinite(rhs.real)||  Double.isInfinite(rhs.imaginary))  {  return  INF;  }  [BUGGY]    [BUGGY]  real  *  rhs.imaginary  +  imaginary  *  rhs.real);  }  [CLASS]  Complex  [METHOD]  multiply  [RETURN_TYPE]  Complex  Complex  rhs  [VARIABLES]  boolean  double  c  d  denominator  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  	projects/Math96/src/java/org/apache/commons/math/complex/Complex.java	0.3333333333333333	363	364	1	replace	  	return  createComplex(real  *  rhs.real  -  imaginary  *  rhs.imaginary,  real  *  rhs.imaginary  +  imaginary  *  rhs.real);  	non-compiled	[CE]  missing  return  statement	15	None	replace
52	[BUG]  [BUGGY]  if(rhs.isNaN()  ||  other.isNaN())  {  [CE]  cannot  find  symbol  [CONTEXT]  public  boolean  equals(Object  other)  {  boolean  ret;  if  (this  ==  other)  {  ret  =  true;  }  else  if  (other  ==  null)  {  ret  =  false;  }  else{  try  {  Complex  rhs  =  (Complex)other;  [BUGGY]  if(rhs.isNaN()  ||  other.isNaN())  {  [BUGGY]  ret  =  this.isNaN();  }  else  {  ret  =  (Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(rhs.getReal()))  &&  (Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawLongBits(rhs.getImaginary()));  }  }  catch  (ClassCastException  ex)  {  ret  =  false;  }  }  [CLASS]  Complex  [METHOD]  equals  [RETURN_TYPE]  boolean  Object  other  [VARIABLES]  Object  other  boolean  ret  double  c  d  denominator  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  ClassCastException  ex  	projects/Math96/src/java/org/apache/commons/math/complex/Complex.java	0.4472135954999579	255	255	1	replace	if(rhs.isNaN()  ||  other.isNaN())  {	if  (rhs.isNaN())  {  	non-compiled	[CE]  cannot  find  symbol	7	None	replace
54	[BUG]  [BUGGY]  [FE]  AssertionFailedError  testMath221  [CONTEXT]  public  boolean  equals(Object  other)  {  boolean  ret;  if  (this  ==  other)  {  ret  =  true;  }  else  if  (other  ==  null)  {  ret  =  false;  }  else{  try  {  Complex  rhs  =  (Complex)other;  [BUGGY]  if(rhs.isNaN()  ||  rhs.isNaN())  {  [BUGGY]  ret  =  this.isNaN();  }  else  {  ret  =  (Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(rhs.getReal()))  &&  (Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawLongBits(rhs.getImaginary()));  }  }  catch  (ClassCastException  ex)  {  ret  =  false;  }  }  [CLASS]  Complex  [METHOD]  equals  [RETURN_TYPE]  boolean  Object  other  [VARIABLES]  Object  other  boolean  ret  double  c  d  denominator  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  ClassCastException  ex  	projects/Math96/src/java/org/apache/commons/math/complex/Complex.java	0.4472135954999579	255	255	1	add	if(rhs.isNaN()  ||  rhs.isNaN())  {	if  (rhs.isNaN())  {  	compilable	  [FE]  AssertionFailedError  testMath221	7	1
55	[BUG]  [BUGGY]  if(rhs.isNaN()  ||  rhs.isNaN())  {  [FE]  AssertionFailedError  testMath221  [CONTEXT]  public  boolean  equals(Object  other)  {  boolean  ret;  if  (this  ==  other)  {  ret  =  true;  }  else  if  (other  ==  null)  {  ret  =  false;  }  else{  try  {  Complex  rhs  =  (Complex)other;  [BUGGY]  if(rhs.isNaN()  ||  rhs.isNaN())  {  [BUGGY]  ret  =  this.isNaN();  }  else  {  ret  =  (Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(rhs.getReal()))  &&  (Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawLongBits(rhs.getImaginary()));  }  }  catch  (ClassCastException  ex)  {  ret  =  false;  }  }  [CLASS]  Complex  [METHOD]  equals  [RETURN_TYPE]  boolean  Object  other  [VARIABLES]  Object  other  boolean  ret  double  c  d  denominator  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  ClassCastException  ex  	projects/Math96/src/java/org/apache/commons/math/complex/Complex.java	0.4472135954999579	255	255	1	replace	if(rhs.isNaN()  ||  rhs.isNaN())  {	if  (rhs.isNaN())  {  	compilable	  [FE]  AssertionFailedError  testMath221	7	1	replace
55	[BUG]  [BUGGY]    [CE]  'try'  without  'catch',  'finally'  or  resource  declarations  [CONTEXT]  public  boolean  equals(Object  other)  {  boolean  ret;  if  (this  ==  other)  {  ret  =  true;  }  else  if  (other  ==  null)  {  ret  =  false;  }  else{  try  {  Complex  rhs  =  (Complex)other;  [BUGGY]    [BUGGY]  ret  =  this.isNaN();  }  else  {  ret  =  (Double.doubleToRawLongBits(real)  ==  Double.doubleToRawLongBits(rhs.getReal()))  &&  (Double.doubleToRawLongBits(imaginary)  ==  Double.doubleToRawLongBits(rhs.getImaginary()));  }  }  catch  (ClassCastException  ex)  {  ret  =  false;  }  }  [CLASS]  Complex  [METHOD]  equals  [RETURN_TYPE]  boolean  Object  other  [VARIABLES]  Object  other  boolean  ret  double  c  d  denominator  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  ClassCastException  ex  	projects/Math96/src/java/org/apache/commons/math/complex/Complex.java	0.4472135954999579	255	255	1	replace	  	if  (rhs.isNaN())  {  	non-compiled	[CE]  'try'  without  'catch',  'finally'  or  resource  declarations	7	None	replace
62	[BUG]  [BUGGY]  [FE]  AssertionFailedError  testMath221  [CONTEXT]  public  int  hashCode()  {  [BUGGY]  if(isNaN()  ||  Double.isNaN(real))  {  [BUGGY]  return  7;  }  return  37  *  (17  *  MathUtils.hash(imaginary)  +  MathUtils.hash(real));  }  [CLASS]  Complex  [METHOD]  hashCode  [RETURN_TYPE]  int  [VARIABLES]  boolean  double  c  d  denominator  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  	projects/Math96/src/java/org/apache/commons/math/complex/Complex.java	0.7071067811865475	277	277	1	add	if(isNaN()  ||  Double.isNaN(real))  {	if  (isNaN())  {  	compilable	  [FE]  AssertionFailedError  testMath221	1	1
63	[BUG]  [BUGGY]  if(isNaN()  ||  Double.isNaN(real))  {  [FE]  AssertionFailedError  testMath221  [CONTEXT]  public  int  hashCode()  {  [BUGGY]  if(isNaN()  ||  Double.isNaN(real))  {  [BUGGY]  return  7;  }  return  37  *  (17  *  MathUtils.hash(imaginary)  +  MathUtils.hash(real));  }  [CLASS]  Complex  [METHOD]  hashCode  [RETURN_TYPE]  int  [VARIABLES]  boolean  double  c  d  denominator  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  	projects/Math96/src/java/org/apache/commons/math/complex/Complex.java	0.7071067811865475	277	277	1	replace	if(isNaN()  ||  Double.isNaN(real))  {	if  (isNaN())  {  	compilable	  [FE]  AssertionFailedError  testMath221	1	1	replace
63	[BUG]  [BUGGY]  [FE]  AssertionFailedError  testMath221  [CONTEXT]  public  int  hashCode()  {  [BUGGY]  if(isNaN()  ||  isNaN())  {  [BUGGY]  return  7;  }  return  37  *  (17  *  MathUtils.hash(imaginary)  +  MathUtils.hash(real));  }  [CLASS]  Complex  [METHOD]  hashCode  [RETURN_TYPE]  int  [VARIABLES]  boolean  double  c  d  denominator  imaginary  q  real  long  serialVersionUID  Complex  I  INF  NaN  ONE  ZERO  rhs  	projects/Math96/src/java/org/apache/commons/math/complex/Complex.java	0.7071067811865475	277	277	1	add	if(isNaN()  ||  isNaN())  {	if  (isNaN())  {  	compilable	  [FE]  AssertionFailedError  testMath221	1	1
