projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-2,0,4,0),false,true);IconobjectIcon=getIcon(newLine2D.Double(0,0,4,0),true,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128IntegerobjectIcon=getIcon(newLine2D.Double(-4,0,4,0),false,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-1,0,1,0),false,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-1,0,4,0),true,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128Validate.notNull(objectIcon);this.objectIcon=getIcon(newLine2D.Double(-4,0,4,0));
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-2,0,4,0),true,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128GenericCategoryRenderer.this.symbolIcon=true;
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128GenericCategoryRenderer.this.symbolIcon=false;
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128Validate.notEmpty(objectIcon);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-4,0,4,0),true,true);IconobjectIcon=getIcon(newLine2D.Double(0,0,4,0),true,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-4,0,4,0),true,true);IconobjectIcon=getIcon(newLine2D.Double(0,4,0),true,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-4,0,4,0),true,true);IconobjectIcon=getIcon(newLine2D.Double(0,0,4,0),false,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(0,0,0,0),true,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128nisipIcon=getIcon(newLine2D.Double(0,0,4,0),false,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128nisipIcon=getIcon(newLine2D.Double(-4,0,4,0),false,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128AssertionFailedError.this.objectIcon=getIcon(newLine2D.Double(0,0,4,0),false,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128AssertionFailedError.this.objectIcon=getIcon(newLine2D.Double(-4,0,4,0),false,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128IconobjectIcon=getIcon(newLine2D.Double(-4,0,4,0),false,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128IconobjectIcon=getIcon(newLine2D.Double(-4,0,4,0),true,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128IntegerobjectIcon=getIcon(newLine2D.Double(-4,0,4,0),true,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-1,0,4,0),false,true);IconobjectIcon=getIcon(newLine2D.Double(0,0,4,0),false,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-1,0,4,0),false,true);IconobjectIcon=getIcon(newLine2D.Double(-1,0,4,0),false,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-1,0,4,0),false,true);IconobjectIcon=getIcon(newLine2D.Double(0,0,4,0),true,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128IconobjectIcon=getIcon(newLine2D.Double(-4,0,4,0),true,false);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128safely(objectIcon!=null){objectIcon=getIcon(newLine2D.Double(0,0,4,0),false,true);}
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128AssertionFailedError.checkState(this.objectIcon!=null);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-1,0,4,0),false,true);AssertionFailedError.warning("Unexpectederror:"+objectIcon);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-1,0,4,0),false,true);AssertionFailedError.warning("Unexpectederror:"+objectIcon.getMessage());
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-1,0,4,0),false,true);AssertionFailedError.warning("msg.invalid.objectIcon");
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128SimpleError.error("MissingsymbolobjectIcon");
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128SimpleError.error("MissingsymbolobjectIcon:"+name);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-4,0,4,0),true,true);AssertionFailedError.warning("Unexpectederror:"+objectIcon);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-4,0,4,0),true,true);AssertionFailedError.warning("msg.invalid.objectIcon");
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-4,0,4,0),true,true);AssertionFailedError.warning("Unexpectederror:"+objectIcon.getMessage());
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-2,0,4,0),false,true);AssertionFailedError.warning("Unexpectederror:"+objectIcon);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-2,0,4,0),false,true);AssertionFailedError.warning("Unexpectederror:"+objectIcon.toString());
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-2,0,4,0),false,true);AssertionFailedError.warning("Unexpectederror:"+objectIcon.getMessage());
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-4,0,4,0),true,true);SimpleAssertionFailedError.this.objectIcon=null;
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-4,0,4,0),true,true);SimpleAssertionFailedError.warning("msg.bad.objectIcon");
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-4,0,4,0),true,true);SimpleAssertionFailedError.warning("msg.bad.assertionfailed",null);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128parentIcon=getIcon(newLine2D.Double(0,0,4,0),false,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128this.objectIcon=getIcon(newLine2D.Double(-4,0,4,0),false,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128this.objectIcon=getIcon(newLine2D.Double(0,0,4,0),false,true);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128SimpleError.warning("MissingsymbolobjectIcon");
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128SimpleError.error("MissingsymbolobjectIcon:"+getMessage());
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-2,0,4,0),false,true);SimpleAssertionFailedError.this.objectIcon=null;
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-2,0,4,0),false,true);SimpleAssertionFailedError.warning("msg.bad.objectIcon");
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-2,0,4,0),false,true);SimpleAssertionFailedError.warning("msg.bad.assertionfailed",objectIcon);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-1,0,4,0),false,true);SimpleAssertionFailedError.this.objectIcon=null;
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-1,0,4,0),false,true);SimpleAssertionFailedError.warning("msg.bad.objectIcon");
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128privatetransientIconobjectIcon=getIcon(newLine2D.Double(-1,0,4,0),false,true);SimpleAssertionFailedError.warning("msg.bad.assertionfailed",objectIcon);
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128AssertionFailedError.this.objectIcon=getIcon(newLine2D.Double(0,0,4,0));
projects/Chart23/source/org/jfree/chart/renderer/category/MinMaxCategoryRenderer.java128this.objectIcon=getIcon(newLine2D.Double(-4,0,4,0));
