projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=1.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=1.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=1.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319this.shadowXOffset=Math.max(this.shadowXOffset,this.shadowXOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319this.shadowXOffset=Math.max(this.shadowXOffset,this.shadowYOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319this.shadowXOffset=Math.max(this.shadowXOffset,shadowXOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319PiePlotplot=(Plot)getPlot();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319PiePlotplot=(Plot)this.getPlot();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319PiePlotplot=getPlot();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=1.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319this.shadowXOffset=Math.min(this.shadowXOffset,this.shadowXOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319PiePlotplot=getPlotInput();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319this.shadowXOffset=Math.max(this.shadowXOffset,this.shadowYOffset+1);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=4.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=0.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319PiePlotplot=(Plot)this.plot;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319PiePlotplot=(Plot)this.plot.getPlot();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319AssertionFailedError.this.shadowXOffset=shadowXOffset;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319AssertionFailedError.this.shadowXOffset=0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319AssertionFailedError=newAssertionFailedError();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319null=null;AssertionFailedError=newAssertionFailedError();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319this.shadowXOffset=Math.max(this.shadowXOffset,this.slashOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319nullOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=0.0f;privatedoubleshadowXOffset=0.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=0.0f;privatedoubleshadowXOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=0.0f;doubleshadowXOffset=0.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319AssertionFailedError.this.shadowXOffset=this.shadowXOffset;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=4.0f;privatedoubleshadowXOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=4.0f;doubleshadowXOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=1.0d;doubleshadowXOffset=1.0d;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=1.0d;doubleshadowXOffset=1.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=1.0d;doubleshadowXOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319PiePlotplot=(Plot)this.plot.clone();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319this.shadowXOffset=Math.max(this.shadowXOffset,this.shadowYOffset+2);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=1.0;doubleshadowXOffset=1.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=1.0;doubleshadowXOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=1.0;doubleshadowXOffset=Math.max(0.0,1.0);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319nullOffset=getXOffset();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=getXOffset();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=1.0d;AssertionFailedError=newAssertionFailedError();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=1.0d;AssertionFailedError.this.shadowXOffset=shadowXOffset;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=1.0d;AssertionFailedError=newAssertionFailedError("Unexpectederror:"+getMessage());
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privateintshadowXOffset=1.0;AssertionFailedError=newAssertionFailedError("Unexpectederror:"+getMessage());
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=1.0;AssertionFailedError=newAssertionFailedError();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=1.0;AssertionFailedError.this.shadowXOffset=shadowXOffset;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatefloatshadowXOffset=1.0f;floatshadowXOffset=0.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319PiePlotplot=(Plot)getEmptyPlot().clone();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatefloatshadowXOffset=1.0f;floatshadowXOffset=1.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privateintshadowXOffset=1.0f;doubleshadowXOffset=1.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=4.0;doubleshadowXOffset=4.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=4.0;doubleshadowXOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatefinaldoubleshadowXOffset=0.0;this.shadowXOffset=Math.max(0.0,this.shadowXOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privateintshadowXOffset=0.0;this.shadowXOffset=Math.max(0.0,this.shadowXOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=0.0f;privatefinalAssertionFailedError<AssertionFailedError>shadowXOffset=0.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=0.0f;privatefinalAssertionFailedError<AssertionFailedError>shadowXOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privateintshadowXOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatefinaldoubleshadowXOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=getXOffset();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privateintshadowXOffset=0.0;intshadowXOffset=0.0;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatefinaldoubleshadowXOffset=0.0;this.shadowXOffset=Math.max(this.shadowXOffset,this.slashOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privateintshadowXOffset=0.0;this.shadowXOffset=Math.max(this.shadowXOffset,this.slashOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319PiePlotplot=(Plot)this.plot,this.shadowXOffset;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=4.0f;privatefinalAssertionFailedError<AssertionFailedError>shadowXOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=4.0f;privatefinalAssertionFailedError{AssertionFailedError.this.shadowXOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319null=0.0;AssertionFailedError=newAssertionFailedError("Unexpectederror:"+getMessage());
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=0.0f;doubleshadowXOffset=4.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatefloatshadowXOffset=1.0f;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319PiePlotplot=(Plot)this,plot.plot;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=1.0;this.shadowXOffset=Math.max(this.shadowXOffset,this.edgeXOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=1.0;this.shadowXOffset=Math.max(0.0,this.shadowXOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319null=newAssertionFailedError();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319PiePlotplot=(Plot)this.getEmptyPlot();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319doubleshadowXOffset=1.0d;
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319n=newAssertionFailedError();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatedoubleshadowXOffset=Math.max(0.0,this.shadowXOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319null=1.0;AssertionFailedError=newAssertionFailedError("Unexpectederror:"+getMessage());
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319null=getXOffset();
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privatefinaldoubleshadowXOffset=0.0;this.shadowXOffset=Math.max(this.shadowXOffset,this.edgeXOffset);
projects/Chart15/source/org/jfree/chart/plot/PiePlot.java319privateintshadowXOffset=0.0;this.shadowXOffset=Math.max(this.shadowXOffset,this.edgeXOffset);
