bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
22	[BUG]  [BUGGY]    int  col  =  table.getColumnCount();  [CE]  variable  col  is  already  defined  in  method  getPivotRow(SimplexTableau,int)  [CONTEXT]          Integer  minRow  =  null;  int  minIndex  =  tableau.getWidth();  [BUGGY]    int  col  =  table.getColumnCount();  [BUGGY]  for  (Integer  row  :  minRatioPositions)  {  int  i  =  tableau.getNumObjectiveFunctions();  for  (;  i  <  tableau.getWidth()  -  1  &&  minRow  !=  row;  i++)  {  if  (row  ==  tableau.getBasicRow(i))  {  if  (i  <  minIndex)  {  minIndex  =  i;  minRow  =  row;  }  }  }  }  [CLASS]  SimplexSolver  [METHOD]  getPivotRow  [RETURN_TYPE]  Integer  SimplexTableau  tableau  final  int  col  [VARIABLES]  Integer  minRow  row  List  minRatioPositions  boolean  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  ratio  rhs  int  DEFAULT_ULPS  cmp  col  column  i  maxUlps  minIndex  	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	140	140	1	replace	    int  col  =  table.getColumnCount();		non-compiled	[CE]  variable  col  is  already  defined  in  method  getPivotRow(SimplexTableau,int)	6	None	add
23	[BUG]  [BUGGY]    List  <  Integer>  minRatioPositions  =  table.getMinimumPositions();  [CE]  variable  minRatioPositions  is  already  defined  in  method  getPivotRow(SimplexTableau,int)  [CONTEXT]          Integer  minRow  =  null;  int  minIndex  =  tableau.getWidth();  [BUGGY]    List  <  Integer>  minRatioPositions  =  table.getMinimumPositions();  [BUGGY]  for  (Integer  row  :  minRatioPositions)  {  int  i  =  tableau.getNumObjectiveFunctions();  for  (;  i  <  tableau.getWidth()  -  1  &&  minRow  !=  row;  i++)  {  if  (row  ==  tableau.getBasicRow(i))  {  if  (i  <  minIndex)  {  minIndex  =  i;  minRow  =  row;  }  }  }  }  [CLASS]  SimplexSolver  [METHOD]  getPivotRow  [RETURN_TYPE]  Integer  SimplexTableau  tableau  final  int  col  [VARIABLES]  Integer  minRow  row  List  minRatioPositions  boolean  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  ratio  rhs  int  DEFAULT_ULPS  cmp  col  column  i  maxUlps  minIndex  	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	140	140	1	replace	    List  <  Integer>  minRatioPositions  =  table.getMinimumPositions();		non-compiled	[CE]  variable  minRatioPositions  is  already  defined  in  method  getPivotRow(SimplexTableau,int)	6	None	add
24	[BUG]  [BUGGY]    List  <  Integer>  minRatioPositions  =  tableau.getRows();  [CE]  variable  minRatioPositions  is  already  defined  in  method  getPivotRow(SimplexTableau,int)  [CONTEXT]          Integer  minRow  =  null;  int  minIndex  =  tableau.getWidth();  [BUGGY]    List  <  Integer>  minRatioPositions  =  tableau.getRows();  [BUGGY]  for  (Integer  row  :  minRatioPositions)  {  int  i  =  tableau.getNumObjectiveFunctions();  for  (;  i  <  tableau.getWidth()  -  1  &&  minRow  !=  row;  i++)  {  if  (row  ==  tableau.getBasicRow(i))  {  if  (i  <  minIndex)  {  minIndex  =  i;  minRow  =  row;  }  }  }  }  [CLASS]  SimplexSolver  [METHOD]  getPivotRow  [RETURN_TYPE]  Integer  SimplexTableau  tableau  final  int  col  [VARIABLES]  Integer  minRow  row  List  minRatioPositions  boolean  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  ratio  rhs  int  DEFAULT_ULPS  cmp  col  column  i  maxUlps  minIndex  	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	140	140	1	replace	    List  <  Integer>  minRatioPositions  =  tableau.getRows();		non-compiled	[CE]  variable  minRatioPositions  is  already  defined  in  method  getPivotRow(SimplexTableau,int)	6	None	add
25	[BUG]  [BUGGY]    List  <  Integer>  minRatioPositions  =  Tableau.getIntegerSize();  [CE]  variable  minRatioPositions  is  already  defined  in  method  getPivotRow(SimplexTableau,int)  [CONTEXT]          Integer  minRow  =  null;  int  minIndex  =  tableau.getWidth();  [BUGGY]    List  <  Integer>  minRatioPositions  =  Tableau.getIntegerSize();  [BUGGY]  for  (Integer  row  :  minRatioPositions)  {  int  i  =  tableau.getNumObjectiveFunctions();  for  (;  i  <  tableau.getWidth()  -  1  &&  minRow  !=  row;  i++)  {  if  (row  ==  tableau.getBasicRow(i))  {  if  (i  <  minIndex)  {  minIndex  =  i;  minRow  =  row;  }  }  }  }  [CLASS]  SimplexSolver  [METHOD]  getPivotRow  [RETURN_TYPE]  Integer  SimplexTableau  tableau  final  int  col  [VARIABLES]  Integer  minRow  row  List  minRatioPositions  boolean  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  ratio  rhs  int  DEFAULT_ULPS  cmp  col  column  i  maxUlps  minIndex  	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	140	140	1	replace	    List  <  Integer>  minRatioPositions  =  Tableau.getIntegerSize();		non-compiled	[CE]  variable  minRatioPositions  is  already  defined  in  method  getPivotRow(SimplexTableau,int)	6	None	add
31	[BUG]  [BUGGY]    List  <  Integer>  minRatioPositions  =  this.minRows.get(col);  [CE]  variable  minRatioPositions  is  already  defined  in  method  getPivotRow(SimplexTableau,int)  [CONTEXT]            Integer  minRow  =  null;  [BUGGY]    List  <  Integer>  minRatioPositions  =  this.minRows.get(col);  [BUGGY]  int  minIndex  =  tableau.getWidth();  for  (Integer  row  :  minRatioPositions)  {  int  i  =  tableau.getNumObjectiveFunctions();  for  (;  i  <  tableau.getWidth()  -  1  &&  minRow  !=  row;  i++)  {  if  (row  ==  tableau.getBasicRow(i))  {  if  (i  <  minIndex)  {  minIndex  =  i;  minRow  =  row;  }  }  }  [CLASS]  SimplexSolver  [METHOD]  getPivotRow  [RETURN_TYPE]  Integer  SimplexTableau  tableau  final  int  col  [VARIABLES]  Integer  minRow  row  List  minRatioPositions  boolean  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  ratio  rhs  int  DEFAULT_ULPS  cmp  col  column  i  maxUlps  minIndex  	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	139	139	1	replace	    List  <  Integer>  minRatioPositions  =  this.minRows.get(col);		non-compiled	[CE]  variable  minRatioPositions  is  already  defined  in  method  getPivotRow(SimplexTableau,int)	4	None	add
32	[BUG]  [BUGGY]    SimplexTableau  <  Integer  row  =  simplexTableau.getIntegerValue();  [CE]  >  expected  [CONTEXT]            Integer  minRow  =  null;  [BUGGY]    SimplexTableau  <  Integer  row  =  simplexTableau.getIntegerValue();  [BUGGY]  int  minIndex  =  tableau.getWidth();  for  (Integer  row  :  minRatioPositions)  {  int  i  =  tableau.getNumObjectiveFunctions();  for  (;  i  <  tableau.getWidth()  -  1  &&  minRow  !=  row;  i++)  {  if  (row  ==  tableau.getBasicRow(i))  {  if  (i  <  minIndex)  {  minIndex  =  i;  minRow  =  row;  }  }  }  [CLASS]  SimplexSolver  [METHOD]  getPivotRow  [RETURN_TYPE]  Integer  SimplexTableau  tableau  final  int  col  [VARIABLES]  Integer  minRow  row  List  minRatioPositions  boolean  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  ratio  rhs  int  DEFAULT_ULPS  cmp  col  column  i  maxUlps  minIndex  	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	139	139	1	replace	    SimplexTableau  <  Integer  row  =  simplexTableau.getIntegerValue();		non-compiled	[CE]  >  expected	4	None	add
33	[BUG]  [BUGGY]    SimplexTableau  <  Integer  row  =  simplexTableau.getIntegerColumn();  [CE]  >  expected  [CONTEXT]            Integer  minRow  =  null;  [BUGGY]    SimplexTableau  <  Integer  row  =  simplexTableau.getIntegerColumn();  [BUGGY]  int  minIndex  =  tableau.getWidth();  for  (Integer  row  :  minRatioPositions)  {  int  i  =  tableau.getNumObjectiveFunctions();  for  (;  i  <  tableau.getWidth()  -  1  &&  minRow  !=  row;  i++)  {  if  (row  ==  tableau.getBasicRow(i))  {  if  (i  <  minIndex)  {  minIndex  =  i;  minRow  =  row;  }  }  }  [CLASS]  SimplexSolver  [METHOD]  getPivotRow  [RETURN_TYPE]  Integer  SimplexTableau  tableau  final  int  col  [VARIABLES]  Integer  minRow  row  List  minRatioPositions  boolean  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  ratio  rhs  int  DEFAULT_ULPS  cmp  col  column  i  maxUlps  minIndex  	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	139	139	1	replace	    SimplexTableau  <  Integer  row  =  simplexTableau.getIntegerColumn();		non-compiled	[CE]  >  expected	4	None	add
34	[BUG]  [BUGGY]    List  <  Integer>  minRatioPositions  =  this.minRows.get(row);  [CE]  variable  minRatioPositions  is  already  defined  in  method  getPivotRow(SimplexTableau,int)  [CONTEXT]            Integer  minRow  =  null;  [BUGGY]    List  <  Integer>  minRatioPositions  =  this.minRows.get(row);  [BUGGY]  int  minIndex  =  tableau.getWidth();  for  (Integer  row  :  minRatioPositions)  {  int  i  =  tableau.getNumObjectiveFunctions();  for  (;  i  <  tableau.getWidth()  -  1  &&  minRow  !=  row;  i++)  {  if  (row  ==  tableau.getBasicRow(i))  {  if  (i  <  minIndex)  {  minIndex  =  i;  minRow  =  row;  }  }  }  [CLASS]  SimplexSolver  [METHOD]  getPivotRow  [RETURN_TYPE]  Integer  SimplexTableau  tableau  final  int  col  [VARIABLES]  Integer  minRow  row  List  minRatioPositions  boolean  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  ratio  rhs  int  DEFAULT_ULPS  cmp  col  column  i  maxUlps  minIndex  	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	139	139	1	replace	    List  <  Integer>  minRatioPositions  =  this.minRows.get(row);		non-compiled	[CE]  variable  minRatioPositions  is  already  defined  in  method  getPivotRow(SimplexTableau,int)	4	None	add
35	[BUG]  [BUGGY]    List  <  Integer>  minRatioPositions  =  table.getIntegerValue();  [CE]  variable  minRatioPositions  is  already  defined  in  method  getPivotRow(SimplexTableau,int)  [CONTEXT]            Integer  minRow  =  null;  [BUGGY]    List  <  Integer>  minRatioPositions  =  table.getIntegerValue();  [BUGGY]  int  minIndex  =  tableau.getWidth();  for  (Integer  row  :  minRatioPositions)  {  int  i  =  tableau.getNumObjectiveFunctions();  for  (;  i  <  tableau.getWidth()  -  1  &&  minRow  !=  row;  i++)  {  if  (row  ==  tableau.getBasicRow(i))  {  if  (i  <  minIndex)  {  minIndex  =  i;  minRow  =  row;  }  }  }  [CLASS]  SimplexSolver  [METHOD]  getPivotRow  [RETURN_TYPE]  Integer  SimplexTableau  tableau  final  int  col  [VARIABLES]  Integer  minRow  row  List  minRatioPositions  boolean  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  ratio  rhs  int  DEFAULT_ULPS  cmp  col  column  i  maxUlps  minIndex  	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	139	139	1	replace	    List  <  Integer>  minRatioPositions  =  table.getIntegerValue();		non-compiled	[CE]  variable  minRatioPositions  is  already  defined  in  method  getPivotRow(SimplexTableau,int)	4	None	add
42	[BUG]  [BUGGY]  if(row  >  table.getBasicRow(i))  {  [CE]  cannot  find  symbol  table  [CONTEXT]        Integer  minRow  =  null;  int  minIndex  =  tableau.getWidth();  for  (Integer  row  :  minRatioPositions)  {  int  i  =  tableau.getNumObjectiveFunctions();  for  (;  i  <  tableau.getWidth()  -  1  &&  minRow  !=  row;  i++)  {  [BUGGY]  if(row  >  table.getBasicRow(i))  {  [BUGGY]  if  (i  <  minIndex)  {  minIndex  =  i;  minRow  =  row;  }  }  }  }  return  minRow;  }  return  minRatioPositions.get(0);  [CLASS]  SimplexSolver  [METHOD]  getPivotRow  [RETURN_TYPE]  Integer  SimplexTableau  tableau  final  int  col  [VARIABLES]  Integer  minRow  row  List  minRatioPositions  boolean  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  ratio  rhs  int  DEFAULT_ULPS  cmp  col  column  i  maxUlps  minIndex  	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	143	143	1	replace	if(row  >  table.getBasicRow(i))  {	if  (row  ==  tableau.getBasicRow(i))  {  	non-compiled	[CE]  cannot  find  symbol  table	11	None	replace
44	[BUG]  [BUGGY]  if(row  >  table.getRowWidth())  {  [CE]  cannot  find  symbol  table  [CONTEXT]        Integer  minRow  =  null;  int  minIndex  =  tableau.getWidth();  for  (Integer  row  :  minRatioPositions)  {  int  i  =  tableau.getNumObjectiveFunctions();  for  (;  i  <  tableau.getWidth()  -  1  &&  minRow  !=  row;  i++)  {  [BUGGY]  if(row  >  table.getRowWidth())  {  [BUGGY]  if  (i  <  minIndex)  {  minIndex  =  i;  minRow  =  row;  }  }  }  }  return  minRow;  }  return  minRatioPositions.get(0);  [CLASS]  SimplexSolver  [METHOD]  getPivotRow  [RETURN_TYPE]  Integer  SimplexTableau  tableau  final  int  col  [VARIABLES]  Integer  minRow  row  List  minRatioPositions  boolean  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  ratio  rhs  int  DEFAULT_ULPS  cmp  col  column  i  maxUlps  minIndex  	projects/Math28/src/main/java/org/apache/commons/math3/optimization/linear/SimplexSolver.java	0.5	143	143	1	replace	if(row  >  table.getRowWidth())  {	if  (row  ==  tableau.getBasicRow(i))  {  	non-compiled	[CE]  cannot  find  symbol  table	11	None	replace
