projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=len+len+len;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+len+len;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputMaxContiguous+len+len;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=offset+len+len;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=len+len+1;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputMaxContiguous+len;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=len+1;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputMaxContiguous+len+1;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputEnd+len+len;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+1;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+len+1;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+len2+len;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+len+len;if(_outputTail>=_outputEnd){if(_outputEnd>MAX_BYTES_TO_BUFFER){_writeSegmentedRaw(cbuf,offset,len);return;}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+len+len;if(_outputTail>=_outputEnd){if(_outputEnd>0){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){if(_outputMaxContiguous>MAX_BYTES_TO_BUFFER){_writeSegmentedRaw(cbuf,offset,len);}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){if(_outputMaxContiguous>MAX_BYTES_TO_BUFFER){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){if(_outputMaxContiguous>MAX_BYTES_TO_BUFFER){_writeSegmentedRaw(cbuf,offset,len);return;}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){if(_outputMaxContiguous>MAX_BYTES_TO_BUFFER){_writeRaw(cbuf,offset,len);}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=len+len+1;if(_outputTail>=len3){if(_outputEnd>MAX_BYTES_TO_BUFFER){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=len+len+1;if(_outputTail>=_outputEnd){if(_outputEnd>MAX_BYTES_TO_BUFFER){_flushBuffer();return;}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputMaxContiguous+len;if(_outputTail>=_outputEnd){intlen3=_outputMaxContiguous+len;if(_outputEnd>MAX_BYTES_TO_BUFFER){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputMaxContiguous+len+len;intlen2=_outputMaxContiguous+len+len;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputMaxContiguous+len+len;if(_outputTail>MAX_BYTES_TO_BUFFER){if(_outputEnd>MAX_BYTES_TO_BUFFER){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputMaxContiguous+len+len;Integerlen3=_outputMaxContiguous+len+len;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=offset+len+(_outputTail+_outputEnd);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=offset+1;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=len+1;if(_outputTail>MAX_BYTES_TO_BUFFER){if(_outputEnd>MAX_BYTES_TO_BUFFER){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=len+1;if(_outputTail>MAX_BYTES_TO_BUFFER){if(!_outputEnd){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=len+1;if(_outputTail>MAX_BYTES_TO_BUFFER){if(_outputEnd<len3){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){if(_outputEnd>MAX_BYTES_TO_BUFFER){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569_verifyValueWrite("writetextvalue");if(_outputTail>=_outputEnd){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){if(_outputEnd>MAX_BYTES_TO_BUFFER){_writeSegmentedRaw(cbuf,offset,len);return;}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569_verifyValueWrite("writerawvalue");if(_outputTail>=_outputEnd){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+len+len;intlen2=_outputTail+len+len;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+len+len;Integerlen3=_outputTail+len+len;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+len+len;if(_outputTail>=_outputEnd){if(_outputEnd>MAX_BYTES_TO_BUFFER){return;}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=offset+len+len;if(_outputTail>=_outputEnd){if(_outputEnd>MAX_BYTES_TO_BUFFER){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=offset+len+len;if(_outputTail>=_outputEnd){intlen3=offset+len+len;if(_outputEnd>MAX_BYTES_TO_BUFFER){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=offset+len+len;if(_outputTail>=_outputEnd){System.arraycopy(cbuf,offset,_outputBuffer,_outputTail,len);_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=len+len+1;intlen2=len+1;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=len+len+1;if(_outputTail>=_outputEnd){intlen2=len+len+1;if(_outputEnd>MAX_BYTES_TO_BUFFER){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+len2;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+1+len;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=len+1;if(_outputTail>=_outputEnd){if(_outputEnd>MAX_BYTES_TO_BUFFER){_flushBuffer();return;}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputMaxContiguous+len;intlen3=_outputMaxContiguous+1;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputMaxContiguous+len;if(_outputTail>=_outputEnd){if(_outputEnd>MAX_BYTES_TO_BUFFER){return;}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+len+len;if(_outputTail>=_outputEnd){intlen3=_outputTail+len+len;if(_outputEnd>MAX_BYTES_TO_BUFFER){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569_verifyValueWrite("writetextvalue");if(_outputTail>=len3){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569_verifyValueWrite("writetextvalue");if(_outputTail<len3){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569_verifyValueWrite("writetextvalue");if(_outputTail>=len2){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=offset+len+len;Integerlen3=offset+len+len;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=offset+len+len;charch=cbuf.getChars(offset,offset+len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+1;intlen3=_outputTail+1;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+1;intlen2=_outputTail+1;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+1;if(_outputTail>=_outputEnd){if(_outputEnd>MAX_BYTES_TO_BUFFER){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+1;if(_outputTail>=_outputEnd){if(_outputEnd>MAX_BYTES_TO_BUFFER){_writeSegmentedRaw(cbuf,offset,len);}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+1;if(_outputTail>=_outputEnd){if(_outputEnd>MAX_BYTES_TO_BUFFER){_writeSegmentedRaw(cbuf,offset,len);return;}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputStart+1;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=offset+len+len;if(_outputTail>=_outputEnd){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=offset+len+len;if(_outputTail>=_outputEnd){_writeSegmentedRaw(cbuf,offset,len);}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=offset+len+len;if(_outputTail>=_outputEnd){_writeSegmentedRaw(cbuf,offset,len2);}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=offset+len+len;if(_outputTail>=_outputEnd){_writeSegmentedRaw(cbuf,offset,len3);}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputMaxContiguous+len+len;intlen2=_outputMaxContiguous+len+len;}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen2=_outputMaxContiguous+len+len;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputMaxContiguous+len+len;intlen2=_outputMaxContiguous+len+len;}else{_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputMaxContiguous+len;intlen2=_outputMaxContiguous+len+len;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputMaxContiguous+len;intlen3=_outputMaxContiguous+1;}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputMaxContiguous+len;intlen3=_outputMaxContiguous+1;}else{_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputMaxContiguous+len;intlen3=_outputMaxContiguous+1;}else{_writeSegmentedRaw(cbuf,offset,len
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_charBufferLength>MAX_BYTES_TO_BUFFER){intlen3=_outputMaxContiguous+len;if(_outputTail>=_outputEnd){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputMaxContiguous+len;if(_outputEnd>MAX_BYTES_TO_BUFFER){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_charBufferLength>MAX_BYTES_TO_BUFFER){intlen3=_outputMaxContiguous+len;if(_outputTail>=_outputEnd){_writeSegmentedRa
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputMaxContiguous+len;if(_outputTail>=_outputEnd){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=len+1;if(_outputTail>MAX_BYTES_TO_BUFFER){if(_outputEnd<len3){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=len+1;if(_outputTail>MAX_BYTES_TO_BUFFER){if(_outputEnd<len3){_flush
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=len2){intlen3=len+1;if(_outputTail>MAX_BYTES_TO_BUFFER){if(_outputEnd<len3){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=len+1;if(_outputTail>MAX_BYTES_TO_BUFFER){if(_outputEnd<len3){_flushBuffer()
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569charlen3=_outputTail+1+len;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputTail+1+len+1;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=_outputMaxContiguous+1+len;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569_verifyValueWrite("writetextvalue");if(_outputTail>=len4){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569_verifyValueWrite("writetextvalue");if(_outputTail>=offset){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputMaxContiguous+len;if(_outputTail>=_outputEnd){_writeSegmentedRaw(cbuf,offset,len);}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputMaxContiguous+len;if(_outputTail>=_outputEnd){_writeSegmentedRaw(cbuf,offset,len);return;}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputMaxContiguous+len;if(_outputTail>=_outputEnd){_writeSegmentedRaw(cbuf,offset,len
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputMaxContiguous+len;if(_outputTail>=_outputEnd){_writeSegmentedRaw(cbuf,offset
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputMaxContiguous+1;if(_outputTail>=_outputEnd){_writeSegmentedRaw(cbuf,offset,len);}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=offset+len+_outputTail;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569charlen3=offset+len+_outputTail;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569charlen3=offset+len+_outputTail;intlen3=offset+len+_outputTail;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569charlen3=offset+len+_outputTail;intlen3=offset+len+_outputEnd;
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569charch=cbuf.getChars(offset,offset+len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569intlen3=offset+len+len;Stringch=cbuf.getChars(offset,offset+len);
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputTail+len+len;if(_outputTail>=_outputEnd){_writeSegmentedRaw(cbuf,offset,len);return;}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputTail+len+len;if(_outputTail>=_outputEnd){_writeSegmentedRaw(cbuf,offset,len
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputTail+len+len;if(_outputTail>=_outputEnd){_writeSegmentedRaw(cbuf,offset
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputTail+len+len;if(_outputTail>=_outputEnd){_writeSegmentedRaw(cbuf,offset,len);}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=len+1;if(_outputTail>=len3){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=len+1;if(_outputTail>=len3){_writeSegmentedRaw(cbuf,offset,len);}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=len+1;if(_outputTail>=len3){_writeSegmentedRaw(cbuf,offset,len);return;}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=len+1;if(_outputTail>=len3){_writeSegmentedRaw(cbuf,offset,len2);}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_charBufferLength>MAX_BYTES_TO_BUFFER){intlen3=_outputTail+len+len;if(_outputTail>=_outputEnd){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputTail+len+len;if(_outputEnd>MAX_BYTES_TO_BUFFER){_flushBuffer();}
projects/JacksonCore17/src/main/java/com/fasterxml/jackson/core/json/UTF8JsonGenerator.java569if(_outputTail>=_outputEnd){intlen3=_outputTail+len+len;if(_outputEnd<MAX_BYTES_TO_BUFFER){_flushBuffer();}
