bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	original_buggy	action	patch	execution_result	diagnosis	previous_bug_id	new_failing_test_number
25	[BUG]  [BUGGY]      private  final  Map  Option  =  new  HashMap();  public  final  Map  option  =  new  HashMap();  [FE]  AssertionFailedError  testCLI13  [CONTEXT]      [BUGGY]      private  final  Map  Option  =  new  HashMap();  public  final  Map  option  =  new  HashMap();  [BUGGY]    private  Map  options  =  new  HashMap();  [CLASS]  CommandLine  [VARIABLES]  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	46	46	1	replace	        private    final    Map    Option    =    new    HashMap();    public  final  Map  option  =  new  HashMap();	  	compilable	  [FE]  AssertionFailedError  testCLI13	245	1
25	[BUG]  [BUGGY]  [FE]  AssertionFailedError  testCLI13  [CONTEXT]      [BUGGY]      private  final  Map  Option  =  new  HashMap();  private  final  Map  Options  =  new  HashMap();  [BUGGY]    private  Map  options  =  new  HashMap();  [CLASS]  CommandLine  [VARIABLES]  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	46	46	1	add	        private    final    Map    Option    =    new    HashMap();    private  final  Map  Options  =  new  HashMap();	  	compilable	  [FE]  AssertionFailedError  testCLI13	245	1
26	[BUG]  [BUGGY]      private  final  Map  Option  =  new  HashMap();  private  final  Map  Options  =  new  HashMap();  [FE]  AssertionFailedError  testCLI13  [CONTEXT]      [BUGGY]      private  final  Map  Option  =  new  HashMap();  private  final  Map  Options  =  new  HashMap();  [BUGGY]    private  Map  options  =  new  HashMap();  [CLASS]  CommandLine  [VARIABLES]  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	46	46	1	replace	        private    final    Map    Option    =    new    HashMap();    private  final  Map  Options  =  new  HashMap();	  	compilable	  [FE]  AssertionFailedError  testCLI13	245	1
31	[BUG]  [BUGGY]  List.sort(values);  [CE]  method  sort  in  interface  List<E>  cannot  be  applied  to  given  types;  [CONTEXT]    public  String  getOptionValue(String  opt)  {  String[]  values  =  getOptionValues(opt);    [BUGGY]  List.sort(values);  [BUGGY]    return  (values  ==  null)  ?  null  :  values[0];  }  [CLASS]  CommandLine  [METHOD]  getOptionValue  [RETURN_TYPE]  String  String  opt  [VARIABLES]  List  args  String  opt  String[]  values  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	125	125	1	replace	List.sort(values);	      Arrays.sort(values);    	non-compiled	[CE]  method  sort  in  interface  List<E>  cannot  be  applied  to  given  types;	274	None
33	[BUG]  [BUGGY]  Sort(values);  [CE]  cannot  find  symbol  [CONTEXT]    public  String  getOptionValue(String  opt)  {  String[]  values  =  getOptionValues(opt);    [BUGGY]  Sort(values);  [BUGGY]    return  (values  ==  null)  ?  null  :  values[0];  }  [CLASS]  CommandLine  [METHOD]  getOptionValue  [RETURN_TYPE]  String  String  opt  [VARIABLES]  List  args  String  opt  String[]  values  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	125	125	1	replace	Sort(values);	      Arrays.sort(values);    	non-compiled	[CE]  cannot  find  symbol	274	None
34	[BUG]  [BUGGY]  Collections.sort(values);  [CE]  cannot  find  symbol  Collections  [CONTEXT]    public  String  getOptionValue(String  opt)  {  String[]  values  =  getOptionValues(opt);    [BUGGY]  Collections.sort(values);  [BUGGY]    return  (values  ==  null)  ?  null  :  values[0];  }  [CLASS]  CommandLine  [METHOD]  getOptionValue  [RETURN_TYPE]  String  String  opt  [VARIABLES]  List  args  String  opt  String[]  values  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	125	125	1	replace	Collections.sort(values);	      Arrays.sort(values);    	non-compiled	[CE]  cannot  find  symbol  Collections	274	None
42	[BUG]  [BUGGY]  [FE]  ComparisonFailure  testCLI13  [CONTEXT]    public  String  getOptionValue(char  opt)  {    [BUGGY]  return  getOptionValue(String.valueOf(opt)+ ".opt ");  [BUGGY]    }  [CLASS]  CommandLine  [METHOD]  getOptionValue  [RETURN_TYPE]  String  char  opt  [VARIABLES]  char  opt  List  args  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	137	137	1	add	return  getOptionValue(String.valueOf(opt)+ ".opt ");	  return    getOptionValue(String.valueOf(opt)+   "    vs   ");    	compilable	  [FE]  ComparisonFailure  testCLI13	264	1
43	[BUG]  [BUGGY]  return  getOptionValue(String.valueOf(opt)+ ".opt ");  [FE]  ComparisonFailure  testCLI13  [CONTEXT]    public  String  getOptionValue(char  opt)  {    [BUGGY]  return  getOptionValue(String.valueOf(opt)+ ".opt ");  [BUGGY]    }  [CLASS]  CommandLine  [METHOD]  getOptionValue  [RETURN_TYPE]  String  char  opt  [VARIABLES]  char  opt  List  args  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	137	137	1	replace	return  getOptionValue(String.valueOf(opt)+ ".opt ");	  return    getOptionValue(String.valueOf(opt)+   "    vs   ");    	compilable	  [FE]  ComparisonFailure  testCLI13	264	1
43	[BUG]  [BUGGY]  return  getOptionValue(String.valueOf(opt)+  1 "  vs ");  [CE]  [CONTEXT]    public  String  getOptionValue(char  opt)  {    [BUGGY]  return  getOptionValue(String.valueOf(opt)+  1 "  vs ");  [BUGGY]    }  [CLASS]  CommandLine  [METHOD]  getOptionValue  [RETURN_TYPE]  String  char  opt  [VARIABLES]  char  opt  List  args  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	137	137	1	replace	return  getOptionValue(String.valueOf(opt)+  1 "  vs ");	  return    getOptionValue(String.valueOf(opt)+   "    vs   ");    	non-compiled	[CE]  	264	None
52	[BUG]  [BUGGY]  if(opt!=  null)  {  if(args.contains( "-- "))  {  return  this;  }  [CE]  illegal  start  of  expression  [CONTEXT]    public  String  getOptionValue(char  opt)  {    [BUGGY]  if(opt!=  null)  {  if(args.contains( "-- "))  {  return  this;  }  [BUGGY]    return  getOptionValue(String.valueOf(opt));  }  [CLASS]  CommandLine  [METHOD]  getOptionValue  [RETURN_TYPE]  String  char  opt  [VARIABLES]  char  opt  List  args  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	137	137	1	replace	if(opt!=  null)  {  if(args.contains( "-- "))  {  return  this;  }	      if(opt!=    null)    {    if(args.contains(   "-   "))    {    return    this;    }    	non-compiled	[CE]  illegal  start  of  expression	174	None
53	[BUG]  [BUGGY]  if(opt!=  null)  {  if(args.contains( ".- "))  {  return  this;  }  [CE]  illegal  start  of  expression  [CONTEXT]    public  String  getOptionValue(char  opt)  {    [BUGGY]  if(opt!=  null)  {  if(args.contains( ".- "))  {  return  this;  }  [BUGGY]    return  getOptionValue(String.valueOf(opt));  }  [CLASS]  CommandLine  [METHOD]  getOptionValue  [RETURN_TYPE]  String  char  opt  [VARIABLES]  char  opt  List  args  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	137	137	1	replace	if(opt!=  null)  {  if(args.contains( ".- "))  {  return  this;  }	      if(opt!=    null)    {    if(args.contains(   "-   "))    {    return    this;    }    	non-compiled	[CE]  illegal  start  of  expression	174	None
54	[BUG]  [BUGGY]  if(opt  ==  null)  {  if(args.contains( "- "))  {  return  this;  }  [CE]  illegal  start  of  expression  [CONTEXT]    public  String  getOptionValue(char  opt)  {    [BUGGY]  if(opt  ==  null)  {  if(args.contains( "- "))  {  return  this;  }  [BUGGY]    return  getOptionValue(String.valueOf(opt));  }  [CLASS]  CommandLine  [METHOD]  getOptionValue  [RETURN_TYPE]  String  char  opt  [VARIABLES]  char  opt  List  args  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	137	137	1	replace	if(opt  ==  null)  {  if(args.contains( "- "))  {  return  this;  }	      if(opt!=    null)    {    if(args.contains(   "-   "))    {    return    this;    }    	non-compiled	[CE]  illegal  start  of  expression	174	None
61	[BUG]  [BUGGY]  if(opt.equals( " "))  {  args  |=  options.containsKey(opt);  if(args.containsValue(opt))  {  return  true;  }  [CE]  illegal  start  of  expression  [CONTEXT]    public  boolean  hasOption(char  opt)  {    [BUGGY]  if(opt.equals( " "))  {  args  |=  options.containsKey(opt);  if(args.containsValue(opt))  {  return  true;  }  [BUGGY]    }  [CLASS]  CommandLine  [METHOD]  hasOption  [RETURN_TYPE]  boolean  char  opt  [VARIABLES]  char  opt  List  args  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	80	80	1	replace	if(opt.equals( " "))  {  args  |=  options.containsKey(opt);  if(args.containsValue(opt))  {  return  true;  }	  return    hasOption(String.valueOf(opt)+    1);    	non-compiled	[CE]  illegal  start  of  expression	163	None
62	[BUG]  [BUGGY]  if(opt.isEmpty())  {  if(!args.containsKey(opt))  {  return  true;  }  [CE]  illegal  start  of  expression  [CONTEXT]    public  boolean  hasOption(char  opt)  {    [BUGGY]  if(opt.isEmpty())  {  if(!args.containsKey(opt))  {  return  true;  }  [BUGGY]    }  [CLASS]  CommandLine  [METHOD]  hasOption  [RETURN_TYPE]  boolean  char  opt  [VARIABLES]  char  opt  List  args  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	80	80	1	replace	if(opt.isEmpty())  {  if(!args.containsKey(opt))  {  return  true;  }	  return    hasOption(String.valueOf(opt)+    1);    	non-compiled	[CE]  illegal  start  of  expression	163	None
63	[BUG]  [BUGGY]  if(opt.isEmpty())  {  if(!args.contains(opt))  {  return  true;  }  [CE]  illegal  start  of  expression  [CONTEXT]    public  boolean  hasOption(char  opt)  {    [BUGGY]  if(opt.isEmpty())  {  if(!args.contains(opt))  {  return  true;  }  [BUGGY]    }  [CLASS]  CommandLine  [METHOD]  hasOption  [RETURN_TYPE]  boolean  char  opt  [VARIABLES]  char  opt  List  args  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	80	80	1	replace	if(opt.isEmpty())  {  if(!args.contains(opt))  {  return  true;  }	  return    hasOption(String.valueOf(opt)+    1);    	non-compiled	[CE]  illegal  start  of  expression	163	None
64	[BUG]  [BUGGY]  if(opt.equals( " "))  {  args  |=  options.containsKey(opt);  if(args.containsValue(opt))  {  return  false;  }  [CE]  illegal  start  of  expression  [CONTEXT]    public  boolean  hasOption(char  opt)  {    [BUGGY]  if(opt.equals( " "))  {  args  |=  options.containsKey(opt);  if(args.containsValue(opt))  {  return  false;  }  [BUGGY]    }  [CLASS]  CommandLine  [METHOD]  hasOption  [RETURN_TYPE]  boolean  char  opt  [VARIABLES]  char  opt  List  args  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	80	80	1	replace	if(opt.equals( " "))  {  args  |=  options.containsKey(opt);  if(args.containsValue(opt))  {  return  false;  }	  return    hasOption(String.valueOf(opt)+    1);    	non-compiled	[CE]  illegal  start  of  expression	163	None
71	[BUG]  [BUGGY]  private  final  List  args  =  new  LinkedList();  return  new  ArrayList(args.size());  [CE]  illegal  start  of  type  [CONTEXT]      [BUGGY]  private  final  List  args  =  new  LinkedList();  return  new  ArrayList(args.size());  [BUGGY]      [CLASS]  CommandLine  [VARIABLES]  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	43	43	1	replace	private    final    List    args    =    new    LinkedList();    return  new  ArrayList(args.size());	  	non-compiled	[CE]  illegal  start  of  type	132	None
72	[BUG]  [BUGGY]  private  final  List  args  =  new  LinkedList();  return  new  ArrayList();  [CE]  illegal  start  of  type  [CONTEXT]      [BUGGY]  private  final  List  args  =  new  LinkedList();  return  new  ArrayList();  [BUGGY]      [CLASS]  CommandLine  [VARIABLES]  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	43	43	1	replace	private    final    List    args    =    new    LinkedList();    return  new  ArrayList();	  	non-compiled	[CE]  illegal  start  of  type	132	None
73	[BUG]  [BUGGY]  private  final  List  args  =  new  LinkedList();  return  args.toArray(new  LinkedList());  [CE]  illegal  start  of  type  [CONTEXT]      [BUGGY]  private  final  List  args  =  new  LinkedList();  return  args.toArray(new  LinkedList());  [BUGGY]      [CLASS]  CommandLine  [VARIABLES]  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	43	43	1	replace	private    final    List    args    =    new    LinkedList();    return  args.toArray(new  LinkedList());	  	non-compiled	[CE]  illegal  start  of  type	132	None
74	[BUG]  [BUGGY]  private  final  List  args  =  new  LinkedList();  return  new  ArrayList(args);  [CE]  illegal  start  of  type  [CONTEXT]      [BUGGY]  private  final  List  args  =  new  LinkedList();  return  new  ArrayList(args);  [BUGGY]      [CLASS]  CommandLine  [VARIABLES]  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	43	43	1	replace	private    final    List    args    =    new    LinkedList();    return  new  ArrayList(args);	  	non-compiled	[CE]  illegal  start  of  type	132	None
75	[BUG]  [BUGGY]  private  final  List  args  =  new  LinkedList();  return  new  LinkedList();  [CE]  illegal  start  of  type  [CONTEXT]      [BUGGY]  private  final  List  args  =  new  LinkedList();  return  new  LinkedList();  [BUGGY]      [CLASS]  CommandLine  [VARIABLES]  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	43	43	1	replace	private    final    List    args    =    new    LinkedList();    return  new  LinkedList();	  	non-compiled	[CE]  illegal  start  of  type	132	None
83	[BUG]  [BUGGY]  if(!options.containsKey(String.valueOf(opt)))  {  if(!hasOption(opt))  {  return  false;  }  [CE]  illegal  start  of  expression  [CONTEXT]    public  boolean  hasOption(char  opt)  {    [BUGGY]  if(!options.containsKey(String.valueOf(opt)))  {  if(!hasOption(opt))  {  return  false;  }  [BUGGY]    return  hasOption(String.valueOf(opt));  }  [CLASS]  CommandLine  [METHOD]  hasOption  [RETURN_TYPE]  boolean  char  opt  [VARIABLES]  char  opt  List  args  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	80	80	1	replace	if(!options.containsKey(String.valueOf(opt)))  {  if(!hasOption(opt))  {  return  false;  }	      if(options.containsKey(String.valueOf(opt)))    {    return    hasOption(String.valueOf(opt));    }    	non-compiled	[CE]  illegal  start  of  expression	333	None
84	[BUG]  [BUGGY]  if(options.containsKey(String.valueOf(opt)))  {  if(!hasOption(opt))  {  return  false;  [CE]  illegal  start  of  expression  [CONTEXT]    public  boolean  hasOption(char  opt)  {    [BUGGY]  if(options.containsKey(String.valueOf(opt)))  {  if(!hasOption(opt))  {  return  false;  [BUGGY]    return  hasOption(String.valueOf(opt));  }  [CLASS]  CommandLine  [METHOD]  hasOption  [RETURN_TYPE]  boolean  char  opt  [VARIABLES]  char  opt  List  args  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	80	80	1	replace	if(options.containsKey(String.valueOf(opt)))  {  if(!hasOption(opt))  {  return  false;	      if(options.containsKey(String.valueOf(opt)))    {    return    hasOption(String.valueOf(opt));    }    	non-compiled	[CE]  illegal  start  of  expression	333	None
91	[BUG]  [BUGGY]  opt  =  options.getOptionValue(opt);  [CE]  cannot  find  symbol  [CONTEXT]    public  String  getOptionValue(String  opt)  {    [BUGGY]  opt  =  options.getOptionValue(opt);  [BUGGY]    String[]  values  =  getOptionValues(opt);  return  (values  ==  null)  ?  null  :  values[0];  }  [CLASS]  CommandLine  [METHOD]  getOptionValue  [RETURN_TYPE]  String  String  opt  [VARIABLES]  List  args  String  opt  String[]  values  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	123	123	1	replace	opt  =  options.getOptionValue(opt);	      opt    =    this.options.getOptionValue(opt);    	non-compiled	[CE]  cannot  find  symbol	284	None
93	[BUG]  [BUGGY]  opt  =  optionNames.getOptionValue(opt);  [CE]  cannot  find  symbol  optionNames  [CONTEXT]    public  String  getOptionValue(String  opt)  {    [BUGGY]  opt  =  optionNames.getOptionValue(opt);  [BUGGY]    String[]  values  =  getOptionValues(opt);  return  (values  ==  null)  ?  null  :  values[0];  }  [CLASS]  CommandLine  [METHOD]  getOptionValue  [RETURN_TYPE]  String  String  opt  [VARIABLES]  List  args  String  opt  String[]  values  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	123	123	1	replace	opt  =  optionNames.getOptionValue(opt);	      opt    =    this.options.getOptionValue(opt);    	non-compiled	[CE]  cannot  find  symbol  optionNames	284	None
94	[BUG]  [BUGGY]  opt  =  Options.getOptionValue(opt);  [CE]  cannot  find  symbol  [CONTEXT]    public  String  getOptionValue(String  opt)  {    [BUGGY]  opt  =  Options.getOptionValue(opt);  [BUGGY]    String[]  values  =  getOptionValues(opt);  return  (values  ==  null)  ?  null  :  values[0];  }  [CLASS]  CommandLine  [METHOD]  getOptionValue  [RETURN_TYPE]  String  String  opt  [VARIABLES]  List  args  String  opt  String[]  values  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	123	123	1	replace	opt  =  Options.getOptionValue(opt);	      opt    =    this.options.getOptionValue(opt);    	non-compiled	[CE]  cannot  find  symbol	284	None
101	[BUG]  [BUGGY]  if(options.hasOption(opt))  {  return  getOptionValue(String.valueOf(opt));  }  [CE]  cannot  find  symbol  [CONTEXT]    public  String  getOptionValue(String  opt)  {    [BUGGY]  if(options.hasOption(opt))  {  return  getOptionValue(String.valueOf(opt));  }  [BUGGY]      return  (values  ==  null)  ?  null  :  values[0];  }  [CLASS]  CommandLine  [METHOD]  getOptionValue  [RETURN_TYPE]  String  String  opt  [VARIABLES]  List  args  String  opt  String[]  values  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	123	123	1	replace	if(options.hasOption(opt))  {  return  getOptionValue(String.valueOf(opt));  }	  String[]    values    =    getOptionValues(opt).toLowerCase();    	non-compiled	[CE]  cannot  find  symbol	62	None
102	[BUG]  [BUGGY]  if(options.hasOption(opt)||  options.hasOption(opt))  {  return  getOptionValue(String.valueOf(opt));  }  [CE]  cannot  find  symbol  [CONTEXT]    public  String  getOptionValue(String  opt)  {    [BUGGY]  if(options.hasOption(opt)||  options.hasOption(opt))  {  return  getOptionValue(String.valueOf(opt));  }  [BUGGY]      return  (values  ==  null)  ?  null  :  values[0];  }  [CLASS]  CommandLine  [METHOD]  getOptionValue  [RETURN_TYPE]  String  String  opt  [VARIABLES]  List  args  String  opt  String[]  values  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	123	123	1	replace	if(options.hasOption(opt)||  options.hasOption(opt))  {  return  getOptionValue(String.valueOf(opt));  }	  String[]    values    =    getOptionValues(opt).toLowerCase();    	non-compiled	[CE]  cannot  find  symbol	62	None
103	[BUG]  [BUGGY]  if(!options.hasOption(opt))  {  return  getOptionValue(String.valueOf(opt));  }  [CE]  cannot  find  symbol  [CONTEXT]    public  String  getOptionValue(String  opt)  {    [BUGGY]  if(!options.hasOption(opt))  {  return  getOptionValue(String.valueOf(opt));  }  [BUGGY]      return  (values  ==  null)  ?  null  :  values[0];  }  [CLASS]  CommandLine  [METHOD]  getOptionValue  [RETURN_TYPE]  String  String  opt  [VARIABLES]  List  args  String  opt  String[]  values  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	123	123	1	replace	if(!options.hasOption(opt))  {  return  getOptionValue(String.valueOf(opt));  }	  String[]    values    =    getOptionValues(opt).toLowerCase();    	non-compiled	[CE]  cannot  find  symbol	62	None
104	[BUG]  [BUGGY]  if(opt.hasOption(options))  {  return  getOptionValue(String.valueOf(opt));  }  [CE]  cannot  find  symbol  [CONTEXT]    public  String  getOptionValue(String  opt)  {    [BUGGY]  if(opt.hasOption(options))  {  return  getOptionValue(String.valueOf(opt));  }  [BUGGY]      return  (values  ==  null)  ?  null  :  values[0];  }  [CLASS]  CommandLine  [METHOD]  getOptionValue  [RETURN_TYPE]  String  String  opt  [VARIABLES]  List  args  String  opt  String[]  values  boolean  Map  hashcodeMap  names  options  	projects/Cli1/src/java/org/apache/commons/cli/CommandLine.java	1.0	123	123	1	replace	if(opt.hasOption(options))  {  return  getOptionValue(String.valueOf(opt));  }	  String[]    values    =    getOptionValues(opt).toLowerCase();    	non-compiled	[CE]  cannot  find  symbol	62	None
