bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
15	[BUG]  [BUGGY]  [FE]  AssertionError  testOverrideMeanWithMathClass  [CONTEXT]  public  void  setGeoMeanImpl(StorelessUnivariateStatistic  geoMeanImpl)  {  [BUGGY]    [BUGGY]  this.geoMeanImpl  =  geoMeanImpl;  }  [CLASS]  SummaryStatistics  [METHOD]  setGeoMeanImpl  [RETURN_TYPE]  void  StorelessUnivariateStatistic  geoMeanImpl  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  Min  min  boolean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  SecondMoment  secondMoment  Variance  populationVariance  variance  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.5773502691896258	577	577	6	add	  	checkEmpty();  	compilable	  [FE]  AssertionError  testOverrideMeanWithMathClass	4	6
16	[BUG]  [BUGGY]    [FE]  AssertionError  testOverrideMeanWithMathClass  [CONTEXT]  public  void  setGeoMeanImpl(StorelessUnivariateStatistic  geoMeanImpl)  {  [BUGGY]    [BUGGY]  this.geoMeanImpl  =  geoMeanImpl;  }  [CLASS]  SummaryStatistics  [METHOD]  setGeoMeanImpl  [RETURN_TYPE]  void  StorelessUnivariateStatistic  geoMeanImpl  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  Min  min  boolean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  SecondMoment  secondMoment  Variance  populationVariance  variance  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.5773502691896258	577	577	6	replace	  	checkEmpty();  	compilable	  [FE]  AssertionError  testOverrideMeanWithMathClass	4	6
22	[BUG]  [BUGGY]  this.varianceImpl  = "VarianceImpl  for  storelessUnivariateStatistic  varianceImpl ";  [CE]  incompatible  types  [CONTEXT]  public  void  setVarianceImpl(StorelessUnivariateStatistic  varianceImpl)  {  checkEmpty();  [BUGGY]  this.varianceImpl  = "VarianceImpl  for  storelessUnivariateStatistic  varianceImpl ";  [BUGGY]  }  [CLASS]  SummaryStatistics  [METHOD]  setVarianceImpl  [RETURN_TYPE]  void  StorelessUnivariateStatistic  varianceImpl  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  Min  min  boolean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  SecondMoment  secondMoment  Variance  populationVariance  variance  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.5773502691896258	636	636	6	replace	this.varianceImpl  = "VarianceImpl  for  storelessUnivariateStatistic  varianceImpl ";	this.varianceImpl  =  varianceImpl;  	non-compiled	[CE]  incompatible  types	12	None
23	[BUG]  [BUGGY]  this.varianceImpl  = "VarianceImpl  for  StorelessUnivariateStatistic  varianceImpl ";  [CE]  incompatible  types  [CONTEXT]  public  void  setVarianceImpl(StorelessUnivariateStatistic  varianceImpl)  {  checkEmpty();  [BUGGY]  this.varianceImpl  = "VarianceImpl  for  StorelessUnivariateStatistic  varianceImpl ";  [BUGGY]  }  [CLASS]  SummaryStatistics  [METHOD]  setVarianceImpl  [RETURN_TYPE]  void  StorelessUnivariateStatistic  varianceImpl  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  Min  min  boolean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  SecondMoment  secondMoment  Variance  populationVariance  variance  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.5773502691896258	636	636	6	replace	this.varianceImpl  = "VarianceImpl  for  StorelessUnivariateStatistic  varianceImpl ";	this.varianceImpl  =  varianceImpl;  	non-compiled	[CE]  incompatible  types	12	None
24	[BUG]  [BUGGY]  this.varianceImpl  = "VarianceImpl ";  [CE]  incompatible  types  [CONTEXT]  public  void  setVarianceImpl(StorelessUnivariateStatistic  varianceImpl)  {  checkEmpty();  [BUGGY]  this.varianceImpl  = "VarianceImpl ";  [BUGGY]  }  [CLASS]  SummaryStatistics  [METHOD]  setVarianceImpl  [RETURN_TYPE]  void  StorelessUnivariateStatistic  varianceImpl  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  Min  min  boolean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  SecondMoment  secondMoment  Variance  populationVariance  variance  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.5773502691896258	636	636	6	replace	this.varianceImpl  = "VarianceImpl ";	this.varianceImpl  =  varianceImpl;  	non-compiled	[CE]  incompatible  types	12	None
25	[BUG]  [BUGGY]  [FE]  AssertionError  testOverrideMeanWithMathClass  [CONTEXT]  public  void  setVarianceImpl(StorelessUnivariateStatistic  varianceImpl)  {  checkEmpty();  [BUGGY]    [BUGGY]  }  [CLASS]  SummaryStatistics  [METHOD]  setVarianceImpl  [RETURN_TYPE]  void  StorelessUnivariateStatistic  varianceImpl  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  Min  min  boolean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  SecondMoment  secondMoment  Variance  populationVariance  variance  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.5773502691896258	636	636	6	add	  	this.varianceImpl  =  varianceImpl;  	compilable	  [FE]  AssertionError  testOverrideMeanWithMathClass	12	6
26	[BUG]  [BUGGY]    [FE]  AssertionError  testOverrideMeanWithMathClass  [CONTEXT]  public  void  setVarianceImpl(StorelessUnivariateStatistic  varianceImpl)  {  checkEmpty();  [BUGGY]    [BUGGY]  }  [CLASS]  SummaryStatistics  [METHOD]  setVarianceImpl  [RETURN_TYPE]  void  StorelessUnivariateStatistic  varianceImpl  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  Min  min  boolean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  SecondMoment  secondMoment  Variance  populationVariance  variance  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.5773502691896258	636	636	6	replace	  	this.varianceImpl  =  varianceImpl;  	compilable	  [FE]  AssertionError  testOverrideMeanWithMathClass	12	6
31	[BUG]  [BUGGY]    setGeometricMean(geoMeanImpl);  [CE]  cannot  find  symbol  [CONTEXT]  public  void  setGeoMeanImpl(StorelessUnivariateStatistic  geoMeanImpl)  {  checkEmpty();  this.geoMeanImpl  =  geoMeanImpl;  [BUGGY]    setGeometricMean(geoMeanImpl);  [BUGGY]  }  [CLASS]  SummaryStatistics  [METHOD]  setGeoMeanImpl  [RETURN_TYPE]  void  StorelessUnivariateStatistic  geoMeanImpl  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  Min  min  boolean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  SecondMoment  secondMoment  Variance  populationVariance  variance  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.5773502691896258	579	579	6	replace	    setGeometricMean(geoMeanImpl);		non-compiled	[CE]  cannot  find  symbol	9	None
32	[BUG]  [BUGGY]    setGeometricMean(getSumsq(),  geoMeanImpl);  [CE]  cannot  find  symbol  [CONTEXT]  public  void  setGeoMeanImpl(StorelessUnivariateStatistic  geoMeanImpl)  {  checkEmpty();  this.geoMeanImpl  =  geoMeanImpl;  [BUGGY]    setGeometricMean(getSumsq(),  geoMeanImpl);  [BUGGY]  }  [CLASS]  SummaryStatistics  [METHOD]  setGeoMeanImpl  [RETURN_TYPE]  void  StorelessUnivariateStatistic  geoMeanImpl  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  Min  min  boolean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  SecondMoment  secondMoment  Variance  populationVariance  variance  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.5773502691896258	579	579	6	replace	    setGeometricMean(getSumsq(),  geoMeanImpl);		non-compiled	[CE]  cannot  find  symbol	9	None
33	[BUG]  [BUGGY]    setGeometricMeanImpl(geoMeanImpl);  [CE]  cannot  find  symbol  [CONTEXT]  public  void  setGeoMeanImpl(StorelessUnivariateStatistic  geoMeanImpl)  {  checkEmpty();  this.geoMeanImpl  =  geoMeanImpl;  [BUGGY]    setGeometricMeanImpl(geoMeanImpl);  [BUGGY]  }  [CLASS]  SummaryStatistics  [METHOD]  setGeoMeanImpl  [RETURN_TYPE]  void  StorelessUnivariateStatistic  geoMeanImpl  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  Min  min  boolean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  SecondMoment  secondMoment  Variance  populationVariance  variance  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.5773502691896258	579	579	6	replace	    setGeometricMeanImpl(geoMeanImpl);		non-compiled	[CE]  cannot  find  symbol	9	None
34	[BUG]  [BUGGY]    setGeometricMean(geoMeanImpl,  false);  [CE]  cannot  find  symbol  [CONTEXT]  public  void  setGeoMeanImpl(StorelessUnivariateStatistic  geoMeanImpl)  {  checkEmpty();  this.geoMeanImpl  =  geoMeanImpl;  [BUGGY]    setGeometricMean(geoMeanImpl,  false);  [BUGGY]  }  [CLASS]  SummaryStatistics  [METHOD]  setGeoMeanImpl  [RETURN_TYPE]  void  StorelessUnivariateStatistic  geoMeanImpl  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  Min  min  boolean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  SecondMoment  secondMoment  Variance  populationVariance  variance  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.5773502691896258	579	579	6	replace	    setGeometricMean(geoMeanImpl,  false);		non-compiled	[CE]  cannot  find  symbol	9	None
35	[BUG]  [BUGGY]    setGeometricMean(geoMeanImpl,  true);  [CE]  cannot  find  symbol  [CONTEXT]  public  void  setGeoMeanImpl(StorelessUnivariateStatistic  geoMeanImpl)  {  checkEmpty();  this.geoMeanImpl  =  geoMeanImpl;  [BUGGY]    setGeometricMean(geoMeanImpl,  true);  [BUGGY]  }  [CLASS]  SummaryStatistics  [METHOD]  setGeoMeanImpl  [RETURN_TYPE]  void  StorelessUnivariateStatistic  geoMeanImpl  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  Min  min  boolean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  SecondMoment  secondMoment  Variance  populationVariance  variance  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.5773502691896258	579	579	6	replace	    setGeometricMean(geoMeanImpl,  true);		non-compiled	[CE]  cannot  find  symbol	9	None
42	[BUG]  [BUGGY]  this.geoMeanImpl  =  geMeanImpl;  [CE]  cannot  find  symbol  geMeanImpl  [CONTEXT]  public  void  setGeoMeanImpl(StorelessUnivariateStatistic  geoMeanImpl)  {  checkEmpty();  [BUGGY]  this.geoMeanImpl  =  geMeanImpl;  [BUGGY]  }  [CLASS]  SummaryStatistics  [METHOD]  setGeoMeanImpl  [RETURN_TYPE]  void  StorelessUnivariateStatistic  geoMeanImpl  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  Min  min  boolean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  SecondMoment  secondMoment  Variance  populationVariance  variance  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.5773502691896258	578	578	6	replace	this.geoMeanImpl  =  geMeanImpl;	this.geoMeanImpl  =  geoMeanImpl;  	non-compiled	[CE]  cannot  find  symbol  geMeanImpl	6	None
43	[BUG]  [BUGGY]  this.geoMeanImpl  = "geoMean ";  [CE]  incompatible  types  [CONTEXT]  public  void  setGeoMeanImpl(StorelessUnivariateStatistic  geoMeanImpl)  {  checkEmpty();  [BUGGY]  this.geoMeanImpl  = "geoMean ";  [BUGGY]  }  [CLASS]  SummaryStatistics  [METHOD]  setGeoMeanImpl  [RETURN_TYPE]  void  StorelessUnivariateStatistic  geoMeanImpl  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  Min  min  boolean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  SecondMoment  secondMoment  Variance  populationVariance  variance  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.5773502691896258	578	578	6	replace	this.geoMeanImpl  = "geoMean ";	this.geoMeanImpl  =  geoMeanImpl;  	non-compiled	[CE]  incompatible  types	6	None
44	[BUG]  [BUGGY]  this.geoMeanImpl  =  geoMeanImpl);  [CE]  ';'  expected  [CONTEXT]  public  void  setGeoMeanImpl(StorelessUnivariateStatistic  geoMeanImpl)  {  checkEmpty();  [BUGGY]  this.geoMeanImpl  =  geoMeanImpl);  [BUGGY]  }  [CLASS]  SummaryStatistics  [METHOD]  setGeoMeanImpl  [RETURN_TYPE]  void  StorelessUnivariateStatistic  geoMeanImpl  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  Min  min  boolean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  SecondMoment  secondMoment  Variance  populationVariance  variance  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.5773502691896258	578	578	6	replace	this.geoMeanImpl  =  geoMeanImpl);	this.geoMeanImpl  =  geoMeanImpl;  	non-compiled	[CE]  ';'  expected	6	None
45	[BUG]  [BUGGY]  [FE]  AssertionError  testOverrideMeanWithMathClass  [CONTEXT]  public  void  setGeoMeanImpl(StorelessUnivariateStatistic  geoMeanImpl)  {  checkEmpty();  [BUGGY]    [BUGGY]  }  [CLASS]  SummaryStatistics  [METHOD]  setGeoMeanImpl  [RETURN_TYPE]  void  StorelessUnivariateStatistic  geoMeanImpl  [VARIABLES]  SumOfLogs  sumLog  Mean  mean  Min  min  boolean  SumOfSquares  sumsq  StorelessUnivariateStatistic  geoMeanImpl  maxImpl  meanImpl  minImpl  sumImpl  sumLogImpl  sumsqImpl  varianceImpl  Max  max  GeometricMean  geoMean  Sum  sum  long  n  serialVersionUID  SecondMoment  secondMoment  Variance  populationVariance  variance  	projects/Math43/src/main/java/org/apache/commons/math/stat/descriptive/SummaryStatistics.java	0.5773502691896258	578	578	6	add	  	this.geoMeanImpl  =  geoMeanImpl;  	compilable	  [FE]  AssertionError  testOverrideMeanWithMathClass	6	4
