bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
21	[BUG]  [BUGGY]  this.entries.put(rowDimension,  new  Integer(columnDimension));  [CE]  illegal  start  of  expression  [CONTEXT]  public  OpenMapRealMatrix(int  rowDimension,  int  columnDimension)  {  super(rowDimension,  columnDimension);  this.rows  =  rowDimension;  this.columns  =  columnDimension;  this.entries  =  new  OpenIntToDoubleHashMap(0.0);  [BUGGY]  this.entries.put(rowDimension,  new  Integer(columnDimension));  [BUGGY]    [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix(int,int)  int  rowDimension  int  columnDimension  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	1.0	53	53	1	replace	this.entries.put(rowDimension,  new  Integer(columnDimension));	}  	non-compiled	[CE]  illegal  start  of  expression	9	None
22	[BUG]  [BUGGY]  this.entrySets  =  new  OpenIntToDoubleHashMap();  [CE]  illegal  start  of  expression  [CONTEXT]  public  OpenMapRealMatrix(int  rowDimension,  int  columnDimension)  {  super(rowDimension,  columnDimension);  this.rows  =  rowDimension;  this.columns  =  columnDimension;  this.entries  =  new  OpenIntToDoubleHashMap(0.0);  [BUGGY]  this.entrySets  =  new  OpenIntToDoubleHashMap();  [BUGGY]    [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix(int,int)  int  rowDimension  int  columnDimension  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	1.0	53	53	1	replace	this.entrySets  =  new  OpenIntToDoubleHashMap();	}  	non-compiled	[CE]  illegal  start  of  expression	9	None
23	[BUG]  [BUGGY]  if(entries!=  null)  {  entries  =  new  OpenIntToDoubleHashMap();  entries.put(rowDimension,  new  Integer(columnDimension));  }  [CE]  illegal  start  of  expression  [CONTEXT]  public  OpenMapRealMatrix(int  rowDimension,  int  columnDimension)  {  super(rowDimension,  columnDimension);  this.rows  =  rowDimension;  this.columns  =  columnDimension;  this.entries  =  new  OpenIntToDoubleHashMap(0.0);  [BUGGY]  if(entries!=  null)  {  entries  =  new  OpenIntToDoubleHashMap();  entries.put(rowDimension,  new  Integer(columnDimension));  }  [BUGGY]    [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix(int,int)  int  rowDimension  int  columnDimension  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	1.0	53	53	1	replace	if(entries!=  null)  {  entries  =  new  OpenIntToDoubleHashMap();  entries.put(rowDimension,  new  Integer(columnDimension));  }	}  	non-compiled	[CE]  illegal  start  of  expression	9	None
24	[BUG]  [BUGGY]  this.entries.put(rowDimension,  entries);  [CE]  illegal  start  of  expression  [CONTEXT]  public  OpenMapRealMatrix(int  rowDimension,  int  columnDimension)  {  super(rowDimension,  columnDimension);  this.rows  =  rowDimension;  this.columns  =  columnDimension;  this.entries  =  new  OpenIntToDoubleHashMap(0.0);  [BUGGY]  this.entries.put(rowDimension,  entries);  [BUGGY]    [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix(int,int)  int  rowDimension  int  columnDimension  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	1.0	53	53	1	replace	this.entries.put(rowDimension,  entries);	}  	non-compiled	[CE]  illegal  start  of  expression	9	None
25	[BUG]  [BUGGY]    [CE]  illegal  start  of  expression  [CONTEXT]  public  OpenMapRealMatrix(int  rowDimension,  int  columnDimension)  {  super(rowDimension,  columnDimension);  this.rows  =  rowDimension;  this.columns  =  columnDimension;  this.entries  =  new  OpenIntToDoubleHashMap(0.0);  [BUGGY]    [BUGGY]    [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix(int,int)  int  rowDimension  int  columnDimension  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	1.0	53	53	1	replace	  	}  	non-compiled	[CE]  illegal  start  of  expression	9	None
31	[BUG]  [BUGGY]    super();  this.rowDimension  =  matrix.rowDimension;  [CE]  cannot  find  symbol  rowDimension  [CONTEXT]  public  OpenMapRealMatrix(OpenMapRealMatrix  matrix)  {  [BUGGY]    super();  this.rowDimension  =  matrix.rowDimension;  [BUGGY]  this.rows  =  matrix.rows;  this.columns  =  matrix.columns;  this.entries  =  new  OpenIntToDoubleHashMap(matrix.entries);  }  [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix)  OpenMapRealMatrix  matrix  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  OpenMapRealMatrix  matrix  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	0.0	61	61	1	replace	    super();  this.rowDimension  =  matrix.rowDimension;		non-compiled	[CE]  cannot  find  symbol  rowDimension	14	None
32	[BUG]  [BUGGY]    this.rowDimension  =  matrix.rowDimension;  [CE]  cannot  find  symbol  rowDimension  [CONTEXT]  public  OpenMapRealMatrix(OpenMapRealMatrix  matrix)  {  [BUGGY]    this.rowDimension  =  matrix.rowDimension;  [BUGGY]  this.rows  =  matrix.rows;  this.columns  =  matrix.columns;  this.entries  =  new  OpenIntToDoubleHashMap(matrix.entries);  }  [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix)  OpenMapRealMatrix  matrix  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  OpenMapRealMatrix  matrix  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	0.0	61	61	1	replace	    this.rowDimension  =  matrix.rowDimension;		non-compiled	[CE]  cannot  find  symbol  rowDimension	14	None
33	[BUG]  [BUGGY]    this.rowDimension  =  MatrixUtils.getRowDimension(matrix.rowDimension);  [CE]  cannot  find  symbol  rowDimension  [CONTEXT]  public  OpenMapRealMatrix(OpenMapRealMatrix  matrix)  {  [BUGGY]    this.rowDimension  =  MatrixUtils.getRowDimension(matrix.rowDimension);  [BUGGY]  this.rows  =  matrix.rows;  this.columns  =  matrix.columns;  this.entries  =  new  OpenIntToDoubleHashMap(matrix.entries);  }  [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix)  OpenMapRealMatrix  matrix  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  OpenMapRealMatrix  matrix  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	0.0	61	61	1	replace	    this.rowDimension  =  MatrixUtils.getRowDimension(matrix.rowDimension);		non-compiled	[CE]  cannot  find  symbol  rowDimension	14	None
34	[BUG]  [BUGGY]  [FE]  AssertionError  testMath679  [CONTEXT]  public  OpenMapRealMatrix(OpenMapRealMatrix  matrix)  {  [BUGGY]    super();  [BUGGY]  this.rows  =  matrix.rows;  this.columns  =  matrix.columns;  this.entries  =  new  OpenIntToDoubleHashMap(matrix.entries);  }  [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix)  OpenMapRealMatrix  matrix  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  OpenMapRealMatrix  matrix  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	0.0	61	61	1	add	    super();		compilable	  [FE]  AssertionError  testMath679	14	1
35	[BUG]  [BUGGY]    super();  [FE]  AssertionError  testMath679  [CONTEXT]  public  OpenMapRealMatrix(OpenMapRealMatrix  matrix)  {  [BUGGY]    super();  [BUGGY]  this.rows  =  matrix.rows;  this.columns  =  matrix.columns;  this.entries  =  new  OpenIntToDoubleHashMap(matrix.entries);  }  [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix)  OpenMapRealMatrix  matrix  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  OpenMapRealMatrix  matrix  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	0.0	61	61	1	replace	    super();		compilable	  [FE]  AssertionError  testMath679	14	1
35	[BUG]  [BUGGY]    this.rowDimension  =  MatrixUtils.getMatrixDimension(matrix.rowDimension);  [CE]  cannot  find  symbol  rowDimension  [CONTEXT]  public  OpenMapRealMatrix(OpenMapRealMatrix  matrix)  {  [BUGGY]    this.rowDimension  =  MatrixUtils.getMatrixDimension(matrix.rowDimension);  [BUGGY]  this.rows  =  matrix.rows;  this.columns  =  matrix.columns;  this.entries  =  new  OpenIntToDoubleHashMap(matrix.entries);  }  [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix)  OpenMapRealMatrix  matrix  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  OpenMapRealMatrix  matrix  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	0.0	61	61	1	replace	    this.rowDimension  =  MatrixUtils.getMatrixDimension(matrix.rowDimension);		non-compiled	[CE]  cannot  find  symbol  rowDimension	14	None
41	[BUG]  [BUGGY]  public  final  OpenMapRealMatrix(OpenMapRealMatrix  matrix)  {  [CE]  modifier  final  not  allowed  here  [CONTEXT]    [BUGGY]  public  final  OpenMapRealMatrix(OpenMapRealMatrix  matrix)  {  [BUGGY]  this.rows  =  matrix.rows;  this.columns  =  matrix.columns;  this.entries  =  new  OpenIntToDoubleHashMap(matrix.entries);  }  [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix)  OpenMapRealMatrix  matrix  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  OpenMapRealMatrix  matrix  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	0.0	60	60	1	replace	public  final  OpenMapRealMatrix(OpenMapRealMatrix  matrix)  {	public  OpenMapRealMatrix(OpenMapRealMatrix  matrix)  {  	non-compiled	[CE]  modifier  final  not  allowed  here	11	None
42	[BUG]  [BUGGY]  final  public  OpenMapRealMatrix(OpenMapRealMatrix  matrix)  {  [CE]  modifier  final  not  allowed  here  [CONTEXT]    [BUGGY]  final  public  OpenMapRealMatrix(OpenMapRealMatrix  matrix)  {  [BUGGY]  this.rows  =  matrix.rows;  this.columns  =  matrix.columns;  this.entries  =  new  OpenIntToDoubleHashMap(matrix.entries);  }  [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix)  OpenMapRealMatrix  matrix  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  OpenMapRealMatrix  matrix  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	0.0	60	60	1	replace	final  public  OpenMapRealMatrix(OpenMapRealMatrix  matrix)  {	public  OpenMapRealMatrix(OpenMapRealMatrix  matrix)  {  	non-compiled	[CE]  modifier  final  not  allowed  here	11	None
43	[BUG]  [BUGGY]  this.openMapRealMatrix(matrix)  {  [CE]  illegal  start  of  type  [CONTEXT]    [BUGGY]  this.openMapRealMatrix(matrix)  {  [BUGGY]  this.rows  =  matrix.rows;  this.columns  =  matrix.columns;  this.entries  =  new  OpenIntToDoubleHashMap(matrix.entries);  }  [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix)  OpenMapRealMatrix  matrix  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  OpenMapRealMatrix  matrix  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	0.0	60	60	1	replace	this.openMapRealMatrix(matrix)  {	public  OpenMapRealMatrix(OpenMapRealMatrix  matrix)  {  	non-compiled	[CE]  illegal  start  of  type	11	None
44	[BUG]  [BUGGY]  public  final  OpenMapRealMatrix(openMapRealMatrix)  {  [CE]  <identifier>  expected  [CONTEXT]    [BUGGY]  public  final  OpenMapRealMatrix(openMapRealMatrix)  {  [BUGGY]  this.rows  =  matrix.rows;  this.columns  =  matrix.columns;  this.entries  =  new  OpenIntToDoubleHashMap(matrix.entries);  }  [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix)  OpenMapRealMatrix  matrix  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  OpenMapRealMatrix  matrix  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	0.0	60	60	1	replace	public  final  OpenMapRealMatrix(openMapRealMatrix)  {	public  OpenMapRealMatrix(OpenMapRealMatrix  matrix)  {  	non-compiled	[CE]  <identifier>  expected	11	None
45	[BUG]  [BUGGY]    [CE]  illegal  start  of  type  [CONTEXT]    [BUGGY]    [BUGGY]  this.rows  =  matrix.rows;  this.columns  =  matrix.columns;  this.entries  =  new  OpenIntToDoubleHashMap(matrix.entries);  }  [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix)  OpenMapRealMatrix  matrix  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  OpenMapRealMatrix  matrix  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	0.0	60	60	1	replace	  	public  OpenMapRealMatrix(OpenMapRealMatrix  matrix)  {  	non-compiled	[CE]  illegal  start  of  type	11	None
52	[BUG]  [BUGGY]  this.columns  =  columnDimension?  1  :  columnDimension;  [CE]  incompatible  types  [CONTEXT]  public  OpenMapRealMatrix(int  rowDimension,  int  columnDimension)  {  super(rowDimension,  columnDimension);  this.rows  =  rowDimension;  [BUGGY]  this.columns  =  columnDimension?  1  :  columnDimension;  [BUGGY]  this.entries  =  new  OpenIntToDoubleHashMap(0.0);  }  [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix(int,int)  int  rowDimension  int  columnDimension  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	1.0	51	51	1	replace	this.columns  =  columnDimension?  1  :  columnDimension;	this.columns  =  columnDimension;  	non-compiled	[CE]  incompatible  types	5	None
53	[BUG]  [BUGGY]  this.columns  =  columnDimension?  1  :  columnDimension  :  2;  [CE]  ';'  expected  [CONTEXT]  public  OpenMapRealMatrix(int  rowDimension,  int  columnDimension)  {  super(rowDimension,  columnDimension);  this.rows  =  rowDimension;  [BUGGY]  this.columns  =  columnDimension?  1  :  columnDimension  :  2;  [BUGGY]  this.entries  =  new  OpenIntToDoubleHashMap(0.0);  }  [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix(int,int)  int  rowDimension  int  columnDimension  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	1.0	51	51	1	replace	this.columns  =  columnDimension?  1  :  columnDimension  :  2;	this.columns  =  columnDimension;  	non-compiled	[CE]  ';'  expected	5	None
54	[BUG]  [BUGGY]  [FE]  AssertionError  testMath679  [CONTEXT]  public  OpenMapRealMatrix(int  rowDimension,  int  columnDimension)  {  super(rowDimension,  columnDimension);  this.rows  =  rowDimension;  [BUGGY]  this.columns  =  columnDimension  -  1;  [BUGGY]  this.entries  =  new  OpenIntToDoubleHashMap(0.0);  }  [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix(int,int)  int  rowDimension  int  columnDimension  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	1.0	51	51	1	add	this.columns  =  columnDimension  -  1;	this.columns  =  columnDimension;  	compilable	  [FE]  AssertionError  testMath679	5	1
55	[BUG]  [BUGGY]  this.columns  =  columnDimension  -  1;  [FE]  AssertionError  testMath679  [CONTEXT]  public  OpenMapRealMatrix(int  rowDimension,  int  columnDimension)  {  super(rowDimension,  columnDimension);  this.rows  =  rowDimension;  [BUGGY]  this.columns  =  columnDimension  -  1;  [BUGGY]  this.entries  =  new  OpenIntToDoubleHashMap(0.0);  }  [CLASS]  OpenMapRealMatrix  [METHOD]  <init>  [RETURN_TYPE]  OpenMapRealMatrix(int,int)  int  rowDimension  int  columnDimension  [VARIABLES]  boolean  OpenIntToDoubleHashMap  entries  long  serialVersionUID  int  columnDimension  columns  rowDimension  rows  	projects/Math45/src/main/java/org/apache/commons/math/linear/OpenMapRealMatrix.java	1.0	51	51	1	replace	this.columns  =  columnDimension  -  1;	this.columns  =  columnDimension;  	compilable	  [FE]  AssertionError  testMath679	5	1
