bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
14	[BUG]  [BUGGY]    str  =  str.substring(2,  length);  [FE]  StringIndexOutOfBoundsException  testStripLeadingAndTrailingQuotes  [CONTEXT]  static  String  stripLeadingAndTrailingQuotes(String  str)  {  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  [BUGGY]    str  =  str.substring(2,  length);  [BUGGY]  str  =  str.substring(0,  length  -  1);  }  return  str;  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	72	72	1	replace	    str  =  str.substring(2,  length);		compilable	  [FE]  StringIndexOutOfBoundsException  testStripLeadingAndTrailingQuotes	10	1	add
14	[BUG]  [BUGGY]  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes  [CONTEXT]  static  String  stripLeadingAndTrailingQuotes(String  str)  {  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  [BUGGY]    length  =  str.length()  -  1;  [BUGGY]  str  =  str.substring(0,  length  -  1);  }  return  str;  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	72	72	1	add	    length  =  str.length()  -  1;		compilable	  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes	10	1
15	[BUG]  [BUGGY]    length  =  str.length()  -  1;  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes  [CONTEXT]  static  String  stripLeadingAndTrailingQuotes(String  str)  {  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  [BUGGY]    length  =  str.length()  -  1;  [BUGGY]  str  =  str.substring(0,  length  -  1);  }  return  str;  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	72	72	1	replace	    length  =  str.length()  -  1;		compilable	  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes	10	1	add
15	[BUG]  [BUGGY]  [FE]  StringIndexOutOfBoundsException  testStripLeadingAndTrailingQuotes  [CONTEXT]  static  String  stripLeadingAndTrailingQuotes(String  str)  {  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  [BUGGY]    str  =  str.substring(2,  length  -  1);  [BUGGY]  str  =  str.substring(0,  length  -  1);  }  return  str;  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	72	72	1	add	    str  =  str.substring(2,  length  -  1);		compilable	  [FE]  StringIndexOutOfBoundsException  testStripLeadingAndTrailingQuotes	10	1
16	[BUG]  [BUGGY]    str  =  str.substring(2,  length  -  1);  [FE]  StringIndexOutOfBoundsException  testStripLeadingAndTrailingQuotes  [CONTEXT]  static  String  stripLeadingAndTrailingQuotes(String  str)  {  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  [BUGGY]    str  =  str.substring(2,  length  -  1);  [BUGGY]  str  =  str.substring(0,  length  -  1);  }  return  str;  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	72	72	1	replace	    str  =  str.substring(2,  length  -  1);		compilable	  [FE]  StringIndexOutOfBoundsException  testStripLeadingAndTrailingQuotes	10	1	add
21	[BUG]  [BUGGY]  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes  [CONTEXT]  static  String  stripLeadingAndTrailingQuotes(String  str)  {  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  [BUGGY]    str  =  str.substring(0,  str.length()  -  1);  [BUGGY]  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  str  =  str.substring(0,  length  -  1);  }  return  str;  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	69	69	1	add	    str  =  str.substring(0,  str.length()  -  1);		compilable	  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes	6	1
22	[BUG]  [BUGGY]    str  =  str.substring(0,  str.length()  -  1);  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes  [CONTEXT]  static  String  stripLeadingAndTrailingQuotes(String  str)  {  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  [BUGGY]    str  =  str.substring(0,  str.length()  -  1);  [BUGGY]  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  str  =  str.substring(0,  length  -  1);  }  return  str;  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	69	69	1	replace	    str  =  str.substring(0,  str.length()  -  1);		compilable	  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes	6	1	add
22	[BUG]  [BUGGY]    if(str.endsWith( " " "))  {  if(str.startsWith( " " "))  {  str  =  str.substring(1,  str.length());  }  [CE]  [CONTEXT]  static  String  stripLeadingAndTrailingQuotes(String  str)  {  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  [BUGGY]    if(str.endsWith( " " "))  {  if(str.startsWith( " " "))  {  str  =  str.substring(1,  str.length());  }  [BUGGY]  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  str  =  str.substring(0,  length  -  1);  }  return  str;  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	69	69	1	replace	    if(str.endsWith( " " "))  {  if(str.startsWith( " " "))  {  str  =  str.substring(1,  str.length());  }		non-compiled	[CE]  	6	None	add
23	[BUG]  [BUGGY]  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes  [CONTEXT]  static  String  stripLeadingAndTrailingQuotes(String  str)  {  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  [BUGGY]    str  =  str.substring(2,  str.length());  [BUGGY]  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  str  =  str.substring(0,  length  -  1);  }  return  str;  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	69	69	1	add	    str  =  str.substring(2,  str.length());		compilable	  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes	6	1
24	[BUG]  [BUGGY]    str  =  str.substring(2,  str.length());  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes  [CONTEXT]  static  String  stripLeadingAndTrailingQuotes(String  str)  {  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  [BUGGY]    str  =  str.substring(2,  str.length());  [BUGGY]  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  str  =  str.substring(0,  length  -  1);  }  return  str;  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	69	69	1	replace	    str  =  str.substring(2,  str.length());		compilable	  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes	6	1	add
24	[BUG]  [BUGGY]  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes  [CONTEXT]  static  String  stripLeadingAndTrailingQuotes(String  str)  {  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  [BUGGY]    str  =  str.substring(1,  str.length());  [BUGGY]  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  str  =  str.substring(0,  length  -  1);  }  return  str;  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	69	69	1	add	    str  =  str.substring(1,  str.length());		compilable	  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes	6	1
25	[BUG]  [BUGGY]    str  =  str.substring(1,  str.length());  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes  [CONTEXT]  static  String  stripLeadingAndTrailingQuotes(String  str)  {  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  [BUGGY]    str  =  str.substring(1,  str.length());  [BUGGY]  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  str  =  str.substring(0,  length  -  1);  }  return  str;  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	69	69	1	replace	    str  =  str.substring(1,  str.length());		compilable	  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes	6	1	add
25	[BUG]  [BUGGY]    if(str.endsWith( " " "))  {  if(str.endsWith( " " "))  {  str  =  str.substring(1,  str.length());  }  [CE]  [CONTEXT]  static  String  stripLeadingAndTrailingQuotes(String  str)  {  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  [BUGGY]    if(str.endsWith( " " "))  {  if(str.endsWith( " " "))  {  str  =  str.substring(1,  str.length());  }  [BUGGY]  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  str  =  str.substring(0,  length  -  1);  }  return  str;  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	69	69	1	replace	    if(str.endsWith( " " "))  {  if(str.endsWith( " " "))  {  str  =  str.substring(1,  str.length());  }		non-compiled	[CE]  	6	None	add
31	[BUG]  [BUGGY]  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes  [CONTEXT]  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  str  =  str.substring(0,  length  -  1);  }  [BUGGY]  return  str.substring(length  -  1);  [BUGGY]  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	75	75	1	add	return  str.substring(length  -  1);	return  str;  	compilable	  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes	11	1
32	[BUG]  [BUGGY]  return  str.substring(length  -  1);  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes  [CONTEXT]  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  str  =  str.substring(0,  length  -  1);  }  [BUGGY]  return  str.substring(length  -  1);  [BUGGY]  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	75	75	1	replace	return  str.substring(length  -  1);	return  str;  	compilable	  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes	11	1	replace
32	[BUG]  [BUGGY]  [FE]  StringIndexOutOfBoundsException  testStripLeadingAndTrailingQuotes  [CONTEXT]  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  str  =  str.substring(0,  length  -  1);  }  [BUGGY]  return  str.substring(length  +  1);  [BUGGY]  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	75	75	1	add	return  str.substring(length  +  1);	return  str;  	compilable	  [FE]  StringIndexOutOfBoundsException  testStripLeadingAndTrailingQuotes	11	1
33	[BUG]  [BUGGY]  return  str.substring(length  +  1);  [FE]  StringIndexOutOfBoundsException  testStripLeadingAndTrailingQuotes  [CONTEXT]  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  str  =  str.substring(0,  length  -  1);  }  [BUGGY]  return  str.substring(length  +  1);  [BUGGY]  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	75	75	1	replace	return  str.substring(length  +  1);	return  str;  	compilable	  [FE]  StringIndexOutOfBoundsException  testStripLeadingAndTrailingQuotes	11	1	replace
33	[BUG]  [BUGGY]  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes  [CONTEXT]  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  str  =  str.substring(0,  length  -  1);  }  [BUGGY]  return  str.substring(length  -  1,  str.length());  [BUGGY]  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	75	75	1	add	return  str.substring(length  -  1,  str.length());	return  str;  	compilable	  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes	11	1
34	[BUG]  [BUGGY]  return  str.substring(length  -  1,  str.length());  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes  [CONTEXT]  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  str  =  str.substring(0,  length  -  1);  }  [BUGGY]  return  str.substring(length  -  1,  str.length());  [BUGGY]  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	75	75	1	replace	return  str.substring(length  -  1,  str.length());	return  str;  	compilable	  [FE]  ComparisonFailure  testStripLeadingAndTrailingQuotes	11	1	replace
34	[BUG]  [BUGGY]  [FE]  StringIndexOutOfBoundsException  testStripLeadingAndTrailingQuotes  [CONTEXT]  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  str  =  str.substring(0,  length  -  1);  }  [BUGGY]  return  str.substring(length  +  1,  str.length());  [BUGGY]  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	75	75	1	add	return  str.substring(length  +  1,  str.length());	return  str;  	compilable	  [FE]  StringIndexOutOfBoundsException  testStripLeadingAndTrailingQuotes	11	1
35	[BUG]  [BUGGY]  return  str.substring(length  +  1,  str.length());  [FE]  StringIndexOutOfBoundsException  testStripLeadingAndTrailingQuotes  [CONTEXT]  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  str  =  str.substring(0,  length  -  1);  }  [BUGGY]  return  str.substring(length  +  1,  str.length());  [BUGGY]  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	75	75	1	replace	return  str.substring(length  +  1,  str.length());	return  str;  	compilable	  [FE]  StringIndexOutOfBoundsException  testStripLeadingAndTrailingQuotes	11	1	replace
35	[BUG]  [BUGGY]    [CE]  missing  return  statement  [CONTEXT]  if  (str.startsWith( "\ " "))  {  str  =  str.substring(1,  str.length());  }  int  length  =  str.length();  if  (str.endsWith( "\ " "))  {  str  =  str.substring(0,  length  -  1);  }  [BUGGY]    [BUGGY]  }  [CLASS]  Util  [METHOD]  stripLeadingAndTrailingQuotes  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  int  length  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	1.0	75	75	1	replace	  	return  str;  	non-compiled	[CE]  missing  return  statement	11	None	replace
41	[BUG]  [BUGGY]    String  str  =  stripLeadingHyphens(str.substring(0,  str.length()));  [CE]  variable  str  is  already  defined  in  method  stripLeadingHyphens(String)  [CONTEXT]  static  String  stripLeadingHyphens(String  str)  {  [BUGGY]    String  str  =  stripLeadingHyphens(str.substring(0,  str.length()));  [BUGGY]  if  (str  ==  null)  {  {  return  null;  }  if  (str.startsWith( "-- "))  {  return  str.substring(2,  str.length());  }  else  if  (str.startsWith( "- "))  {  return  str.substring(1,  str.length());  [CLASS]  Util  [METHOD]  stripLeadingHyphens  [RETURN_TYPE]  String  String  str  [VARIABLES]  boolean  String  str  	projects/Cli29/src/java/org/apache/commons/cli/Util.java	0.0	38	39	1	replace	    String  str  =  stripLeadingHyphens(str.substring(0,  str.length()));		non-compiled	[CE]  variable  str  is  already  defined  in  method  stripLeadingHyphens(String)	15	None	add
