projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.max(v,this.lowerBound);v=Math.min(v,this.lowerBound);v=Math.min(v,this.lowerBound);v=Math.min(v,this.lowerBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125intv=Math.max(this.upperBound,value);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125intv=Math.max(value,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.max(v,this.lowerBound);v=Math.max(v,this.upperBound);v=Math.min(v,this.lowerBound);v=Math.max(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.max(v,this.lowerBound);v=Math.max(v,this.upperBound);v=Math.max(v,this.lowerBound);v=Math.max(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.max(v,this.lowerBound);v=Math.max(v,this.upperBound);=Math.min(v,this.lowerBound);v=Math.max(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.min(v,this.lowerBound);v=Math.min(v,this.lowerBound);v=Math.min(v,this.lowerBound);v=Math.min(v,this.lowerBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.min(v,this.lowerBound);v=Math.min(v,this.lowerBound);v=Math.max(v,this.lowerBound);v=Math.min(v,this.lowerBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.min(v,this.lowerBound);v=Math.min(v,this.lowerBound);v=Math.max(v,this.lowerBound);v=Math.min(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.min(v,this.lowerBound);v=Math.max(v,this.lowerBound);v=Math.min(v,this.lowerBound);v=Math.max(v,this.lowerBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.min(v,this.lowerBound);v=Math.max(v,this.lowerBound);v=Math.min(v,this.lowerBound);v=Math.max(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.min(v,this.lowerBound);v=Math.max(v,this.lowerBound);v=Math.min(v,this.upperBound);v=Math.max(v,this.lowerBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125doublev=Math.min(lowerBound,this.lowerBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.max(v,this.upperBound);v=Math.max(v,this.upperBound);v=Math.max(v,this.upperBound);v=Math.max(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.max(v,this.upperBound);v=Math.max(v,this.upperBound);v=Math.max(v,this.lowerBound);v=Math.max(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.max(v,this.upperBound);v=Math.max(v,this.upperBound);v=Math.min(v,this.lowerBound);v=Math.max(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125doublev=Math.max(value,this.lowerBound,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125doublev=Math.max(this.lowerBound,value);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125doublev=Math.min(value,this.lowerBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.min(v,this.lowerBound);v=Math.min(v,this.upperBound);v=Math.min(v,this.lowerBound);v=Math.min(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.min(v,this.lowerBound);v=Math.min(v,this.upperBound);v=Math.max(v,this.lowerBound);v=Math.min(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.min(v,this.lowerBound);v=Math.min(v,this.upperBound);v=Math.min(v,this.lowerBound);v=Math.max(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.max(v,this.lowerBound);v=Math.max(v,this.upperBound);v=Math.min(v,this.upperBound);v=Math.max(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.min(v,this.lowerBound);v=Math.min(v,this.lowerBound);v=Math.min(v,this.lowerBound);v=Math.min(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.min(v,this.lowerBound);v=Math.min(v,this.lowerBound);v=Math.max(v,this.upperBound);v=Math.min(v,this.lowerBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.max(v,this.lowerBound);v=Math.min(v,this.lowerBound);v=Math.max(v,this.lowerBound);v=Math.min(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.max(v,this.lowerBound);v=Math.min(v,this.lowerBound);v=Math.min(v,this.lowerBound);v=Math.min(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.max(v,this.lowerBound);v=Math.min(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125intv=Math.min(value,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.max(v,this.upperBound);v=Math.min(v,this.upperBound);v=Math.min(v,this.upperBound);v=Math.min(v,this.lowerBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.max(v,this.lowerBound);v=Math.max(v,this.lowerBound);v=Math.min(v,this.upperBound);v=Math.max(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125intv=Math.max(this.lowerBound,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125doublev=Math.max(value,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125intv=Math.max(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.min(v,this.lowerBound);v=Math.min(v,this.lowerBound);v=Math.max(v,this.upperBound);v=Math.min(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.max(v,this.lowerBound);v=Math.min(v,this.lowerBound);v=Math.max(v,this.upperBound);v=Math.min(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.min(v,this.lowerBound);v=Math.max(v,this.lowerBound);v=Math.min(v,this.upperBound);v=Math.max(v,this.upperBound);
projects/Chart24/source/org/jfree/chart/renderer/GrayPaintScale.java125v=Math.min(v,this.lowerBound);v=Math.min(v,this.upperBound);v=Math.max(v,this.upperBound);v=Math.min(v,this.upperBound);
