projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("\0","{NUL}");//ReplaceNULstoallowstringtobeprintedfinalStrings="Invalidbyte"+currentByte+"atoffset"+(current-offset)+"in'"+string+"'len="+length;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(current==null){for(inti=start;i<end;++i){buffer[i]=String.valueOf(currentByte);}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(current==null){for(inti=start;i<size;++i){buffer[i]=String.valueOf(currentByte);}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(current==null){for(inti=start;i<offset;++i){buffer[i]=String.valueOf(currentByte);}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(current==null){for(inti=start;i<length;++i){buffer[i]=string.substring(0,currentByte);}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(current==null){for(inti=start;i<currentByte;++i){buffer[i]=string.substring(0,currentByte);}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(current==null){for(inti=start;i<currentByte;++i){buffer[i]=string.substring(0,current);}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(current==null){for(inti=start;i<end;++i){buffer[i]=string.substring(0,currentByte);}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(current==null){for(inti=start;i<offset;++i){buffer[i]=string.substring(0,currentByte);}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(current==null){for(inti=start;i<size;++i){buffer[i]=string.substring(0,currentByte);}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249finalbytecurrentByte=string.substring(0,current);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249Strings=string.substring(0,current+1);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249Strings=string.substring(0,current+1,currentByte);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249Strings=string.substring(0,currentByte);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249Strings=string.substring(0,current+length);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249finalStrings=string.substring(0,current);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249chars=string.toCharArray();
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249Strings=string.getBytes();
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249Strings=string.toString()+"n";
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(current==null){for(inti=start;i<currentByte;++i){buffer[i]=string.toByteArray();}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(current==current){for(inti=start;i<currentByte;++i){buffer[i]=string.toByteArray();}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249for(inti=start;i<currentByte;++i){buffer[i]=string.toByteArray();}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(current==null){for(inti=start;i<length;++i){buffer[i]=string.toByteArray();}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(current==current){for(inti=start;i<length;++i){buffer[i]=string.toByteArray();}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(current==null){for(inti=start;i<end;++i){buffer[i]=string.toByteArray();}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("-0",newString(current));
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("-0",newString(current,currentByte));
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("-0",newString(currentByte,current));
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("-0",newString(currentByte),current);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("-0",newString(currentByte+1));
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string.replaceAll("[","{0}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string.replaceAll("<","{0}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string.replaceAll("[null]","{0}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string.replaceAll("[0]","{0}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("-00","{0}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("-00","{");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("-00","{1}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("-00","{NUL}",current);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("000","{");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("0000","{NUL}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("000","{1}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string.replaceAll("0","{'"+currentByte+"'in'"+string+"'len="+length;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string.replaceAll("n","{'"+currentByte+"'in'"+string+"'len='"+length;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string.replaceAll("0","<'"+currentByte+"'in'"+string+"'len='"+length;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string.replaceAll("0","{'"+currentByte+"'in'"+string+"'length='"+length;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string.replaceAll(".000","{0}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string.replaceAll("0,","{0}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("[0]","{1}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("[0]","{0}",current);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("0,1,","{0}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("0,","{1}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("0,","<0}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("0,0,"{0}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("0000","{0}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("00","{0}",current);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("0",newString(currentByte),length);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("0","newString(currentByte),current);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("0",newString(currentByte),buffer);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("'0',newString(currentByte),current);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string.replaceAll("n","{'"+currentByte+"','"+string+"'len="+length;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("[","{'"+currentByte+"','"+string+"'len="+length;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("'","{'"+currentByte+"','"+string+"'len="+length;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll(".000","<0}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("[","{'"+currentByte+"atoffset"+(current-offset)+"in'"+string+"'len="+length;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string.replaceAll("n","{'"+currentByte+"atoffset"+(current-offset)+"in'"+string+"'len="+length;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("<n","{'"+currentByte+"atoffset"+(current-offset)+"in'"+string+"'len="+length;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("[null]","{NUL}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("<","{NUL}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("[","{NUL}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("[NUL]","{NUL}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string.replaceAll("n","{'"+currentByte+"'atoffset"+(current-offset)+"in'"+string+"'len="+length;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("[","{'"+currentByte+"'atoffset"+(current-offset)+"in'"+string+"'len="+length;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("<n","{'"+currentByte+"'atoffset"+(current-offset)+"in'"+string+"'len="+length;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll(".000","<'"+currentByte+"'}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string.replaceAll(".000","{'"+currentByte+"'}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249finalbytes='"+currentByte+"atoffset"+(current-offset)+"in'"+string+"'len='"+length;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string.replaceAll("0","{'"+currentByte+"','"+string+"'len='"+length;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("0",newString(current+1));
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("'0',newString(currentByte+1));
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("0","newString(currentByte+1));
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249finalbyte[]currentByte=(byte[])string.clone();
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249byte[]currentByte=(byte[])current.clone();
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249finalbyte[]currentByte=(byte[])current.cloneTree();
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249finalbyte[]currentByte=(byte[])this.current.clone();
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249staticfinalbyte[]currentByte=(byte[])current.clone();
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("[","{0}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("<","{0}");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("000","{0}",current);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249string=string.replaceAll("000","0");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249finalbytes='0'+currentByte+"atoffset"+(current-offset)+"in'"+string+"'len="+length;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249Strings=string==null?null:string.toCharArray();
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249finalStrings=string.toCharArray();
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249Strings=string.toCharArray()+1;
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(string==null){for(inti=start;i<currentByte;++i){buffer[i]=newbyte[currentByte+1];}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(string!=null){for(inti=start;i<currentByte;++i){buffer[i]=newbyte[currentByte+1];}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(string==null){for(inti=start;i<length;++i){buffer[i]=newbyte[currentByte+1];}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(string!=null){for(inti=start;i<length;++i){buffer[i]=newbyte[currentByte+1];}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(string==null){for(inti=start;i<end;++i){buffer[i]=newbyte[currentByte+1];}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(string==null){for(inti=start;i<size;++i){buffer[i]=newbyte[currentByte+1];}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java249if(string!=null){for(inti=start;i<end;++i){buffer[i]=newbyte[currentByte+1];}
