projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<3)+(currentByte-'0');//convertfromASCII//CheckStyle:MagicNumberON}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result*'0')+(currentByte-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<4)+(currentByte>'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<1)/(currentByte-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<1)+(length-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<1)+(currentByte>'0'?'0':currentByte-'0');
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=JsonStringEncoder.getInstance().encodeAsString(result,"UTF-8");
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=JsonStringEncoder.getInstance().encodeAsString(result);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=JsonStringEncoder.getInstance().encodeAsByte(currentByte);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145if(result!=null){thrownewIllegalArgumentException("");}
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=JsonStringEncoder.getInstance().encodeAsObject(result);
projects/Compress27/src/main/java/org/apache/commons/compress/archivers/tar/TarUtils.java145result=(result<<3)+(currentByte>'0'?trailer-'0':currentByte);
