projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(value);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.clear();
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.addAll(valueList);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(this);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(option);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84values.put(option,valueList);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList!=null){values.put(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList!=null){values.put(option,value);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList==null){values.put(option,value);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.addAll(this);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.addAll(this.defaultValues);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.addAll(defaultValues);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.clear();valueList.clear();
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.clear();junit.framework.ComparisonFailure:expected;
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.clear();junit.framework.ComparisonFailure:expected
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.clear();junit.framework.ComparisonFailure:expected=true;
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.clear();junit.framework.ComparisonFailure:expected+1;
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList!=null){values.put(option,valueList);}else{defaultValues.put(option,valueList);}if(valueList!=null){values.put(option,valueList);}else{defaultValues.put(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList!=null){values.put(option,valueList);}else{defaultValues.put(option,valueList);}if(valueList==null){values.put(option,valueList);}else{defaultValues.put(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList!=null){values.put(option,valueList);}else{defaultValues.put(option,valueList);}if(valueList!=null){values.get(option,valueList);}else{defaultValues.put(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList!=null){values.put(option,valueList);}else{defaultValues.put(option,valueList);}if(valueList!=null){values.put(option,valueList);}else{defaultValues.get(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList==null){values.put(option,valueList);}if(valueList==null){values.put(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList==null){values.put(option,valueList);}if(valueList!=null){values.put(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList==null){values.put(option,valueList);}if(valueList>=null){values.put(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList==null){values.put(option,valueList);}If(valueList==null){values.put(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.addAll(valueList);valueList.addAll(valueList);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.addAll(valueList);junit.framework.ComparisonFailure:expected;
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.addAll(valueList);junit.framework.ComparisonFailure:expected
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.addAll(valueList);ValueListvalueList=(ValueList)this.defaultSwitches.get(option);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.addAll(valueList);junit.framework.ComparisonFailure:expected=true;
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(this);valueList.add(this);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(this);junit.framework.ComparisonFailure:expected
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(this);junit.framework.ComparisonFailure:expected;
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(this);junit.framework.ComparisonFailure:expected=true;
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(this);junit.framework.ComparisonFailure:expected||valueList.size()==1;
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList!=null){values.put(option,valueList);}if(valueList!=null){values.put(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList!=null){values.put(option,valueList);}if(valueList==null){values.put(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList!=null){values.put(option,valueList);}if(valueList>=null){values.put(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList!=null){values.put(option,valueList);}if(valueList>>null){values.put(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(value);valueList=newArrayList();
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(value);junit.framework.ComparisonFailure:expected+
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList==null){values.put(option,valueList);}if(valueList==null){values.get(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.addAll(valueList);valueList=newArrayList();
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.addAll(valueList);junit.framework.ComparisonFailure:values;
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList!=null){values.put(option,valueList);}else{defaultValues.add(option);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList!=null){defaultValues.put(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList!=null){values.put(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(option);valueList=newArrayList();
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(option);junit.framework.ComparisonFailure:defaultValues.add(option);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList!=null){values.put(option,valueList);}if(valueList!=null){values.get(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList!=null){values.put(option,valueList);}else{defaultValues.put(option,valueList);}if(valueList!=null){values.put(option,defaultValues);}else{defaultValues.put(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84if(valueList!=null){values.put(option,valueList);}else{defaultValues.put(option,valueList);}if(valueList!=null){values.add(option,valueList);}else{defaultValues.put(option,valueList);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.clear();junit.framework.ComparisonFailure:valueList.clear();
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.clear();junit.framework.ComparisonFailure:defaultValues;
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(this);valueList=newArrayList();
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(this);junit.framework.ComparisonFailure:defaultValues;
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.clear();junit.framework.ComparisonFailure:defaultValues.clear();
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.clear();junit.framework.ComparisonFailure:defaultValues.add(value);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.addAll(value);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(this);junit.framework.ComparisonFailure:defaultValues.add(option);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList!=null&&defaultValues.contains(option);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(value);Valuevalue=(Value)option.clone();
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList!=null){defaultValues.put(option,valueList);}else{defaultValues.add(option);}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.addAll(valueList);junit.framework.ComparisonFailure:defaultValues.addAll(valueList);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.addAll(valueList);junit.framework.ComparisonFailure:defaultValues.addAll(option);
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.addAll(valueList);junit.framework.ComparisonFailure:defaultValues;
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(option);if(optioninstanceofComparisonFailure){ComparisonFailurevalue=(ComparisonFailure)option;if(value.equals(value)){thrownewIllegalArgumentException("");}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(option);if(optioninstanceofComparisonFailure){ComparisonFailurevalue=(ComparisonFailure)option;if(value.equals(value)){return;}
projects/Cli15/src/java/org/apache/commons/cli2/commandline/WriteableCommandLineImpl.java84valueList.add(option);if(optioninstanceofComparisonFailure){ComparisonFailurevalue=(ComparisonFailure)option;if(value.equals(value)){addValue(value);}
