projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring(6)
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5));}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4){thrownewIllegalArgumentException("Invalidlocaleformat:"+str);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch4>'Z'||ch4<'A'||ch4>'Z'){thrownewIllegalArgumentException("Invalidlocaleformat:"+str);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring(3,5);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring(
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring(3));}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3>='A'||ch3>'Z'||ch4<'A'||ch4>'Z'){thrownewIllegalArgumentException("Invalidlocaleformat:"+str);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch3<'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(6));}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(6,6);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring(3,6);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114intlen=str.length();
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(4));}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch3<'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5));}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114charch4=str.charAt(6);
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch3<'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring(6));}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(3,6);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,4),str.
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch4>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,4),str.substring(3,6);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(3,6
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring(3)
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring(4)
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3>='A'||ch3<'Z'||ch4<'A'||ch4>'Z'){thrownewIllegalArgumentException("Invalidlocaleformat:"+str);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114charlen=str.length();
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114intlen=str.length()-2;
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114intlen=str.length()-6;
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114intlen=str.length()+3;
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(6,6
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,4),str.substring(6,6);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.sub
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,4),str.substring
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,4),str.substring(3,5);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,3),str.substring(3,5);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring(2));}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,4),str.substring(
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(3)
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(4)
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring(3,3);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring(3,4);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(6,6);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(3
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,3),str.substring(3,6);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3>='A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5));}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring(3
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4){returnnewLocale(str.substring(0,2),str.substring(3,6),str.
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114intlen=str.length()-3;
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4){returnnewLocale(str.substring(0,2),str.substring(3,5),str.
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3>='A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3>='A'||ch3>'Z'||ch4<'A'||ch4){thrownewIllegalArgumentException("Invalidlocaleformat:"+str);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch3){thrownewIllegalArgumentException("Invalidlocaleformat:"+str);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'a'||ch3>'z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(6)
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(7)
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'a'||ch3>'z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5));}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'a'||ch3>'z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'a'||ch3>'z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch3<'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(6,6);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring(
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'a'||ch3>'z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(6,6);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring(6,6);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'a'||ch3>'z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(3,6);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'a'||ch3>'z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'a'||ch3>'z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(3);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'a'||ch3>'z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring(6)
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch3<'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring(3,5);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch3<'Z'){returnnewLocale(str.substring(0,2),str.substring(3,6),str.substring(3,6);}
projects/Lang54/src/java/org/apache/commons/lang/LocaleUtils.java114if(ch3<'A'||ch3>'Z'||ch4<'A'||ch4>'Z'){returnnewLocale(str.substring(0,2),str.substring(3,5),str.substring(3,5);}
