projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562k++;
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562t=((u&1)==1)?p:-(u/2)/*B3*/);
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){for(intk=0;k<2;k++){throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562t=((u&1)==1)?v:-(u/2)/*B3*/);
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){for(intk=0;k<twos.length;k++){throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562k++;//castouttwos.}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},is2{31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t==0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},is2{31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562||t>31){k++;}else{throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t<31){k++;}else{throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t==31){k++;}else{throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t==0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("overflow:Gcd({0},{1},is2{31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("overflow:Gcd({0},{1},is2{31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},is2{31",newObject[]{
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t==0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},is2{31",newObject[]{
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562||t>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("overflow:Gcd({0},{1},is2{31
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){k++;}else{thrownewIllegalArgumentException("");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){k++;}else{thrownewMathRuntimeException("");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t<31){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562||t>31){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t==31){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t==0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("overflow:Gcd({0},{1},is2>>31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("overflow:Gcd({0},{1},is2>>31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t<31){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t<=31){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(k>0){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},{1})is2{31",newObject[]{p,q});}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(k==31){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},{1})is2{31",newObject[]{p,q});}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},{1})is2{31",newObject[]{p,q});}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562||t>0){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},{1})is2{31",newObject[]{p,q});
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(k>0){k++;//castouttwos.}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562||t>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},is2{31
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(k>=31){k++;}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(k==31){k++;}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){for(intk=0;k<2;k++){throwMathRuntimeException.createError("Overflow:gcd({0},{1},is2{31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t==0){for(intk=0;k<2;k++){throwMathRuntimeException.createError("Overflow:gcd({0},{1},is2{31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562t=((u&1)==1)?v:-(u/2)/*B3*/,k);
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t<0){k++;//castouttwos.}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(v>0){k++;}else{thrownewMathRuntimeException("");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){for(intk=0;k<4;k++){throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){for(intk=0;k<1;k++){throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(k>0){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},{1})is2==31",newObject[]{p,q});}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(q==0){if(t>31){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>3){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(q>31){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562t=((u&1)==1)?v:-(u/2)/2*B3*/);
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562t=((u&1)==1)?v:-(u/2)/2.0*/);
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(k>31){k++;//castouttwos.}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(k==31){k++;//castouttwos.}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},is2{31
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){for(intk=0;k<twos.length;k++){throwMathRuntimeException.createError("Overflow:gcd({0},{2}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){for(intk=1;k<twos.length;k++){throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("overflow:Gcd({0},{1},is2==31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(v>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("overflow:Gcd({0},{1},is2==31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(q==0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},is2{31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(q==0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},is2{31
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(q==0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},is2{31",newObject[]{
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(q>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},is2{31
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t<=31){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1})is2>>31");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(k==0){k++;//castouttwos.}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(v>31){k++;//castouttwos.}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("overflow:Gcd({0},{1},is2==31",newObject[]{
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(v>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("overflow:Gcd({0},{1},is2>>31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){k++;}else{throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(q==0){if(t>31){k++;}else{throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t<=31){k++;}else{throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>3){k++;}else{throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){for(intk=0;k<2;k++){throwMathRuntimeException.createError("Overflow:gcd({0},{1},is2==31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(u>0){for(intk=0;k<2;k++){throwMathRuntimeException.createError("Overflow:gcd({0},{1},is2{31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(v>0){for(intk=0;k<2;k++){throwMathRuntimeException.createError("Overflow:gcd({0},{1},is2{31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(u>0){for(intk=0;k<2;k++){throwMathRuntimeException.createError("Overflow:gcd({0},{1},is2>>31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(q==0){if(t>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},is2{31
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(q==0){if(t>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},is2==31
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t==0){k++;}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562t=((u&1)==1)?v:-(u/2)/B3*/);
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(q>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},is2{31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(q>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},is2{31",newObject[]{
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(q>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},is2==31",newObject[]{p
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){k++;}else{thrownewIllegalStateException("");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(k>=31){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(k>31){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(v>0){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(k>=31){k++;}else{throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(k>31){k++;}else{throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(k<31){k++;}else{throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(q>0){for(intk=0;k<2;k++){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},is2==31
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(k>=31){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(k>31){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>3){k++;}else{throwMathRuntimeException.createError("overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562while(t>0){for(intk=0;k<twos.length;k++){throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t<0){for(intk=0;k<twos.length;k++){throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t<0){k++;}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(v>0){for(intk=0;k<2;k++){throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t>0){for(intk=0;k<2;k++){throwMathRuntimeException.createError("overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(t<0){for(intk=0;k<2;k++){throwMathRuntimeException.createError("Overflow:gcd({0},{1}");}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(v>0){throwMathRuntimeException.createArithmeticException("Overflow:gcd({0},{1},{1})is2==31",newObject[]{p,q});}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562if(k>=0){k++;//castouttwos.}
projects/Math99/src/java/org/apache/commons/math/util/MathUtils.java562t=((u&1)==1)?p:-(u/2)/B3*/);
