projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-1;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=ptr-1;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-2;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr+1;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-3;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-4;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputBuffer.length-1;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=ptr+1;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805inthash=_symbols.findSymbol(_inputBuffer,start,ptr);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805inthash=_symbols.findSymbol(_inputBuffer,start,ptr+1);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805_symbols.findSymbol(_inputBuffer,start,ptr);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805_symbols.findSymbol(_inputBuffer,start,hash);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=ptr-1;ArrayIndexOutOfBoundsExceptionex=newArrayIndexOutOfBoundsException("");
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=ptr-1;Integerptr=ptr-1;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=ptr-1;ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException(_inputBuffer,_inputPtr,ptr);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=ptr-1;ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException(_inputBuffer,start,ptr);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805inthash=_symbols.findSymbol(_inputBuffer,start,ptr-start);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805inthash=_handleOddName2(_inputBuffer,start,ptr);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805inthash=_symbols.findSymbol(_inputBuffer,start,ptr+inputLen);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-2;ArrayIndexOutOfBoundsExceptionex=newArrayIndexOutOfBoundsException("");
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-2;ArrayIndexOutOfBoundsExceptionex=newArrayIndexOutOfBoundsException(_inputBuffer,_inputPtr-2);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=0;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr;ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException(_inputBuffer,_inputPtr);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr;ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException(_inputBuffer,start,ptr);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr+1;ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException("");
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr+1;ArrayIndexOutOfBoundsExceptionex=newArrayIndexOutOfBoundsException("");
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr+1;ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException(_inputBuffer,_inputPtr);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=ptr-2;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr+1;Integerstart=_inputPtr+1;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr+1;charptr=_inputBuffer.finishCurrentSegment();
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr+1;charptr=_inputBuffer[_inputPtr+1];
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805if(ptr>=inputLen){if(_inputPtr<inputLen){return_handleOddName2(start,hash,codes);}
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805if(ptr<inputLen){if(_inputPtr>=inputEnd){return_handleOddName2(start,hash,codes);}
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805if(ptr<inputLen){if(_inputPtr>=inputEnd){return_handleOddName2(start,hash);}
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805if(ptr>=inputLen){if(_inputPtr<inputLen){return_handleOddName2(start,hash);}
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr;Integerstart=_inputPtr;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr;charptr=_inputPtr;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr;charptr=_inputBuffer.length;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-2;if(ptr<inputLen){ArrayIndexOutOfBoundsException.printStackTrace();return_handleOddName2(start,hash,codes);}
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-2;if(ptr<inputLen){ArrayIndexOutOfBoundsException.printStackTrace();intstart=_inputPtr-2;}
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-2;if(ptr<inputLen){ArrayIndexOutOfBoundsException.from(_inputBuffer,start,hash);return_handleOddName2(start,hash,codes);}
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputPtr-2;if(ptr<inputLen){ArrayIndexOutOfBoundsException.printStackTrace();return_handleOddName1(start,hash,codes);}
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=ptr-1;ArrayIndexOutOfBoundsExceptioneof=_inputBuffer.finishCurrentSegment();intstart=ptr-1;
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=ptr-1;ArrayIndexOutOfBoundsExceptione=newArrayIndexOutOfBoundsException(_inputBuffer,_inputPtr,hash);
projects/JacksonCore25/src/main/java/com/fasterxml/jackson/core/json/ReaderBasedJsonParser.java1805intstart=_inputBuffer.length+1;
