bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
33	[BUG]  [BUGGY]    if(this.defaultNewLine!=  null)  {  String  defaultSyntaxPrefix  =  getDefaultSyntaxPrefix();  if(defaultSyntaxPrefix  ==  null)  {  return  defaultNewLine;  }  [CE]  illegal  start  of  expression  [CONTEXT]  public  String  getNewLine()  {  [BUGGY]    if(this.defaultNewLine!=  null)  {  String  defaultSyntaxPrefix  =  getDefaultSyntaxPrefix();  if(defaultSyntaxPrefix  ==  null)  {  return  defaultNewLine;  }  [BUGGY]  return  this.defaultNewLine;  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  getNewLine  [RETURN_TYPE]  String  [VARIABLES]  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  padding  width  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  newline  prefix  boolean  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	225	225	1	replace	    if(this.defaultNewLine!=  null)  {  String  defaultSyntaxPrefix  =  getDefaultSyntaxPrefix();  if(defaultSyntaxPrefix  ==  null)  {  return  defaultNewLine;  }		non-compiled	[CE]  illegal  start  of  expression	2	None
34	[BUG]  [BUGGY]    if(this.defaultNewLine!=  null)  {  String  defaultSyntaxPrefix  =  getDefaultSyntaxPrefix();  for(int  i  =  0;  i  <  this.defaultNewLine;  i++)  {  this.defaultNewLine  =  newline;  }  [CE]  illegal  start  of  expression  [CONTEXT]  public  String  getNewLine()  {  [BUGGY]    if(this.defaultNewLine!=  null)  {  String  defaultSyntaxPrefix  =  getDefaultSyntaxPrefix();  for(int  i  =  0;  i  <  this.defaultNewLine;  i++)  {  this.defaultNewLine  =  newline;  }  [BUGGY]  return  this.defaultNewLine;  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  getNewLine  [RETURN_TYPE]  String  [VARIABLES]  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  padding  width  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  newline  prefix  boolean  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	225	225	1	replace	    if(this.defaultNewLine!=  null)  {  String  defaultSyntaxPrefix  =  getDefaultSyntaxPrefix();  for(int  i  =  0;  i  <  this.defaultNewLine;  i++)  {  this.defaultNewLine  =  newline;  }		non-compiled	[CE]  illegal  start  of  expression	2	None
35	[BUG]  [BUGGY]    if(this.defaultNewLine!=  null)  {  String  defaultSyntaxPrefix  =  getDefaultSyntaxPrefix();  if(defaultWidth  >  this.defaultLeftPad)  {  throw  new  Line( " ");  }  [CE]  illegal  start  of  expression  [CONTEXT]  public  String  getNewLine()  {  [BUGGY]    if(this.defaultNewLine!=  null)  {  String  defaultSyntaxPrefix  =  getDefaultSyntaxPrefix();  if(defaultWidth  >  this.defaultLeftPad)  {  throw  new  Line( " ");  }  [BUGGY]  return  this.defaultNewLine;  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  getNewLine  [RETURN_TYPE]  String  [VARIABLES]  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  defaultDescPad  defaultLeftPad  defaultWidth  padding  width  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  newline  prefix  boolean  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	225	225	1	replace	    if(this.defaultNewLine!=  null)  {  String  defaultSyntaxPrefix  =  getDefaultSyntaxPrefix();  if(defaultWidth  >  this.defaultLeftPad)  {  throw  new  Line( " ");  }		non-compiled	[CE]  illegal  start  of  expression	2	None
43	[BUG]  [BUGGY]  [FE]  ComparisonFailure  testPrintWrapped  [CONTEXT]  while  (true)  {  text  =  padding  +  text.substring(pos).trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  if  (pos  ==  -1)  {  [BUGGY]    text  =  padding  +  text.trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  [BUGGY]  sb.append(text);  return  sb;  }  sb.append(rtrim(text.substring(0,  pos))).append(defaultNewLine);  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  renderWrappedText  [RETURN_TYPE]  StringBuffer  StringBuffer  sb  int  width  int  nextLineTabStop  String  text  [VARIABLES]  StringBuffer  sb  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  dpad  footer  header  lpad  name  newline  padding  prefix  text  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  argPos  defaultDescPad  defaultLeftPad  defaultWidth  descPad  leftPad  max  nextLineTabStop  padding  pos  width  x  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	816	816	1	add	    text  =  padding  +  text.trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);		compilable	  [FE]  ComparisonFailure  testPrintWrapped	14	1
44	[BUG]  [BUGGY]    text  =  padding  +  text.trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  [FE]  ComparisonFailure  testPrintWrapped  [CONTEXT]  while  (true)  {  text  =  padding  +  text.substring(pos).trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  if  (pos  ==  -1)  {  [BUGGY]    text  =  padding  +  text.trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  [BUGGY]  sb.append(text);  return  sb;  }  sb.append(rtrim(text.substring(0,  pos))).append(defaultNewLine);  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  renderWrappedText  [RETURN_TYPE]  StringBuffer  StringBuffer  sb  int  width  int  nextLineTabStop  String  text  [VARIABLES]  StringBuffer  sb  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  dpad  footer  header  lpad  name  newline  padding  prefix  text  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  argPos  defaultDescPad  defaultLeftPad  defaultWidth  descPad  leftPad  max  nextLineTabStop  padding  pos  width  x  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	816	816	1	replace	    text  =  padding  +  text.trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);		compilable	  [FE]  ComparisonFailure  testPrintWrapped	14	1
45	[BUG]  [BUGGY]    TextBuffer  sb  =  new  StringBuffer(text.substring(0,  pos)).append(defaultNewLine);  [CE]  cannot  find  symbol  [CONTEXT]  while  (true)  {  text  =  padding  +  text.substring(pos).trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  if  (pos  ==  -1)  {  [BUGGY]    TextBuffer  sb  =  new  StringBuffer(text.substring(0,  pos)).append(defaultNewLine);  [BUGGY]  sb.append(text);  return  sb;  }  sb.append(rtrim(text.substring(0,  pos))).append(defaultNewLine);  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  renderWrappedText  [RETURN_TYPE]  StringBuffer  StringBuffer  sb  int  width  int  nextLineTabStop  String  text  [VARIABLES]  StringBuffer  sb  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  dpad  footer  header  lpad  name  newline  padding  prefix  text  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  argPos  defaultDescPad  defaultLeftPad  defaultWidth  descPad  leftPad  max  nextLineTabStop  padding  pos  width  x  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	816	816	1	replace	    TextBuffer  sb  =  new  StringBuffer(text.substring(0,  pos)).append(defaultNewLine);		non-compiled	[CE]  cannot  find  symbol	14	None
52	[BUG]  [BUGGY]  [FE]  ComparisonFailure  testPrintWrapped  [CONTEXT]  while  (true)  {  text  =  padding  +  text.substring(pos).trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  if  (pos  ==  -1)  {  sb.append(text);  [BUGGY]    pos  =  findWrapPos(text,  width,  nextLineTabStop);  [BUGGY]  return  sb;  }  sb.append(rtrim(text.substring(0,  pos))).append(defaultNewLine);  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  renderWrappedText  [RETURN_TYPE]  StringBuffer  StringBuffer  sb  int  width  int  nextLineTabStop  String  text  [VARIABLES]  StringBuffer  sb  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  dpad  footer  header  lpad  name  newline  padding  prefix  text  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  argPos  defaultDescPad  defaultLeftPad  defaultWidth  descPad  leftPad  max  nextLineTabStop  padding  pos  width  x  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	818	818	1	add	    pos  =  findWrapPos(text,  width,  nextLineTabStop);		compilable	  [FE]  ComparisonFailure  testPrintWrapped	16	1
53	[BUG]  [BUGGY]    pos  =  findWrapPos(text,  width,  nextLineTabStop);  [FE]  ComparisonFailure  testPrintWrapped  [CONTEXT]  while  (true)  {  text  =  padding  +  text.substring(pos).trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  if  (pos  ==  -1)  {  sb.append(text);  [BUGGY]    pos  =  findWrapPos(text,  width,  nextLineTabStop);  [BUGGY]  return  sb;  }  sb.append(rtrim(text.substring(0,  pos))).append(defaultNewLine);  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  renderWrappedText  [RETURN_TYPE]  StringBuffer  StringBuffer  sb  int  width  int  nextLineTabStop  String  text  [VARIABLES]  StringBuffer  sb  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  dpad  footer  header  lpad  name  newline  padding  prefix  text  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  argPos  defaultDescPad  defaultLeftPad  defaultWidth  descPad  leftPad  max  nextLineTabStop  padding  pos  width  x  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	818	818	1	replace	    pos  =  findWrapPos(text,  width,  nextLineTabStop);		compilable	  [FE]  ComparisonFailure  testPrintWrapped	16	1
53	[BUG]  [BUGGY]    padding  =  padding  +  text.trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  [CE]  cannot  assign  a  value  to  final  variable  padding  [CONTEXT]  while  (true)  {  text  =  padding  +  text.substring(pos).trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  if  (pos  ==  -1)  {  sb.append(text);  [BUGGY]    padding  =  padding  +  text.trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  [BUGGY]  return  sb;  }  sb.append(rtrim(text.substring(0,  pos))).append(defaultNewLine);  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  renderWrappedText  [RETURN_TYPE]  StringBuffer  StringBuffer  sb  int  width  int  nextLineTabStop  String  text  [VARIABLES]  StringBuffer  sb  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  dpad  footer  header  lpad  name  newline  padding  prefix  text  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  argPos  defaultDescPad  defaultLeftPad  defaultWidth  descPad  leftPad  max  nextLineTabStop  padding  pos  width  x  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	818	818	1	replace	    padding  =  padding  +  text.trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);		non-compiled	[CE]  cannot  assign  a  value  to  final  variable  padding	16	None
54	[BUG]  [BUGGY]    sb.append(rtrim(text.substring(0,  pos)-  1)).append(defaultNewLine);  [CE]  bad  operand  types  for  binary  operator  '-'  [CONTEXT]  while  (true)  {  text  =  padding  +  text.substring(pos).trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  if  (pos  ==  -1)  {  sb.append(text);  [BUGGY]    sb.append(rtrim(text.substring(0,  pos)-  1)).append(defaultNewLine);  [BUGGY]  return  sb;  }  sb.append(rtrim(text.substring(0,  pos))).append(defaultNewLine);  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  renderWrappedText  [RETURN_TYPE]  StringBuffer  StringBuffer  sb  int  width  int  nextLineTabStop  String  text  [VARIABLES]  StringBuffer  sb  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  dpad  footer  header  lpad  name  newline  padding  prefix  text  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  argPos  defaultDescPad  defaultLeftPad  defaultWidth  descPad  leftPad  max  nextLineTabStop  padding  pos  width  x  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	818	818	1	replace	    sb.append(rtrim(text.substring(0,  pos)-  1)).append(defaultNewLine);		non-compiled	[CE]  bad  operand  types  for  binary  operator  '-'	16	None
62	[BUG]  [BUGGY]    padding  =  padding  +  text.substring(pos).trim();  [CE]  cannot  assign  a  value  to  final  variable  padding  [CONTEXT]  return  sb;  }  sb.append(rtrim(text.substring(0,  pos))).append(defaultNewLine);    final  String  padding  =  createPadding(nextLineTabStop);  while  (true)  {  [BUGGY]    padding  =  padding  +  text.substring(pos).trim();  [BUGGY]  text  =  padding  +  text.substring(pos).trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  if  (pos  ==  -1)  {  sb.append(text);  return  sb;  }  sb.append(rtrim(text.substring(0,  pos))).append(defaultNewLine);  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  renderWrappedText  [RETURN_TYPE]  StringBuffer  StringBuffer  sb  int  width  int  nextLineTabStop  String  text  [VARIABLES]  StringBuffer  sb  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  dpad  footer  header  lpad  name  newline  padding  prefix  text  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  argPos  defaultDescPad  defaultLeftPad  defaultWidth  descPad  leftPad  max  nextLineTabStop  padding  pos  width  x  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	811	811	1	replace	    padding  =  padding  +  text.substring(pos).trim();		non-compiled	[CE]  cannot  assign  a  value  to  final  variable  padding	8	None
63	[BUG]  [BUGGY]    padding  =  createPadding(nextLineTabStop);  [CE]  cannot  assign  a  value  to  final  variable  padding  [CONTEXT]  return  sb;  }  sb.append(rtrim(text.substring(0,  pos))).append(defaultNewLine);    final  String  padding  =  createPadding(nextLineTabStop);  while  (true)  {  [BUGGY]    padding  =  createPadding(nextLineTabStop);  [BUGGY]  text  =  padding  +  text.substring(pos).trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  if  (pos  ==  -1)  {  sb.append(text);  return  sb;  }  sb.append(rtrim(text.substring(0,  pos))).append(defaultNewLine);  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  renderWrappedText  [RETURN_TYPE]  StringBuffer  StringBuffer  sb  int  width  int  nextLineTabStop  String  text  [VARIABLES]  StringBuffer  sb  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  dpad  footer  header  lpad  name  newline  padding  prefix  text  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  argPos  defaultDescPad  defaultLeftPad  defaultWidth  descPad  leftPad  max  nextLineTabStop  padding  pos  width  x  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	811	811	1	replace	    padding  =  createPadding(nextLineTabStop);		non-compiled	[CE]  cannot  assign  a  value  to  final  variable  padding	8	None
64	[BUG]  [BUGGY]    padding  =  padding  +  text.substring(pos).trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  [CE]  cannot  assign  a  value  to  final  variable  padding  [CONTEXT]  return  sb;  }  sb.append(rtrim(text.substring(0,  pos))).append(defaultNewLine);    final  String  padding  =  createPadding(nextLineTabStop);  while  (true)  {  [BUGGY]    padding  =  padding  +  text.substring(pos).trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  [BUGGY]  text  =  padding  +  text.substring(pos).trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  if  (pos  ==  -1)  {  sb.append(text);  return  sb;  }  sb.append(rtrim(text.substring(0,  pos))).append(defaultNewLine);  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  renderWrappedText  [RETURN_TYPE]  StringBuffer  StringBuffer  sb  int  width  int  nextLineTabStop  String  text  [VARIABLES]  StringBuffer  sb  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  dpad  footer  header  lpad  name  newline  padding  prefix  text  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  argPos  defaultDescPad  defaultLeftPad  defaultWidth  descPad  leftPad  max  nextLineTabStop  padding  pos  width  x  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	811	811	1	replace	    padding  =  padding  +  text.substring(pos).trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);		non-compiled	[CE]  cannot  assign  a  value  to  final  variable  padding	8	None
65	[BUG]  [BUGGY]    padding  =  padding  +  text.substring(pos).trim();  pos  =  findWrapPos(text,  width,  pos);  [CE]  cannot  assign  a  value  to  final  variable  padding  [CONTEXT]  return  sb;  }  sb.append(rtrim(text.substring(0,  pos))).append(defaultNewLine);    final  String  padding  =  createPadding(nextLineTabStop);  while  (true)  {  [BUGGY]    padding  =  padding  +  text.substring(pos).trim();  pos  =  findWrapPos(text,  width,  pos);  [BUGGY]  text  =  padding  +  text.substring(pos).trim();  pos  =  findWrapPos(text,  width,  nextLineTabStop);  if  (pos  ==  -1)  {  sb.append(text);  return  sb;  }  sb.append(rtrim(text.substring(0,  pos))).append(defaultNewLine);  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  renderWrappedText  [RETURN_TYPE]  StringBuffer  StringBuffer  sb  int  width  int  nextLineTabStop  String  text  [VARIABLES]  StringBuffer  sb  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  dpad  footer  header  lpad  name  newline  padding  prefix  text  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  argPos  defaultDescPad  defaultLeftPad  defaultWidth  descPad  leftPad  max  nextLineTabStop  padding  pos  width  x  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	811	811	1	replace	    padding  =  padding  +  text.substring(pos).trim();  pos  =  findWrapPos(text,  width,  pos);		non-compiled	[CE]  cannot  assign  a  value  to  final  variable  padding	8	None
74	[BUG]  [BUGGY]  [FE]  ComparisonFailure  testPrintWrapped  [CONTEXT]  protected  String  createPadding(int  len)  {  StringBuffer  sb  =  new  StringBuffer(len);  [BUGGY]  for(int  i  =  0;  i!=  len;  ++i)  {  [BUGGY]  {  sb.append('  ');  }  return  sb.toString();  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  createPadding  [RETURN_TYPE]  String  int  len  [VARIABLES]  StringBuffer  sb  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  dpad  footer  header  lpad  name  newline  padding  prefix  text  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  argPos  defaultDescPad  defaultLeftPad  defaultWidth  descPad  i  leftPad  len  max  nextLineTabStop  padding  pos  startPos  width  x  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	895	896	1	add	for(int  i  =  0;  i!=  len;  ++i)  {	for  (int  i  =  0;  i  <  len;  ++i)  {  	compilable	  [FE]  ComparisonFailure  testPrintWrapped	19	1
75	[BUG]  [BUGGY]  for(int  i  =  0;  i!=  len;  ++i)  {  [FE]  ComparisonFailure  testPrintWrapped  [CONTEXT]  protected  String  createPadding(int  len)  {  StringBuffer  sb  =  new  StringBuffer(len);  [BUGGY]  for(int  i  =  0;  i!=  len;  ++i)  {  [BUGGY]  {  sb.append('  ');  }  return  sb.toString();  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  createPadding  [RETURN_TYPE]  String  int  len  [VARIABLES]  StringBuffer  sb  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  dpad  footer  header  lpad  name  newline  padding  prefix  text  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  argPos  defaultDescPad  defaultLeftPad  defaultWidth  descPad  i  leftPad  len  max  nextLineTabStop  padding  pos  startPos  width  x  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	895	896	1	replace	for(int  i  =  0;  i!=  len;  ++i)  {	for  (int  i  =  0;  i  <  len;  ++i)  {  	compilable	  [FE]  ComparisonFailure  testPrintWrapped	19	1
91	[BUG]  [BUGGY]    if(len  >  0)  {  for(int  i  =  0;  i  <  len;  ++i)  {  sb.append('  ');  }  [CE]  illegal  start  of  expression  [CONTEXT]  protected  String  createPadding(int  len)  {  [BUGGY]    if(len  >  0)  {  for(int  i  =  0;  i  <  len;  ++i)  {  sb.append('  ');  }  [BUGGY]  StringBuffer  sb  =  new  StringBuffer(len);  for  (int  i  =  0;  i  <  len;  ++i)  {  sb.append('  ');  }  return  sb.toString();  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  createPadding  [RETURN_TYPE]  String  int  len  [VARIABLES]  StringBuffer  sb  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  dpad  footer  header  lpad  name  newline  padding  prefix  text  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  argPos  defaultDescPad  defaultLeftPad  defaultWidth  descPad  i  leftPad  len  max  nextLineTabStop  padding  pos  startPos  width  x  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	893	893	1	replace	    if(len  >  0)  {  for(int  i  =  0;  i  <  len;  ++i)  {  sb.append('  ');  }		non-compiled	[CE]  illegal  start  of  expression	18	None
92	[BUG]  [BUGGY]    if(len  >  0)  {  for(int  pos  =  0;  pos  <  len;  ++pos)  {  sb.append('  ');  }  [CE]  illegal  start  of  expression  [CONTEXT]  protected  String  createPadding(int  len)  {  [BUGGY]    if(len  >  0)  {  for(int  pos  =  0;  pos  <  len;  ++pos)  {  sb.append('  ');  }  [BUGGY]  StringBuffer  sb  =  new  StringBuffer(len);  for  (int  i  =  0;  i  <  len;  ++i)  {  sb.append('  ');  }  return  sb.toString();  }  [CLASS]  HelpFormatter  OptionComparator  [METHOD]  createPadding  [RETURN_TYPE]  String  int  len  [VARIABLES]  StringBuffer  sb  String  DEFAULT_ARG_NAME  DEFAULT_LONG_OPT_PREFIX  DEFAULT_OPT_PREFIX  DEFAULT_SYNTAX_PREFIX  app  cmdLineSyntax  defaultArgName  defaultLongOptPrefix  defaultNewLine  defaultOptPrefix  defaultSyntaxPrefix  dpad  footer  header  lpad  name  newline  padding  prefix  text  boolean  int  DEFAULT_DESC_PAD  DEFAULT_LEFT_PAD  DEFAULT_WIDTH  argPos  defaultDescPad  defaultLeftPad  defaultWidth  descPad  i  leftPad  len  max  nextLineTabStop  padding  pos  startPos  width  x  	projects/Cli8/src/java/org/apache/commons/cli/HelpFormatter.java	0.7071067811865475	893	893	1	replace	    if(len  >  0)  {  for(int  pos  =  0;  pos  <  len;  ++pos)  {  sb.append('  ');  }		non-compiled	[CE]  illegal  start  of  expression	18	None
