projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=1;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=0;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=2;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalint_currInputRow=1;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=1;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedlong_currInputRow=1L;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=0;finalJsonParseExceptionexception=newJsonParseException();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=0;finalJsonParseExceptionex=newJsonParseException("Unexpectedexception:"+_currInputRow);
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=0;finalJsonParseExceptionexception=newJsonParseException(""));
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=2;JsonParseException_exp=newJsonParseException("Invalidrow:"+_currInputRow);
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=2;JsonParseException_exp=newJsonParseException("Invalidrow:"+_currInputRow.length());
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=2;JsonParseException_exp=newJsonParseException("Invalidrow:"+_currInputRow+"]");
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=1;finalJsonParseExceptionex=(JsonParseException)this._currInputRow.clone();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=1;finalJsonParseExceptionex=(JsonParseException)this._currInputRow;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=1;finalJsonParseExceptionex=(JsonParseException)super.getCurrentStructure();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=1;finalJsonParseExceptionex=(JsonParseException)super.getCurrentStructureException();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=1;finalJsonParseExceptionex=(JsonParseException)this._currInputRow;returnex;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalint_currInputRow=1;finalint_currInputRow=Math.min(_currInputRow,_currInputRow)+1;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalint_currInputRow=1;finalint_currInputRow=Math.max(_currInputRow,0);
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78@SuppressWarnings("unchecked")
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78@SuppressWarnings("unchecked")ByNameUtil.writePath(_currInputRow);
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78@SuppressWarnings("unchecked")ByNameUtil.writePath(getBaseValue());
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78@SuppressWarnings("unchecked")ByNameUtil.reportError("msg.bad.curr.input.path");
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalint_currInputRow=1;finalint_currInputRow=(int)Math.rint(_currInputRow);
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=0;finalJsonParseExceptionex=(JsonParseException)super.getCurrentStructure();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=0;finalJsonParseExceptionex=(JsonParseException)super.clone();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=0;finalJsonParseExceptionex=(JsonParseException)super.getMessage();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=0;finalJsonParseExceptionex=(JsonParseException)super.getInput();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=2;JsonParseExceptionex=(JsonParseException)super.getCurrentStructure();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=2;finalJsonParseExceptionex=(JsonParseException)super.getCurrentStructure();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=2;JsonParseExceptionex=(JsonParseException)super.getMessage();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=2;finalJsonParseExceptionex=(JsonParseException)super.getMessage();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78protectedint_currInputRow=2;JsonParseExceptionex=(JsonParseException)super.getInput();
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78staticfinalint_currInputRow=0;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78safeint_currInputRow=0;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=1;finalprotectedint_currInputRow=0;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=1;finalprotectedint_currInputRow=1;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=1;finalprotectedint_currInputRow=(int)Math.rint(_currInputRow);
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=1;finalprotectedint_currInputRow=2;
projects/JacksonCore24/src/main/java/com/fasterxml/jackson/core/base/ParserBase.java78finalprotectedint_currInputRow=1;finalprotectedint_currInputRow=(int)Math.rint(_currInputPosition);
