bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	original_buggy	action	patch	execution_result	diagnosis	previous_bug_id	new_failing_test_number
21	[BUG]  [BUGGY]    final  GroupBuilder  gbuilder  =  options.getGroupBuilder();  [CE]  cannot  find  symbol  [CONTEXT]  public  Option  create()  {  final  Option  option;  if  (options.size()  ==  1)  {  option  =  (Option)options.iterator().next();  }  else  {  [BUGGY]    final  GroupBuilder  gbuilder  =  options.getGroupBuilder();  [BUGGY]  gbuilder.reset();  for  (final  Iterator  i  =  options.iterator();  i.hasNext();)  {  gbuilder.withOption((Option)i.next());  }  option  =  gbuilder.create();  }  reset();  return  option;  }  [CLASS]  PatternBuilder  [METHOD]  create  [RETURN_TYPE]  Option  [VARIABLES]  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  Iterator  i  DefaultOptionBuilder  obuilder  Option  option  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	80	80	1	replace	    final  GroupBuilder  gbuilder  =  options.getGroupBuilder();		non-compiled	[CE]  cannot  find  symbol	20	None
22	[BUG]  [BUGGY]    final  GroupBuilder  gbuilder  =  options.get(options.size()  -  1);  [CE]  cannot  find  symbol  [CONTEXT]  public  Option  create()  {  final  Option  option;  if  (options.size()  ==  1)  {  option  =  (Option)options.iterator().next();  }  else  {  [BUGGY]    final  GroupBuilder  gbuilder  =  options.get(options.size()  -  1);  [BUGGY]  gbuilder.reset();  for  (final  Iterator  i  =  options.iterator();  i.hasNext();)  {  gbuilder.withOption((Option)i.next());  }  option  =  gbuilder.create();  }  reset();  return  option;  }  [CLASS]  PatternBuilder  [METHOD]  create  [RETURN_TYPE]  Option  [VARIABLES]  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  Iterator  i  DefaultOptionBuilder  obuilder  Option  option  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	80	80	1	replace	    final  GroupBuilder  gbuilder  =  options.get(options.size()  -  1);		non-compiled	[CE]  cannot  find  symbol	20	None
23	[BUG]  [BUGGY]    GroupBuilder  gbuilder  =  options.getGroupBuilder();  [CE]  cannot  find  symbol  [CONTEXT]  public  Option  create()  {  final  Option  option;  if  (options.size()  ==  1)  {  option  =  (Option)options.iterator().next();  }  else  {  [BUGGY]    GroupBuilder  gbuilder  =  options.getGroupBuilder();  [BUGGY]  gbuilder.reset();  for  (final  Iterator  i  =  options.iterator();  i.hasNext();)  {  gbuilder.withOption((Option)i.next());  }  option  =  gbuilder.create();  }  reset();  return  option;  }  [CLASS]  PatternBuilder  [METHOD]  create  [RETURN_TYPE]  Option  [VARIABLES]  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  Iterator  i  DefaultOptionBuilder  obuilder  Option  option  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	80	80	1	replace	    GroupBuilder  gbuilder  =  options.getGroupBuilder();		non-compiled	[CE]  cannot  find  symbol	20	None
24	[BUG]  [BUGGY]    final  GroupBuilder  gbuilder  =  options.get(option);  [CE]  cannot  find  symbol  [CONTEXT]  public  Option  create()  {  final  Option  option;  if  (options.size()  ==  1)  {  option  =  (Option)options.iterator().next();  }  else  {  [BUGGY]    final  GroupBuilder  gbuilder  =  options.get(option);  [BUGGY]  gbuilder.reset();  for  (final  Iterator  i  =  options.iterator();  i.hasNext();)  {  gbuilder.withOption((Option)i.next());  }  option  =  gbuilder.create();  }  reset();  return  option;  }  [CLASS]  PatternBuilder  [METHOD]  create  [RETURN_TYPE]  Option  [VARIABLES]  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  Iterator  i  DefaultOptionBuilder  obuilder  Option  option  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	80	80	1	replace	    final  GroupBuilder  gbuilder  =  options.get(option);		non-compiled	[CE]  cannot  find  symbol	20	None
41	[BUG]  [BUGGY]  gbuilder.withOption((  Option)options.get(0));  [CE]  cannot  find  symbol  [CONTEXT]  public  Option  create()  {  final  Option  option;  if  (options.size()  ==  1)  {  option  =  (Option)options.iterator().next();  }  else  {  [BUGGY]  gbuilder.withOption((  Option)options.get(0));  [BUGGY]  for  (final  Iterator  i  =  options.iterator();  i.hasNext();)  {  gbuilder.withOption((Option)i.next());  }  option  =  gbuilder.create();  }  reset();  return  option;  }  [CLASS]  PatternBuilder  [METHOD]  create  [RETURN_TYPE]  Option  [VARIABLES]  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  Iterator  i  DefaultOptionBuilder  obuilder  Option  option  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	80	80	1	replace	gbuilder.withOption((  Option)options.get(0));	gbuilder.reset();  	non-compiled	[CE]  cannot  find  symbol	19	None
43	[BUG]  [BUGGY]  gbuilder.withOption(option);  [CE]  variable  option  might  not  have  been  initialized  [CONTEXT]  public  Option  create()  {  final  Option  option;  if  (options.size()  ==  1)  {  option  =  (Option)options.iterator().next();  }  else  {  [BUGGY]  gbuilder.withOption(option);  [BUGGY]  for  (final  Iterator  i  =  options.iterator();  i.hasNext();)  {  gbuilder.withOption((Option)i.next());  }  option  =  gbuilder.create();  }  reset();  return  option;  }  [CLASS]  PatternBuilder  [METHOD]  create  [RETURN_TYPE]  Option  [VARIABLES]  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  Iterator  i  DefaultOptionBuilder  obuilder  Option  option  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	80	80	1	replace	gbuilder.withOption(option);	gbuilder.reset();  	non-compiled	[CE]  variable  option  might  not  have  been  initialized	19	None
44	[BUG]  [BUGGY]  [FE]  ComparisonFailure  testRequiredOptions  [CONTEXT]  public  Option  create()  {  final  Option  option;  if  (options.size()  ==  1)  {  option  =  (Option)options.iterator().next();  }  else  {  [BUGGY]  gbuilder.create();  [BUGGY]  for  (final  Iterator  i  =  options.iterator();  i.hasNext();)  {  gbuilder.withOption((Option)i.next());  }  option  =  gbuilder.create();  }  reset();  return  option;  }  [CLASS]  PatternBuilder  [METHOD]  create  [RETURN_TYPE]  Option  [VARIABLES]  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  Iterator  i  DefaultOptionBuilder  obuilder  Option  option  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	80	80	1	add	gbuilder.create();	gbuilder.reset();  	compilable	  [FE]  ComparisonFailure  testRequiredOptions	19	1
45	[BUG]  [BUGGY]  gbuilder.create();  [FE]  ComparisonFailure  testRequiredOptions  [CONTEXT]  public  Option  create()  {  final  Option  option;  if  (options.size()  ==  1)  {  option  =  (Option)options.iterator().next();  }  else  {  [BUGGY]  gbuilder.create();  [BUGGY]  for  (final  Iterator  i  =  options.iterator();  i.hasNext();)  {  gbuilder.withOption((Option)i.next());  }  option  =  gbuilder.create();  }  reset();  return  option;  }  [CLASS]  PatternBuilder  [METHOD]  create  [RETURN_TYPE]  Option  [VARIABLES]  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  Iterator  i  DefaultOptionBuilder  obuilder  Option  option  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	80	80	1	replace	gbuilder.create();	gbuilder.reset();  	compilable	  [FE]  ComparisonFailure  testRequiredOptions	19	1
52	[BUG]  [BUGGY]  static  final  ArgumentBuilder  abuilder)  {  [CE]  modifier  static  not  allowed  here  [CONTEXT]  public  PatternBuilder(  final  GroupBuilder  gbuilder,  final  DefaultOptionBuilder  obuilder,  [BUGGY]  static  final  ArgumentBuilder  abuilder)  {  [BUGGY]  this.gbuilder  =  gbuilder;  this.obuilder  =  obuilder;  this.abuilder  =  abuilder;  }  [CLASS]  PatternBuilder  [METHOD]  <init>  [RETURN_TYPE]  ArgumentBuilder)  GroupBuilder  gbuilder  DefaultOptionBuilder  obuilder  ArgumentBuilder  abuilder  [VARIABLES]  DefaultOptionBuilder  obuilder  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	61	61	1	replace	static  final  ArgumentBuilder  abuilder)  {	final  ArgumentBuilder  abuilder)  {  	non-compiled	[CE]  modifier  static  not  allowed  here	5	None
53	[BUG]  [BUGGY]  final  DefaultOptionBuilder  abuilder)  {  [CE]  no  suitable  constructor  found  for  PatternBuilder(GroupBuilder,DefaultOptionBuilder,ArgumentBuilder)  [CONTEXT]  public  PatternBuilder(  final  GroupBuilder  gbuilder,  final  DefaultOptionBuilder  obuilder,  [BUGGY]  final  DefaultOptionBuilder  abuilder)  {  [BUGGY]  this.gbuilder  =  gbuilder;  this.obuilder  =  obuilder;  this.abuilder  =  abuilder;  }  [CLASS]  PatternBuilder  [METHOD]  <init>  [RETURN_TYPE]  ArgumentBuilder)  GroupBuilder  gbuilder  DefaultOptionBuilder  obuilder  ArgumentBuilder  abuilder  [VARIABLES]  DefaultOptionBuilder  obuilder  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	61	61	1	replace	final  DefaultOptionBuilder  abuilder)  {	final  ArgumentBuilder  abuilder)  {  	non-compiled	[CE]  no  suitable  constructor  found  for  PatternBuilder(GroupBuilder,DefaultOptionBuilder,ArgumentBuilder)	5	None
54	[BUG]  [BUGGY]  static  ArgumentBuilder  abuilder)  {  [CE]  modifier  static  not  allowed  here  [CONTEXT]  public  PatternBuilder(  final  GroupBuilder  gbuilder,  final  DefaultOptionBuilder  obuilder,  [BUGGY]  static  ArgumentBuilder  abuilder)  {  [BUGGY]  this.gbuilder  =  gbuilder;  this.obuilder  =  obuilder;  this.abuilder  =  abuilder;  }  [CLASS]  PatternBuilder  [METHOD]  <init>  [RETURN_TYPE]  ArgumentBuilder)  GroupBuilder  gbuilder  DefaultOptionBuilder  obuilder  ArgumentBuilder  abuilder  [VARIABLES]  DefaultOptionBuilder  obuilder  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	61	61	1	replace	static  ArgumentBuilder  abuilder)  {	final  ArgumentBuilder  abuilder)  {  	non-compiled	[CE]  modifier  static  not  allowed  here	5	None
55	[BUG]  [BUGGY]    [CE]  illegal  start  of  type  [CONTEXT]  public  PatternBuilder(  final  GroupBuilder  gbuilder,  final  DefaultOptionBuilder  obuilder,  [BUGGY]    [BUGGY]  this.gbuilder  =  gbuilder;  this.obuilder  =  obuilder;  this.abuilder  =  abuilder;  }  [CLASS]  PatternBuilder  [METHOD]  <init>  [RETURN_TYPE]  ArgumentBuilder)  GroupBuilder  gbuilder  DefaultOptionBuilder  obuilder  ArgumentBuilder  abuilder  [VARIABLES]  DefaultOptionBuilder  obuilder  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	61	61	1	replace	  	final  ArgumentBuilder  abuilder)  {  	non-compiled	[CE]  illegal  start  of  type	5	None
62	[BUG]  [BUGGY]  [FE]  AssertionFailedError  testRequiredOptions  [CONTEXT]  public  Option  create()  {  final  Option  option;  [BUGGY]  if(options.size()  ==  2)  {  [BUGGY]  option  =  (Option)options.iterator().next();  }  else  {  gbuilder.reset();  for  (final  Iterator  i  =  options.iterator();  i.hasNext();)  {  gbuilder.withOption((Option)i.next());  }  option  =  gbuilder.create();  }  [CLASS]  PatternBuilder  [METHOD]  create  [RETURN_TYPE]  Option  [VARIABLES]  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  Iterator  i  DefaultOptionBuilder  obuilder  Option  option  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	76	76	1	add	if(options.size()  ==  2)  {	if  (options.size()  ==  1)  {  	compilable	  [FE]  AssertionFailedError  testRequiredOptions	17	1
63	[BUG]  [BUGGY]  if(options.size()  ==  2)  {  [FE]  AssertionFailedError  testRequiredOptions  [CONTEXT]  public  Option  create()  {  final  Option  option;  [BUGGY]  if(options.size()  ==  2)  {  [BUGGY]  option  =  (Option)options.iterator().next();  }  else  {  gbuilder.reset();  for  (final  Iterator  i  =  options.iterator();  i.hasNext();)  {  gbuilder.withOption((Option)i.next());  }  option  =  gbuilder.create();  }  [CLASS]  PatternBuilder  [METHOD]  create  [RETURN_TYPE]  Option  [VARIABLES]  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  Iterator  i  DefaultOptionBuilder  obuilder  Option  option  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	76	76	1	replace	if(options.size()  ==  2)  {	if  (options.size()  ==  1)  {  	compilable	  [FE]  AssertionFailedError  testRequiredOptions	17	1
63	[BUG]  [BUGGY]  [FE]  ComparisonFailure  testRequiredOptions  [CONTEXT]  public  Option  create()  {  final  Option  option;  [BUGGY]  if(options.size()  ==  0)  {  [BUGGY]  option  =  (Option)options.iterator().next();  }  else  {  gbuilder.reset();  for  (final  Iterator  i  =  options.iterator();  i.hasNext();)  {  gbuilder.withOption((Option)i.next());  }  option  =  gbuilder.create();  }  [CLASS]  PatternBuilder  [METHOD]  create  [RETURN_TYPE]  Option  [VARIABLES]  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  Iterator  i  DefaultOptionBuilder  obuilder  Option  option  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	76	76	1	add	if(options.size()  ==  0)  {	if  (options.size()  ==  1)  {  	compilable	  [FE]  ComparisonFailure  testRequiredOptions	17	1
64	[BUG]  [BUGGY]  if(options.size()  ==  0)  {  [FE]  ComparisonFailure  testRequiredOptions  [CONTEXT]  public  Option  create()  {  final  Option  option;  [BUGGY]  if(options.size()  ==  0)  {  [BUGGY]  option  =  (Option)options.iterator().next();  }  else  {  gbuilder.reset();  for  (final  Iterator  i  =  options.iterator();  i.hasNext();)  {  gbuilder.withOption((Option)i.next());  }  option  =  gbuilder.create();  }  [CLASS]  PatternBuilder  [METHOD]  create  [RETURN_TYPE]  Option  [VARIABLES]  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  Iterator  i  DefaultOptionBuilder  obuilder  Option  option  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	76	76	1	replace	if(options.size()  ==  0)  {	if  (options.size()  ==  1)  {  	compilable	  [FE]  ComparisonFailure  testRequiredOptions	17	1
64	[BUG]  [BUGGY]  [FE]  AssertionFailedError  testRequiredOptions  [CONTEXT]  public  Option  create()  {  final  Option  option;  [BUGGY]  if(options.size()!=  1)  {  [BUGGY]  option  =  (Option)options.iterator().next();  }  else  {  gbuilder.reset();  for  (final  Iterator  i  =  options.iterator();  i.hasNext();)  {  gbuilder.withOption((Option)i.next());  }  option  =  gbuilder.create();  }  [CLASS]  PatternBuilder  [METHOD]  create  [RETURN_TYPE]  Option  [VARIABLES]  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  Iterator  i  DefaultOptionBuilder  obuilder  Option  option  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	76	76	1	add	if(options.size()!=  1)  {	if  (options.size()  ==  1)  {  	compilable	  [FE]  AssertionFailedError  testRequiredOptions	17	1
65	[BUG]  [BUGGY]  if(options.size()!=  1)  {  [FE]  AssertionFailedError  testRequiredOptions  [CONTEXT]  public  Option  create()  {  final  Option  option;  [BUGGY]  if(options.size()!=  1)  {  [BUGGY]  option  =  (Option)options.iterator().next();  }  else  {  gbuilder.reset();  for  (final  Iterator  i  =  options.iterator();  i.hasNext();)  {  gbuilder.withOption((Option)i.next());  }  option  =  gbuilder.create();  }  [CLASS]  PatternBuilder  [METHOD]  create  [RETURN_TYPE]  Option  [VARIABLES]  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  Iterator  i  DefaultOptionBuilder  obuilder  Option  option  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	76	76	1	replace	if(options.size()!=  1)  {	if  (options.size()  ==  1)  {  	compilable	  [FE]  AssertionFailedError  testRequiredOptions	17	1
71	[BUG]  [BUGGY]    this.options  =  Sets.newHashSet();  [CE]  cannot  assign  a  value  to  final  variable  options  [CONTEXT]  public  PatternBuilder(  final  GroupBuilder  gbuilder,  final  DefaultOptionBuilder  obuilder,  final  ArgumentBuilder  abuilder)  {  this.gbuilder  =  gbuilder;  this.obuilder  =  obuilder;  [BUGGY]    this.options  =  Sets.newHashSet();  [BUGGY]  this.abuilder  =  abuilder;  }  [CLASS]  PatternBuilder  [METHOD]  <init>  [RETURN_TYPE]  ArgumentBuilder)  GroupBuilder  gbuilder  DefaultOptionBuilder  obuilder  ArgumentBuilder  abuilder  [VARIABLES]  DefaultOptionBuilder  obuilder  Set  options  boolean  ArgumentBuilder  abuilder  GroupBuilder  gbuilder  	projects/Cli7/src/java/org/apache/commons/cli2/builder/PatternBuilder.java	1.0	64	64	1	replace	    this.options  =  Sets.newHashSet();		non-compiled	[CE]  cannot  assign  a  value  to  final  variable  options	14	None
