bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
22	[BUG]  [BUGGY]    else  if(PatternOptionBuilder.SINGLE_VALUE  ==  clazz)  {  if(PatternOptionBuilder.STRING_VALUE  ==  clazz)  {  return  createString(str);  }  [CE]  illegal  start  of  expression  [CONTEXT]  {  if  (PatternOptionBuilder.STRING_VALUE  ==  clazz)  {  return  str;  }  [BUGGY]    else  if(PatternOptionBuilder.SINGLE_VALUE  ==  clazz)  {  if(PatternOptionBuilder.STRING_VALUE  ==  clazz)  {  return  createString(str);  }  [BUGGY]  else  if  (PatternOptionBuilder.OBJECT_VALUE  ==  clazz)  {  {  return  createObject(str);  }  else  if  (PatternOptionBuilder.NUMBER_VALUE  ==  clazz)  {  return  createNumber(str);  }  else  if  (PatternOptionBuilder.DATE_VALUE  ==  clazz)  {  return  createDate(str);  [CLASS]  TypeHandler  [METHOD]  createValue  [RETURN_TYPE]  Object  String  str  Class<?>  clazz  [VARIABLES]  boolean  Class  clazz  String  str  	projects/Cli39/src/main/java/org/apache/commons/cli/TypeHandler.java	0.5345224838248488	70	71	2	replace	    else  if(PatternOptionBuilder.SINGLE_VALUE  ==  clazz)  {  if(PatternOptionBuilder.STRING_VALUE  ==  clazz)  {  return  createString(str);  }		non-compiled	[CE]  illegal  start  of  expression	20	None	add
23	[BUG]  [BUGGY]    else  if(PatternOptionBuilder.EXTENDS_TAG_VALUE  ==  clazz)  {  if(PatternOptionBuilder.SINGLE_VALUE  ==  clazz)  {  return  createSingle(str);  }  [CE]  illegal  start  of  expression  [CONTEXT]  {  if  (PatternOptionBuilder.STRING_VALUE  ==  clazz)  {  return  str;  }  [BUGGY]    else  if(PatternOptionBuilder.EXTENDS_TAG_VALUE  ==  clazz)  {  if(PatternOptionBuilder.SINGLE_VALUE  ==  clazz)  {  return  createSingle(str);  }  [BUGGY]  else  if  (PatternOptionBuilder.OBJECT_VALUE  ==  clazz)  {  {  return  createObject(str);  }  else  if  (PatternOptionBuilder.NUMBER_VALUE  ==  clazz)  {  return  createNumber(str);  }  else  if  (PatternOptionBuilder.DATE_VALUE  ==  clazz)  {  return  createDate(str);  [CLASS]  TypeHandler  [METHOD]  createValue  [RETURN_TYPE]  Object  String  str  Class<?>  clazz  [VARIABLES]  boolean  Class  clazz  String  str  	projects/Cli39/src/main/java/org/apache/commons/cli/TypeHandler.java	0.5345224838248488	70	71	2	replace	    else  if(PatternOptionBuilder.EXTENDS_TAG_VALUE  ==  clazz)  {  if(PatternOptionBuilder.SINGLE_VALUE  ==  clazz)  {  return  createSingle(str);  }		non-compiled	[CE]  illegal  start  of  expression	20	None	add
24	[BUG]  [BUGGY]    else  if(PatternOptionBuilder.COLLECTION_VALUE  ==  clazz)  {  if(PatternOptionBuilder.SINGLE_VALUE  ==  clazz)  {  return  createSingle(str);  }  [CE]  illegal  start  of  expression  [CONTEXT]  {  if  (PatternOptionBuilder.STRING_VALUE  ==  clazz)  {  return  str;  }  [BUGGY]    else  if(PatternOptionBuilder.COLLECTION_VALUE  ==  clazz)  {  if(PatternOptionBuilder.SINGLE_VALUE  ==  clazz)  {  return  createSingle(str);  }  [BUGGY]  else  if  (PatternOptionBuilder.OBJECT_VALUE  ==  clazz)  {  {  return  createObject(str);  }  else  if  (PatternOptionBuilder.NUMBER_VALUE  ==  clazz)  {  return  createNumber(str);  }  else  if  (PatternOptionBuilder.DATE_VALUE  ==  clazz)  {  return  createDate(str);  [CLASS]  TypeHandler  [METHOD]  createValue  [RETURN_TYPE]  Object  String  str  Class<?>  clazz  [VARIABLES]  boolean  Class  clazz  String  str  	projects/Cli39/src/main/java/org/apache/commons/cli/TypeHandler.java	0.5345224838248488	70	71	2	replace	    else  if(PatternOptionBuilder.COLLECTION_VALUE  ==  clazz)  {  if(PatternOptionBuilder.SINGLE_VALUE  ==  clazz)  {  return  createSingle(str);  }		non-compiled	[CE]  illegal  start  of  expression	20	None	add
25	[BUG]  [BUGGY]    else  if(PatternOptionBuilder.SINGLE_VALUE  ==  clazz)  {  if(PatternOptionBuilder.OBJECT_VALUE  ==  clazz)  {  return  createSingle(str);  }  [CE]  illegal  start  of  expression  [CONTEXT]  {  if  (PatternOptionBuilder.STRING_VALUE  ==  clazz)  {  return  str;  }  [BUGGY]    else  if(PatternOptionBuilder.SINGLE_VALUE  ==  clazz)  {  if(PatternOptionBuilder.OBJECT_VALUE  ==  clazz)  {  return  createSingle(str);  }  [BUGGY]  else  if  (PatternOptionBuilder.OBJECT_VALUE  ==  clazz)  {  {  return  createObject(str);  }  else  if  (PatternOptionBuilder.NUMBER_VALUE  ==  clazz)  {  return  createNumber(str);  }  else  if  (PatternOptionBuilder.DATE_VALUE  ==  clazz)  {  return  createDate(str);  [CLASS]  TypeHandler  [METHOD]  createValue  [RETURN_TYPE]  Object  String  str  Class<?>  clazz  [VARIABLES]  boolean  Class  clazz  String  str  	projects/Cli39/src/main/java/org/apache/commons/cli/TypeHandler.java	0.5345224838248488	70	71	2	replace	    else  if(PatternOptionBuilder.SINGLE_VALUE  ==  clazz)  {  if(PatternOptionBuilder.OBJECT_VALUE  ==  clazz)  {  return  createSingle(str);  }		non-compiled	[CE]  illegal  start  of  expression	20	None	add
32	[BUG]  [BUGGY]  return  createIsStr(str);  [CE]  cannot  find  symbol  [CONTEXT]  else  if  (PatternOptionBuilder.CLASS_VALUE  ==  clazz)  {  return  createClass(str);  }  else  if  (PatternOptionBuilder.FILE_VALUE  ==  clazz)  {  return  createFile(str);  }  else  if  (PatternOptionBuilder.EXISTING_FILE_VALUE  ==  clazz)  {  [BUGGY]  return  createIsStr(str);  [BUGGY]  }  else  if  (PatternOptionBuilder.FILES_VALUE  ==  clazz)  {  return  createFiles(str);  }  else  if  (PatternOptionBuilder.URL_VALUE  ==  clazz)  {  return  createURL(str);  }  else  [CLASS]  TypeHandler  [METHOD]  createValue  [RETURN_TYPE]  Object  String  str  Class<?>  clazz  [VARIABLES]  boolean  Class  clazz  String  str  	projects/Cli39/src/main/java/org/apache/commons/cli/TypeHandler.java	1.0	92	92	2	replace	return  createIsStr(str);	return  createFile(str);  	non-compiled	[CE]  cannot  find  symbol	1	None	replace
33	[BUG]  [BUGGY]  return  createStr(str);  [CE]  cannot  find  symbol  [CONTEXT]  else  if  (PatternOptionBuilder.CLASS_VALUE  ==  clazz)  {  return  createClass(str);  }  else  if  (PatternOptionBuilder.FILE_VALUE  ==  clazz)  {  return  createFile(str);  }  else  if  (PatternOptionBuilder.EXISTING_FILE_VALUE  ==  clazz)  {  [BUGGY]  return  createStr(str);  [BUGGY]  }  else  if  (PatternOptionBuilder.FILES_VALUE  ==  clazz)  {  return  createFiles(str);  }  else  if  (PatternOptionBuilder.URL_VALUE  ==  clazz)  {  return  createURL(str);  }  else  [CLASS]  TypeHandler  [METHOD]  createValue  [RETURN_TYPE]  Object  String  str  Class<?>  clazz  [VARIABLES]  boolean  Class  clazz  String  str  	projects/Cli39/src/main/java/org/apache/commons/cli/TypeHandler.java	1.0	92	92	2	replace	return  createStr(str);	return  createFile(str);  	non-compiled	[CE]  cannot  find  symbol	1	None	replace
34	[BUG]  [BUGGY]  return  createAstr(str);  [CE]  cannot  find  symbol  [CONTEXT]  else  if  (PatternOptionBuilder.CLASS_VALUE  ==  clazz)  {  return  createClass(str);  }  else  if  (PatternOptionBuilder.FILE_VALUE  ==  clazz)  {  return  createFile(str);  }  else  if  (PatternOptionBuilder.EXISTING_FILE_VALUE  ==  clazz)  {  [BUGGY]  return  createAstr(str);  [BUGGY]  }  else  if  (PatternOptionBuilder.FILES_VALUE  ==  clazz)  {  return  createFiles(str);  }  else  if  (PatternOptionBuilder.URL_VALUE  ==  clazz)  {  return  createURL(str);  }  else  [CLASS]  TypeHandler  [METHOD]  createValue  [RETURN_TYPE]  Object  String  str  Class<?>  clazz  [VARIABLES]  boolean  Class  clazz  String  str  	projects/Cli39/src/main/java/org/apache/commons/cli/TypeHandler.java	1.0	92	92	2	replace	return  createAstr(str);	return  createFile(str);  	non-compiled	[CE]  cannot  find  symbol	1	None	replace
35	[BUG]  [BUGGY]    [CE]  missing  return  statement  [CONTEXT]  else  if  (PatternOptionBuilder.CLASS_VALUE  ==  clazz)  {  return  createClass(str);  }  else  if  (PatternOptionBuilder.FILE_VALUE  ==  clazz)  {  return  createFile(str);  }  else  if  (PatternOptionBuilder.EXISTING_FILE_VALUE  ==  clazz)  {  [BUGGY]    [BUGGY]  }  else  if  (PatternOptionBuilder.FILES_VALUE  ==  clazz)  {  return  createFiles(str);  }  else  if  (PatternOptionBuilder.URL_VALUE  ==  clazz)  {  return  createURL(str);  }  else  [CLASS]  TypeHandler  [METHOD]  createValue  [RETURN_TYPE]  Object  String  str  Class<?>  clazz  [VARIABLES]  boolean  Class  clazz  String  str  	projects/Cli39/src/main/java/org/apache/commons/cli/TypeHandler.java	1.0	92	92	2	replace	  	return  createFile(str);  	non-compiled	[CE]  missing  return  statement	1	None	replace
42	[BUG]  [BUGGY]  else  if(PatternOptionBuilder.STRING_VALUE  ==  clazz)  {  [CE]  'else'  without  'if'  [CONTEXT]  {  [BUGGY]  else  if(PatternOptionBuilder.STRING_VALUE  ==  clazz)  {  [BUGGY]  {  return  str;  }  else  if  (PatternOptionBuilder.OBJECT_VALUE  ==  clazz)  {  return  createObject(str);  }  else  if  (PatternOptionBuilder.NUMBER_VALUE  ==  clazz)  {  return  createNumber(str);  [CLASS]  TypeHandler  [METHOD]  createValue  [RETURN_TYPE]  Object  String  str  Class<?>  clazz  [VARIABLES]  boolean  Class  clazz  String  str  	projects/Cli39/src/main/java/org/apache/commons/cli/TypeHandler.java	0.5345224838248488	66	67	2	replace	else  if(PatternOptionBuilder.STRING_VALUE  ==  clazz)  {	if  (PatternOptionBuilder.STRING_VALUE  ==  clazz)  {  	non-compiled	[CE]  'else'  without  'if'	17	None	replace
45	[BUG]  [BUGGY]    [CE]  illegal  start  of  type  [CONTEXT]  {  [BUGGY]    [BUGGY]  {  return  str;  }  else  if  (PatternOptionBuilder.OBJECT_VALUE  ==  clazz)  {  return  createObject(str);  }  else  if  (PatternOptionBuilder.NUMBER_VALUE  ==  clazz)  {  return  createNumber(str);  [CLASS]  TypeHandler  [METHOD]  createValue  [RETURN_TYPE]  Object  String  str  Class<?>  clazz  [VARIABLES]  boolean  Class  clazz  String  str  	projects/Cli39/src/main/java/org/apache/commons/cli/TypeHandler.java	0.5345224838248488	66	67	2	replace	  	if  (PatternOptionBuilder.STRING_VALUE  ==  clazz)  {  	non-compiled	[CE]  illegal  start  of  type	17	None	replace
51	[BUG]  [BUGGY]    else  if(PatternOptionBuilder.SECOND_VALUE  ==  clazz)  {  if(PatternOptionBuilder.MONTH_VALUE  ==  clazz)  {  return  createMonth(str);  }  [CE]  illegal  start  of  expression  [CONTEXT]  return  str;  }  else  if  (PatternOptionBuilder.OBJECT_VALUE  ==  clazz)  {  return  createObject(str);  }  else  if  (PatternOptionBuilder.NUMBER_VALUE  ==  clazz)  {  return  createNumber(str);  }  [BUGGY]    else  if(PatternOptionBuilder.SECOND_VALUE  ==  clazz)  {  if(PatternOptionBuilder.MONTH_VALUE  ==  clazz)  {  return  createMonth(str);  }  [BUGGY]  else  if  (PatternOptionBuilder.DATE_VALUE  ==  clazz)  {  {  return  createDate(str);  }  else  if  (PatternOptionBuilder.CLASS_VALUE  ==  clazz)  {  return  createClass(str);  }  else  if  (PatternOptionBuilder.FILE_VALUE  ==  clazz)  {  return  createFile(str);  [CLASS]  TypeHandler  [METHOD]  createValue  [RETURN_TYPE]  Object  String  str  Class<?>  clazz  [VARIABLES]  boolean  Class  clazz  String  str  	projects/Cli39/src/main/java/org/apache/commons/cli/TypeHandler.java	0.6324555320336759	78	79	2	replace	    else  if(PatternOptionBuilder.SECOND_VALUE  ==  clazz)  {  if(PatternOptionBuilder.MONTH_VALUE  ==  clazz)  {  return  createMonth(str);  }		non-compiled	[CE]  illegal  start  of  expression	10	None	add
52	[BUG]  [BUGGY]    else  if(PatternOptionBuilder.YEAR_VALUE  ==  clazz)  {  if(PatternOptionBuilder.MONTH_VALUE  ==  clazz)  {  return  createMonth(str);  }  [CE]  illegal  start  of  expression  [CONTEXT]  return  str;  }  else  if  (PatternOptionBuilder.OBJECT_VALUE  ==  clazz)  {  return  createObject(str);  }  else  if  (PatternOptionBuilder.NUMBER_VALUE  ==  clazz)  {  return  createNumber(str);  }  [BUGGY]    else  if(PatternOptionBuilder.YEAR_VALUE  ==  clazz)  {  if(PatternOptionBuilder.MONTH_VALUE  ==  clazz)  {  return  createMonth(str);  }  [BUGGY]  else  if  (PatternOptionBuilder.DATE_VALUE  ==  clazz)  {  {  return  createDate(str);  }  else  if  (PatternOptionBuilder.CLASS_VALUE  ==  clazz)  {  return  createClass(str);  }  else  if  (PatternOptionBuilder.FILE_VALUE  ==  clazz)  {  return  createFile(str);  [CLASS]  TypeHandler  [METHOD]  createValue  [RETURN_TYPE]  Object  String  str  Class<?>  clazz  [VARIABLES]  boolean  Class  clazz  String  str  	projects/Cli39/src/main/java/org/apache/commons/cli/TypeHandler.java	0.6324555320336759	78	79	2	replace	    else  if(PatternOptionBuilder.YEAR_VALUE  ==  clazz)  {  if(PatternOptionBuilder.MONTH_VALUE  ==  clazz)  {  return  createMonth(str);  }		non-compiled	[CE]  illegal  start  of  expression	10	None	add
53	[BUG]  [BUGGY]    else  if(PatternOptionBuilder.SECOND_VALUE  ==  clazz)  {  if(PatternOptionBuilder.DATE_VALUE  ==  clazz)  {  return  createSecond(str);  }  [CE]  illegal  start  of  expression  [CONTEXT]  return  str;  }  else  if  (PatternOptionBuilder.OBJECT_VALUE  ==  clazz)  {  return  createObject(str);  }  else  if  (PatternOptionBuilder.NUMBER_VALUE  ==  clazz)  {  return  createNumber(str);  }  [BUGGY]    else  if(PatternOptionBuilder.SECOND_VALUE  ==  clazz)  {  if(PatternOptionBuilder.DATE_VALUE  ==  clazz)  {  return  createSecond(str);  }  [BUGGY]  else  if  (PatternOptionBuilder.DATE_VALUE  ==  clazz)  {  {  return  createDate(str);  }  else  if  (PatternOptionBuilder.CLASS_VALUE  ==  clazz)  {  return  createClass(str);  }  else  if  (PatternOptionBuilder.FILE_VALUE  ==  clazz)  {  return  createFile(str);  [CLASS]  TypeHandler  [METHOD]  createValue  [RETURN_TYPE]  Object  String  str  Class<?>  clazz  [VARIABLES]  boolean  Class  clazz  String  str  	projects/Cli39/src/main/java/org/apache/commons/cli/TypeHandler.java	0.6324555320336759	78	79	2	replace	    else  if(PatternOptionBuilder.SECOND_VALUE  ==  clazz)  {  if(PatternOptionBuilder.DATE_VALUE  ==  clazz)  {  return  createSecond(str);  }		non-compiled	[CE]  illegal  start  of  expression	10	None	add
54	[BUG]  [BUGGY]    else  if(PatternOptionBuilder.SECOND_VALUE  ==  clazz)  {  if(PatternOptionBuilder.MONTH_VALUE  ==  clazz)  {  return  createString(str);  }  [CE]  illegal  start  of  expression  [CONTEXT]  return  str;  }  else  if  (PatternOptionBuilder.OBJECT_VALUE  ==  clazz)  {  return  createObject(str);  }  else  if  (PatternOptionBuilder.NUMBER_VALUE  ==  clazz)  {  return  createNumber(str);  }  [BUGGY]    else  if(PatternOptionBuilder.SECOND_VALUE  ==  clazz)  {  if(PatternOptionBuilder.MONTH_VALUE  ==  clazz)  {  return  createString(str);  }  [BUGGY]  else  if  (PatternOptionBuilder.DATE_VALUE  ==  clazz)  {  {  return  createDate(str);  }  else  if  (PatternOptionBuilder.CLASS_VALUE  ==  clazz)  {  return  createClass(str);  }  else  if  (PatternOptionBuilder.FILE_VALUE  ==  clazz)  {  return  createFile(str);  [CLASS]  TypeHandler  [METHOD]  createValue  [RETURN_TYPE]  Object  String  str  Class<?>  clazz  [VARIABLES]  boolean  Class  clazz  String  str  	projects/Cli39/src/main/java/org/apache/commons/cli/TypeHandler.java	0.6324555320336759	78	79	2	replace	    else  if(PatternOptionBuilder.SECOND_VALUE  ==  clazz)  {  if(PatternOptionBuilder.MONTH_VALUE  ==  clazz)  {  return  createString(str);  }		non-compiled	[CE]  illegal  start  of  expression	10	None	add
