bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
16	[BUG]  [BUGGY]    [FE]  AssertionError  testMath288  [CONTEXT]  protected  void  solvePhase1(final  SimplexTableau  tableau)  throws  OptimizationException  {  if  (tableau.getNumArtificialVariables()  ==  0)  {  [BUGGY]    [BUGGY]  }  while  (!isPhase1Solved(tableau))  {  doIteration(tableau);  }  if  (!MathUtils.equals(tableau.getEntry(0,  tableau.getRhsOffset()),  0,  epsilon))  {  throw  new  NoFeasibleSolutionException();  }  [CLASS]  SimplexSolver  [METHOD]  solvePhase1  [RETURN_TYPE]  void  SimplexTableau  tableau  [VARIABLES]  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  boolean  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.5773502691896258	169	169	1	replace	  	return;  	compilable	  [FE]  AssertionError  testMath288	1	1
21	[BUG]  [BUGGY]    epsilon  =  tableau.getRhs();  [CE]  cannot  assign  a  value  to  final  variable  epsilon  [CONTEXT]  protected  void  solvePhase1(final  SimplexTableau  tableau)  throws  OptimizationException  {  if  (tableau.getNumArtificialVariables()  ==  0)  {  [BUGGY]    epsilon  =  tableau.getRhs();  [BUGGY]  return;  }  while  (!isPhase1Solved(tableau))  {  doIteration(tableau);  }  if  (!MathUtils.equals(tableau.getEntry(0,  tableau.getRhsOffset()),  0,  epsilon))  {  throw  new  NoFeasibleSolutionException();  }  [CLASS]  SimplexSolver  [METHOD]  solvePhase1  [RETURN_TYPE]  void  SimplexTableau  tableau  [VARIABLES]  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  boolean  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.5773502691896258	169	169	1	replace	    epsilon  =  tableau.getRhs();		non-compiled	[CE]  cannot  assign  a  value  to  final  variable  epsilon	2	None
22	[BUG]  [BUGGY]    double  epsilon  =  tableau.getRhs();  [CE]  cannot  find  symbol  [CONTEXT]  protected  void  solvePhase1(final  SimplexTableau  tableau)  throws  OptimizationException  {  if  (tableau.getNumArtificialVariables()  ==  0)  {  [BUGGY]    double  epsilon  =  tableau.getRhs();  [BUGGY]  return;  }  while  (!isPhase1Solved(tableau))  {  doIteration(tableau);  }  if  (!MathUtils.equals(tableau.getEntry(0,  tableau.getRhsOffset()),  0,  epsilon))  {  throw  new  NoFeasibleSolutionException();  }  [CLASS]  SimplexSolver  [METHOD]  solvePhase1  [RETURN_TYPE]  void  SimplexTableau  tableau  [VARIABLES]  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  boolean  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.5773502691896258	169	169	1	replace	    double  epsilon  =  tableau.getRhs();		non-compiled	[CE]  cannot  find  symbol	2	None
24	[BUG]  [BUGGY]    tableau.setNumberArtificialVariable(0);  [CE]  cannot  find  symbol  [CONTEXT]  protected  void  solvePhase1(final  SimplexTableau  tableau)  throws  OptimizationException  {  if  (tableau.getNumArtificialVariables()  ==  0)  {  [BUGGY]    tableau.setNumberArtificialVariable(0);  [BUGGY]  return;  }  while  (!isPhase1Solved(tableau))  {  doIteration(tableau);  }  if  (!MathUtils.equals(tableau.getEntry(0,  tableau.getRhsOffset()),  0,  epsilon))  {  throw  new  NoFeasibleSolutionException();  }  [CLASS]  SimplexSolver  [METHOD]  solvePhase1  [RETURN_TYPE]  void  SimplexTableau  tableau  [VARIABLES]  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  boolean  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.5773502691896258	169	169	1	replace	    tableau.setNumberArtificialVariable(0);		non-compiled	[CE]  cannot  find  symbol	2	None
25	[BUG]  [BUGGY]    tableau.setNumberArtificialVariables(1);  [CE]  cannot  find  symbol  [CONTEXT]  protected  void  solvePhase1(final  SimplexTableau  tableau)  throws  OptimizationException  {  if  (tableau.getNumArtificialVariables()  ==  0)  {  [BUGGY]    tableau.setNumberArtificialVariables(1);  [BUGGY]  return;  }  while  (!isPhase1Solved(tableau))  {  doIteration(tableau);  }  if  (!MathUtils.equals(tableau.getEntry(0,  tableau.getRhsOffset()),  0,  epsilon))  {  throw  new  NoFeasibleSolutionException();  }  [CLASS]  SimplexSolver  [METHOD]  solvePhase1  [RETURN_TYPE]  void  SimplexTableau  tableau  [VARIABLES]  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  boolean  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.5773502691896258	169	169	1	replace	    tableau.setNumberArtificialVariables(1);		non-compiled	[CE]  cannot  find  symbol	2	None
31	[BUG]  [BUGGY]    solvePhase2(tableau);  [CE]  cannot  find  symbol  [CONTEXT]  public  RealPointValuePair  doOptimize()  throws  OptimizationException  {  final  SimplexTableau  tableau  =  new  SimplexTableau(f,  constraints,  goalType,  restrictToNonNegative,  epsilon);  solvePhase1(tableau);  [BUGGY]    solvePhase2(tableau);  [BUGGY]  tableau.discardArtificialVariables();  while  (!isOptimal(tableau))  {  doIteration(tableau);  }  return  tableau.getSolution();  }  [CLASS]  SimplexSolver  [METHOD]  doOptimize  [RETURN_TYPE]  RealPointValuePair  [VARIABLES]  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  boolean  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.2773500981126146	189	189	1	replace	    solvePhase2(tableau);		non-compiled	[CE]  cannot  find  symbol	18	None
32	[BUG]  [BUGGY]    epsilon.setMaximumFractionDigits(maximumFractionDigits);  [CE]  cannot  find  symbol  maximumFractionDigits  [CONTEXT]  public  RealPointValuePair  doOptimize()  throws  OptimizationException  {  final  SimplexTableau  tableau  =  new  SimplexTableau(f,  constraints,  goalType,  restrictToNonNegative,  epsilon);  solvePhase1(tableau);  [BUGGY]    epsilon.setMaximumFractionDigits(maximumFractionDigits);  [BUGGY]  tableau.discardArtificialVariables();  while  (!isOptimal(tableau))  {  doIteration(tableau);  }  return  tableau.getSolution();  }  [CLASS]  SimplexSolver  [METHOD]  doOptimize  [RETURN_TYPE]  RealPointValuePair  [VARIABLES]  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  boolean  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.2773500981126146	189	189	1	replace	    epsilon.setMaximumFractionDigits(maximumFractionDigits);		non-compiled	[CE]  cannot  find  symbol  maximumFractionDigits	18	None
33	[BUG]  [BUGGY]    epsilon.setMaximumFractionDigits(maximumFractionDigits),  epsilon);  [CE]  ';'  expected  [CONTEXT]  public  RealPointValuePair  doOptimize()  throws  OptimizationException  {  final  SimplexTableau  tableau  =  new  SimplexTableau(f,  constraints,  goalType,  restrictToNonNegative,  epsilon);  solvePhase1(tableau);  [BUGGY]    epsilon.setMaximumFractionDigits(maximumFractionDigits),  epsilon);  [BUGGY]  tableau.discardArtificialVariables();  while  (!isOptimal(tableau))  {  doIteration(tableau);  }  return  tableau.getSolution();  }  [CLASS]  SimplexSolver  [METHOD]  doOptimize  [RETURN_TYPE]  RealPointValuePair  [VARIABLES]  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  boolean  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.2773500981126146	189	189	1	replace	    epsilon.setMaximumFractionDigits(maximumFractionDigits),  epsilon);		non-compiled	[CE]  ';'  expected	18	None
34	[BUG]  [BUGGY]    epsilon.setMaximumFractionDigits(maximumFractionDigits),  epsilon;  [CE]  ';'  expected  [CONTEXT]  public  RealPointValuePair  doOptimize()  throws  OptimizationException  {  final  SimplexTableau  tableau  =  new  SimplexTableau(f,  constraints,  goalType,  restrictToNonNegative,  epsilon);  solvePhase1(tableau);  [BUGGY]    epsilon.setMaximumFractionDigits(maximumFractionDigits),  epsilon;  [BUGGY]  tableau.discardArtificialVariables();  while  (!isOptimal(tableau))  {  doIteration(tableau);  }  return  tableau.getSolution();  }  [CLASS]  SimplexSolver  [METHOD]  doOptimize  [RETURN_TYPE]  RealPointValuePair  [VARIABLES]  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  boolean  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.2773500981126146	189	189	1	replace	    epsilon.setMaximumFractionDigits(maximumFractionDigits),  epsilon;		non-compiled	[CE]  ';'  expected	18	None
35	[BUG]  [BUGGY]    epsilon.addChildToFront(tableau);  [CE]  double  cannot  be  dereferenced  [CONTEXT]  public  RealPointValuePair  doOptimize()  throws  OptimizationException  {  final  SimplexTableau  tableau  =  new  SimplexTableau(f,  constraints,  goalType,  restrictToNonNegative,  epsilon);  solvePhase1(tableau);  [BUGGY]    epsilon.addChildToFront(tableau);  [BUGGY]  tableau.discardArtificialVariables();  while  (!isOptimal(tableau))  {  doIteration(tableau);  }  return  tableau.getSolution();  }  [CLASS]  SimplexSolver  [METHOD]  doOptimize  [RETURN_TYPE]  RealPointValuePair  [VARIABLES]  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  boolean  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.2773500981126146	189	189	1	replace	    epsilon.addChildToFront(tableau);		non-compiled	[CE]  double  cannot  be  dereferenced	18	None
41	[BUG]  [BUGGY]  return  tableau.doOptimize();  [CE]  cannot  find  symbol  [CONTEXT]  public  RealPointValuePair  doOptimize()  throws  OptimizationException  {  final  SimplexTableau  tableau  =  new  SimplexTableau(f,  constraints,  goalType,  restrictToNonNegative,  epsilon);  solvePhase1(tableau);  tableau.discardArtificialVariables();  while  (!isOptimal(tableau))  {  doIteration(tableau);  }  [BUGGY]  return  tableau.doOptimize();  [BUGGY]  }  [CLASS]  SimplexSolver  [METHOD]  doOptimize  [RETURN_TYPE]  RealPointValuePair  [VARIABLES]  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  boolean  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.2886751345948129	193	193	1	replace	return  tableau.doOptimize();	return  tableau.getSolution();  	non-compiled	[CE]  cannot  find  symbol	9	None
42	[BUG]  [BUGGY]  return  tableau.create();  [CE]  cannot  find  symbol  [CONTEXT]  public  RealPointValuePair  doOptimize()  throws  OptimizationException  {  final  SimplexTableau  tableau  =  new  SimplexTableau(f,  constraints,  goalType,  restrictToNonNegative,  epsilon);  solvePhase1(tableau);  tableau.discardArtificialVariables();  while  (!isOptimal(tableau))  {  doIteration(tableau);  }  [BUGGY]  return  tableau.create();  [BUGGY]  }  [CLASS]  SimplexSolver  [METHOD]  doOptimize  [RETURN_TYPE]  RealPointValuePair  [VARIABLES]  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  boolean  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.2886751345948129	193	193	1	replace	return  tableau.create();	return  tableau.getSolution();  	non-compiled	[CE]  cannot  find  symbol	9	None
43	[BUG]  [BUGGY]  return  tableau.setOptimize(true);  [CE]  cannot  find  symbol  [CONTEXT]  public  RealPointValuePair  doOptimize()  throws  OptimizationException  {  final  SimplexTableau  tableau  =  new  SimplexTableau(f,  constraints,  goalType,  restrictToNonNegative,  epsilon);  solvePhase1(tableau);  tableau.discardArtificialVariables();  while  (!isOptimal(tableau))  {  doIteration(tableau);  }  [BUGGY]  return  tableau.setOptimize(true);  [BUGGY]  }  [CLASS]  SimplexSolver  [METHOD]  doOptimize  [RETURN_TYPE]  RealPointValuePair  [VARIABLES]  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  boolean  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.2886751345948129	193	193	1	replace	return  tableau.setOptimize(true);	return  tableau.getSolution();  	non-compiled	[CE]  cannot  find  symbol	9	None
44	[BUG]  [BUGGY]  return  tableau.optimize();  [CE]  cannot  find  symbol  [CONTEXT]  public  RealPointValuePair  doOptimize()  throws  OptimizationException  {  final  SimplexTableau  tableau  =  new  SimplexTableau(f,  constraints,  goalType,  restrictToNonNegative,  epsilon);  solvePhase1(tableau);  tableau.discardArtificialVariables();  while  (!isOptimal(tableau))  {  doIteration(tableau);  }  [BUGGY]  return  tableau.optimize();  [BUGGY]  }  [CLASS]  SimplexSolver  [METHOD]  doOptimize  [RETURN_TYPE]  RealPointValuePair  [VARIABLES]  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  boolean  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.2886751345948129	193	193	1	replace	return  tableau.optimize();	return  tableau.getSolution();  	non-compiled	[CE]  cannot  find  symbol	9	None
51	[BUG]  [BUGGY]    double  epsilon  =  tableau.getNumRatio();  [CE]  cannot  find  symbol  [CONTEXT]  public  boolean  isOptimal(final  SimplexTableau  tableau)  {  if  (tableau.getNumArtificialVariables()  >  0)  {  return  false;  }  [BUGGY]    double  epsilon  =  tableau.getNumRatio();  [BUGGY]  for  (int  i  =  tableau.getNumObjectiveFunctions();  i  <  tableau.getWidth()  -  1;  i++)  {  if  (MathUtils.compareTo(tableau.getEntry(0,  i),  0,  epsilon)  <  0)  {  return  false;  }  }  return  true;  }  [CLASS]  SimplexSolver  [METHOD]  isOptimal  [RETURN_TYPE]  boolean  SimplexTableau  tableau  [VARIABLES]  boolean  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  int  i  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.2773500981126146	150	150	1	replace	    double  epsilon  =  tableau.getNumRatio();		non-compiled	[CE]  cannot  find  symbol	14	None
53	[BUG]  [BUGGY]    double  epsilon  =  tableau.getSize();  [CE]  cannot  find  symbol  [CONTEXT]  public  boolean  isOptimal(final  SimplexTableau  tableau)  {  if  (tableau.getNumArtificialVariables()  >  0)  {  return  false;  }  [BUGGY]    double  epsilon  =  tableau.getSize();  [BUGGY]  for  (int  i  =  tableau.getNumObjectiveFunctions();  i  <  tableau.getWidth()  -  1;  i++)  {  if  (MathUtils.compareTo(tableau.getEntry(0,  i),  0,  epsilon)  <  0)  {  return  false;  }  }  return  true;  }  [CLASS]  SimplexSolver  [METHOD]  isOptimal  [RETURN_TYPE]  boolean  SimplexTableau  tableau  [VARIABLES]  boolean  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  int  i  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.2773500981126146	150	150	1	replace	    double  epsilon  =  tableau.getSize();		non-compiled	[CE]  cannot  find  symbol	14	None
54	[BUG]  [BUGGY]    double  epsilon  =  tableau.getRhs();  [CE]  cannot  find  symbol  [CONTEXT]  public  boolean  isOptimal(final  SimplexTableau  tableau)  {  if  (tableau.getNumArtificialVariables()  >  0)  {  return  false;  }  [BUGGY]    double  epsilon  =  tableau.getRhs();  [BUGGY]  for  (int  i  =  tableau.getNumObjectiveFunctions();  i  <  tableau.getWidth()  -  1;  i++)  {  if  (MathUtils.compareTo(tableau.getEntry(0,  i),  0,  epsilon)  <  0)  {  return  false;  }  }  return  true;  }  [CLASS]  SimplexSolver  [METHOD]  isOptimal  [RETURN_TYPE]  boolean  SimplexTableau  tableau  [VARIABLES]  boolean  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  int  i  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.2773500981126146	150	150	1	replace	    double  epsilon  =  tableau.getRhs();		non-compiled	[CE]  cannot  find  symbol	14	None
55	[BUG]  [BUGGY]    double  epsilon  =  tableau.getNumElements();  [CE]  cannot  find  symbol  [CONTEXT]  public  boolean  isOptimal(final  SimplexTableau  tableau)  {  if  (tableau.getNumArtificialVariables()  >  0)  {  return  false;  }  [BUGGY]    double  epsilon  =  tableau.getNumElements();  [BUGGY]  for  (int  i  =  tableau.getNumObjectiveFunctions();  i  <  tableau.getWidth()  -  1;  i++)  {  if  (MathUtils.compareTo(tableau.getEntry(0,  i),  0,  epsilon)  <  0)  {  return  false;  }  }  return  true;  }  [CLASS]  SimplexSolver  [METHOD]  isOptimal  [RETURN_TYPE]  boolean  SimplexTableau  tableau  [VARIABLES]  boolean  SimplexTableau  tableau  double  DEFAULT_EPSILON  entry  epsilon  minRatio  minValue  multiplier  pivotVal  ratio  rhs  int  i  	projects/Math82/src/main/java/org/apache/commons/math/optimization/linear/SimplexSolver.java	0.2773500981126146	150	150	1	replace	    double  epsilon  =  tableau.getNumElements();		non-compiled	[CE]  cannot  find  symbol	14	None
