bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	patch
11	[BUG] [BUGGY] private int minStartIndex = -1; [FE] AssertionFailedError [CONTEXT] [BUGGY] private int minStartIndex = -1; [BUGGY]  [CLASS] TimePeriodValues  [VARIABLES] 	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	91	91	1	
12	[BUG] [BUGGY] private int maxStartIndex = -1; [FE] AssertionFailedError [CONTEXT] [BUGGY] private int maxStartIndex = -1; [BUGGY]  [CLASS] TimePeriodValues  [VARIABLES] 	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	94	94	1	
13	[BUG] [BUGGY] private int minMiddleIndex = -1; [FE] AssertionFailedError [CONTEXT] [BUGGY] private int minMiddleIndex = -1; [BUGGY]  [CLASS] TimePeriodValues  [VARIABLES] 	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	97	97	1	
14	[BUG] [BUGGY] private int maxMiddleIndex = -1; [FE] AssertionFailedError [CONTEXT] [BUGGY] private int maxMiddleIndex = -1; [BUGGY]  [CLASS] TimePeriodValues  [VARIABLES] 	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	100	100	1	
15	[BUG] [BUGGY] private int minEndIndex = -1; [FE] AssertionFailedError [CONTEXT] [BUGGY] private int minEndIndex = -1; [BUGGY]  [CLASS] TimePeriodValues  [VARIABLES] 	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	103	103	1	
16	[BUG] [BUGGY] private int maxEndIndex = -1; [FE] AssertionFailedError [CONTEXT] [BUGGY] private int maxEndIndex = -1; [BUGGY]  [CLASS] TimePeriodValues  [VARIABLES] 	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	106	106	1	
17	[BUG] [BUGGY] this.domain = domain; [FE] AssertionFailedError [CONTEXT] public TimePeriodValues(Comparable name, String domain, String range) { super(name); [BUGGY] this.domain = domain; [BUGGY] this.range = range; this.data = new ArrayList(); } [CLASS] TimePeriodValues [METHOD] <init> [RETURN_TYPE] String)  Comparable name String domain String range [VARIABLES] List data Comparable name String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION domain range boolean long serialVersionUID int maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	130	130	1	
18	[BUG] [BUGGY] this.range = range; [FE] AssertionFailedError [CONTEXT] public TimePeriodValues(Comparable name, String domain, String range) { super(name); this.domain = domain; [BUGGY] this.range = range; [BUGGY] this.data = new ArrayList(); } [CLASS] TimePeriodValues [METHOD] <init> [RETURN_TYPE] String)  Comparable name String domain String range [VARIABLES] List data Comparable name String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION domain range boolean long serialVersionUID int maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	131	131	1	
19	[BUG] [BUGGY] this.data = new ArrayList(); [FE] AssertionFailedError [CONTEXT] public TimePeriodValues(Comparable name, String domain, String range) { super(name); this.domain = domain; this.range = range; [BUGGY] this.data = new ArrayList(); [BUGGY] } [CLASS] TimePeriodValues [METHOD] <init> [RETURN_TYPE] String)  Comparable name String domain String range [VARIABLES] List data Comparable name String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION domain range boolean long serialVersionUID int maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	132	132	1	
20	[BUG] [BUGGY] } [FE] AssertionFailedError [CONTEXT] public TimePeriodValues(Comparable name, String domain, String range) { super(name); this.domain = domain; this.range = range; this.data = new ArrayList(); [BUGGY] } [BUGGY]  [CLASS] TimePeriodValues [METHOD] <init> [RETURN_TYPE] String)  Comparable name String domain String range [VARIABLES] List data Comparable name String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION domain range boolean long serialVersionUID int maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	133	133	1	
21	[BUG] [BUGGY] return (TimePeriodValue) this.data.get(index); [FE] AssertionFailedError [CONTEXT] public TimePeriodValue getDataItem(int index) { [BUGGY] return (TimePeriodValue) this.data.get(index); [BUGGY] } [CLASS] TimePeriodValues [METHOD] getDataItem [RETURN_TYPE] TimePeriodValue  int index [VARIABLES] List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range boolean long serialVersionUID int index maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	205	205	1	
22	[BUG] [BUGGY] if (item == null) { [FE] AssertionFailedError [CONTEXT] public void add(TimePeriodValue item) { [BUGGY] if (item == null) { [BUGGY] throw new IllegalArgumentException("Null item not allowed."); } this.data.add(item); updateBounds(item.getPeriod(), this.data.size() - 1); fireSeriesChanged(); } [CLASS] TimePeriodValues [METHOD] add [RETURN_TYPE] void  TimePeriodValue item [VARIABLES] List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range boolean TimePeriodValue item long serialVersionUID int index maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	243	243	1	
23	[BUG] [BUGGY] this.data.add(item); [FE] AssertionFailedError [CONTEXT] public void add(TimePeriodValue item) { if (item == null) { throw new IllegalArgumentException("Null item not allowed."); } [BUGGY] this.data.add(item); [BUGGY] updateBounds(item.getPeriod(), this.data.size() - 1); fireSeriesChanged(); } [CLASS] TimePeriodValues [METHOD] add [RETURN_TYPE] void  TimePeriodValue item [VARIABLES] List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range boolean TimePeriodValue item long serialVersionUID int index maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	246	246	1	
24	[BUG] [BUGGY] updateBounds(item.getPeriod(), this.data.size() - 1); [FE] AssertionFailedError [CONTEXT] public void add(TimePeriodValue item) { if (item == null) { throw new IllegalArgumentException("Null item not allowed."); } this.data.add(item); [BUGGY] updateBounds(item.getPeriod(), this.data.size() - 1); [BUGGY] fireSeriesChanged(); } [CLASS] TimePeriodValues [METHOD] add [RETURN_TYPE] void  TimePeriodValue item [VARIABLES] List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range boolean TimePeriodValue item long serialVersionUID int index maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	247	247	1	
25	[BUG] [BUGGY] fireSeriesChanged(); [FE] AssertionFailedError [CONTEXT] public void add(TimePeriodValue item) { if (item == null) { throw new IllegalArgumentException("Null item not allowed."); } this.data.add(item); updateBounds(item.getPeriod(), this.data.size() - 1); [BUGGY] fireSeriesChanged(); [BUGGY] } [CLASS] TimePeriodValues [METHOD] add [RETURN_TYPE] void  TimePeriodValue item [VARIABLES] List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range boolean TimePeriodValue item long serialVersionUID int index maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	248	248	1	
26	[BUG] [BUGGY] } [FE] AssertionFailedError [CONTEXT] public void add(TimePeriodValue item) { if (item == null) { throw new IllegalArgumentException("Null item not allowed."); } this.data.add(item); updateBounds(item.getPeriod(), this.data.size() - 1); fireSeriesChanged(); [BUGGY] } [BUGGY]  [CLASS] TimePeriodValues [METHOD] add [RETURN_TYPE] void  TimePeriodValue item [VARIABLES] List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range boolean TimePeriodValue item long serialVersionUID int index maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	249	249	1	
27	[BUG] [BUGGY] long start = period.getStart().getTime(); [FE] AssertionFailedError [CONTEXT] private void updateBounds(TimePeriod period, int index) { [BUGGY] long start = period.getStart().getTime(); [BUGGY] long end = period.getEnd().getTime(); long middle = start + ((end - start) / 2); if (this.minStartIndex >= 0) { long minStart = getDataItem(this.minStartIndex).getPeriod() .getStart().getTime(); if (start < minStart) { this.minStartIndex = index; } } [CLASS] TimePeriodValues [METHOD] updateBounds [RETURN_TYPE] void  TimePeriod period int index [VARIABLES] List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range boolean long e end maxEnd maxMiddle maxStart middle minEnd minMiddle minStart s serialVersionUID start int index maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex TimePeriod period  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	259	259	1	
28	[BUG] [BUGGY] long end = period.getEnd().getTime(); [FE] AssertionFailedError [CONTEXT] private void updateBounds(TimePeriod period, int index) { long start = period.getStart().getTime(); [BUGGY] long end = period.getEnd().getTime(); [BUGGY] long middle = start + ((end - start) / 2); if (this.minStartIndex >= 0) { long minStart = getDataItem(this.minStartIndex).getPeriod() .getStart().getTime(); if (start < minStart) { this.minStartIndex = index; } } else { [CLASS] TimePeriodValues [METHOD] updateBounds [RETURN_TYPE] void  TimePeriod period int index [VARIABLES] List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range boolean long e end maxEnd maxMiddle maxStart middle minEnd minMiddle minStart s serialVersionUID start int index maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex TimePeriod period  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	260	260	1	
29	[BUG] [BUGGY] long middle = start + ((end - start) / 2); [FE] AssertionFailedError [CONTEXT] private void updateBounds(TimePeriod period, int index) { long start = period.getStart().getTime(); long end = period.getEnd().getTime(); [BUGGY] long middle = start + ((end - start) / 2); [BUGGY]  if (this.minStartIndex >= 0) { long minStart = getDataItem(this.minStartIndex).getPeriod() .getStart().getTime(); if (start < minStart) { this.minStartIndex = index; } } else { this.minStartIndex = index; [CLASS] TimePeriodValues [METHOD] updateBounds [RETURN_TYPE] void  TimePeriod period int index [VARIABLES] List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range boolean long e end maxEnd maxMiddle maxStart middle minEnd minMiddle minStart s serialVersionUID start int index maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex TimePeriod period  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	261	261	1	
30	[BUG] [BUGGY] if (this.minStartIndex >= 0) { [FE] AssertionFailedError [CONTEXT] private void updateBounds(TimePeriod period, int index) { long start = period.getStart().getTime(); long end = period.getEnd().getTime(); long middle = start + ((end - start) / 2); [BUGGY] if (this.minStartIndex >= 0) { [BUGGY] long minStart = getDataItem(this.minStartIndex).getPeriod() .getStart().getTime(); if (start < minStart) { this.minStartIndex = index; } } else { this.minStartIndex = index; }  [CLASS] TimePeriodValues [METHOD] updateBounds [RETURN_TYPE] void  TimePeriod period int index [VARIABLES] List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range boolean long e end maxEnd maxMiddle maxStart middle minEnd minMiddle minStart s serialVersionUID start int index maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex TimePeriod period  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	263	263	1	
31	[BUG] [BUGGY] long minStart = getDataItem(this.minStartIndex).getPeriod()  .getStart().getTime();  if (start < minStart) { [FE] AssertionFailedError [CONTEXT] private void updateBounds(TimePeriod period, int index) { long start = period.getStart().getTime(); long end = period.getEnd().getTime(); long middle = start + ((end - start) / 2); if (this.minStartIndex >= 0) { [BUGGY] long minStart = getDataItem(this.minStartIndex).getPeriod()        .getStart().getTime();      if (start < minStart) { [BUGGY] .getStart().getTime(); if (start < minStart) { this.minStartIndex = index; } } else { this.minStartIndex = index; } if (this.maxStartIndex >= 0) { [CLASS] TimePeriodValues [METHOD] updateBounds [RETURN_TYPE] void  TimePeriod period int index [VARIABLES] List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range boolean long e end maxEnd maxMiddle maxStart middle minEnd minMiddle minStart s serialVersionUID start int index maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex TimePeriod period  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	264	266	1	
32	[BUG] [BUGGY] if (start < minStart) { [FE] AssertionFailedError [CONTEXT] private void updateBounds(TimePeriod period, int index) { long start = period.getStart().getTime(); long end = period.getEnd().getTime(); long middle = start + ((end - start) / 2); if (this.minStartIndex >= 0) { long minStart = getDataItem(this.minStartIndex).getPeriod() .getStart().getTime(); [BUGGY] if (start < minStart) { [BUGGY] this.minStartIndex = index; } } else { this.minStartIndex = index; } if (this.maxStartIndex >= 0) { long maxStart = getDataItem(this.maxStartIndex).getPeriod() .getStart().getTime(); [CLASS] TimePeriodValues [METHOD] updateBounds [RETURN_TYPE] void  TimePeriod period int index [VARIABLES] List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range boolean long e end maxEnd maxMiddle maxStart middle minEnd minMiddle minStart s serialVersionUID start int index maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex TimePeriod period  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	266	266	1	
33	[BUG] [BUGGY] } [FE] AssertionFailedError [CONTEXT] if (this.minStartIndex >= 0) { long minStart = getDataItem(this.minStartIndex).getPeriod() .getStart().getTime(); if (start < minStart) { this.minStartIndex = index; } [BUGGY] } [BUGGY] else { this.minStartIndex = index; } [CLASS] TimePeriodValues [METHOD] updateBounds [RETURN_TYPE] void  TimePeriod period int index [VARIABLES] List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range boolean long e end maxEnd maxMiddle maxStart middle minEnd minMiddle minStart s serialVersionUID start int index maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex TimePeriod period  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	269	269	1	
34	[BUG] [BUGGY] this.minStartIndex = index; [FE] AssertionFailedError [CONTEXT] if (this.minStartIndex >= 0) { long minStart = getDataItem(this.minStartIndex).getPeriod() .getStart().getTime(); if (start < minStart) { this.minStartIndex = index; } } else { [BUGGY] this.minStartIndex = index; [BUGGY] } [CLASS] TimePeriodValues [METHOD] updateBounds [RETURN_TYPE] void  TimePeriod period int index [VARIABLES] List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range boolean long e end maxEnd maxMiddle maxStart middle minEnd minMiddle minStart s serialVersionUID start int index maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex TimePeriod period  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	271	271	1	
35	[BUG] [BUGGY] if (this.maxStartIndex >= 0) { [FE] AssertionFailedError [CONTEXT] long minStart = getDataItem(this.minStartIndex).getPeriod() .getStart().getTime(); if (start < minStart) { this.minStartIndex = index; } } else { this.minStartIndex = index; } [BUGGY] if (this.maxStartIndex >= 0) { [BUGGY] long maxStart = getDataItem(this.maxStartIndex).getPeriod() .getStart().getTime(); if (start > maxStart) { this.maxStartIndex = index; } } else { this.maxStartIndex = index; }  [CLASS] TimePeriodValues [METHOD] updateBounds [RETURN_TYPE] void  TimePeriod period int index [VARIABLES] List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range boolean long e end maxEnd maxMiddle maxStart middle minEnd minMiddle minStart s serialVersionUID start int index maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex TimePeriod period  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	274	274	1	
36	[BUG] [BUGGY] long maxStart = getDataItem(this.maxStartIndex).getPeriod()  .getStart().getTime();  if (start > maxStart) { [FE] AssertionFailedError [CONTEXT] .getStart().getTime(); if (start < minStart) { this.minStartIndex = index; } } else { this.minStartIndex = index; } if (this.maxStartIndex >= 0) { [BUGGY] long maxStart = getDataItem(this.maxStartIndex).getPeriod()        .getStart().getTime();      if (start > maxStart) { [BUGGY] .getStart().getTime(); if (start > maxStart) { this.maxStartIndex = index; } } else { this.maxStartIndex = index; } if (this.minMiddleIndex >= 0) { [CLASS] TimePeriodValues [METHOD] updateBounds [RETURN_TYPE] void  TimePeriod period int index [VARIABLES] List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range boolean long e end maxEnd maxMiddle maxStart middle minEnd minMiddle minStart s serialVersionUID start int index maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex TimePeriod period  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	275	277	1	
37	[BUG] [BUGGY] if (start > maxStart) { [FE] AssertionFailedError [CONTEXT] this.minStartIndex = index; } } else { this.minStartIndex = index; } if (this.maxStartIndex >= 0) { long maxStart = getDataItem(this.maxStartIndex).getPeriod() .getStart().getTime(); [BUGGY] if (start > maxStart) { [BUGGY] this.maxStartIndex = index; } } else { this.maxStartIndex = index; } if (this.minMiddleIndex >= 0) { long s = getDataItem(this.minMiddleIndex).getPeriod().getStart() .getTime(); [CLASS] TimePeriodValues [METHOD] updateBounds [RETURN_TYPE] void  TimePeriod period int index [VARIABLES] List data String DEFAULT_DOMAIN_DESCRIPTION DEFAULT_RANGE_DESCRIPTION description domain old range boolean long e end maxEnd maxMiddle maxStart middle minEnd minMiddle minStart s serialVersionUID start int index maxEndIndex maxMiddleIndex maxStartIndex minEndIndex minMiddleIndex minStartIndex TimePeriod period  	projects/Chart7/source/org/jfree/data/time/TimePeriodValues.java	0.31622776601683794	277	277	1	
