bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	original_failing_test_number	action	patch	original_buggy	execution_result	diagnosis	previous_bug_id	new_failing_test_number
22	[BUG]  [BUGGY]    byte[]  objectData  =  serialize(object);  [CE]  variable  objectData  is  already  defined  in  method  <T>clone(T)  [CONTEXT]  public  static  <T  extends  Serializable>  T  clone(T  object)  {  if  (object  ==  null)  {  return  null;  }  byte[]  objectData  =  serialize(object);  [BUGGY]    byte[]  objectData  =  serialize(object);  [BUGGY]  ByteArrayInputStream  bais  =  new  ByteArrayInputStream(objectData);  ClassLoaderAwareObjectInputStream  in  =  null;  try  {  in  =  new  ClassLoaderAwareObjectInputStream(bais,  object.getClass().getClassLoader());      [CLASS]  SerializationUtils  ClassLoaderAwareObjectInputStream  [METHOD]  clone  [RETURN_TYPE]  <T  T  object  [VARIABLES]  byte[]  objectData  ClassLoaderAwareObjectInputStream  in  boolean  T  object  readObject  ByteArrayInputStream  bais  ClassLoader  classLoader  IOException  ex  ClassNotFoundException  ex  	projects/Lang13/src/main/java/org/apache/commons/lang3/SerializationUtils.java	0.7071067811865475	83	83	1	replace	    byte[]  objectData  =  serialize(object);		non-compiled	[CE]  variable  objectData  is  already  defined  in  method  <T>clone(T)	8	None	add
23	[BUG]  [BUGGY]    boolean  readObject  =  object.readObject();  [CE]  cannot  find  symbol  [CONTEXT]  public  static  <T  extends  Serializable>  T  clone(T  object)  {  if  (object  ==  null)  {  return  null;  }  byte[]  objectData  =  serialize(object);  [BUGGY]    boolean  readObject  =  object.readObject();  [BUGGY]  ByteArrayInputStream  bais  =  new  ByteArrayInputStream(objectData);  ClassLoaderAwareObjectInputStream  in  =  null;  try  {  in  =  new  ClassLoaderAwareObjectInputStream(bais,  object.getClass().getClassLoader());      [CLASS]  SerializationUtils  ClassLoaderAwareObjectInputStream  [METHOD]  clone  [RETURN_TYPE]  <T  T  object  [VARIABLES]  byte[]  objectData  ClassLoaderAwareObjectInputStream  in  boolean  T  object  readObject  ByteArrayInputStream  bais  ClassLoader  classLoader  IOException  ex  ClassNotFoundException  ex  	projects/Lang13/src/main/java/org/apache/commons/lang3/SerializationUtils.java	0.7071067811865475	83	83	1	replace	    boolean  readObject  =  object.readObject();		non-compiled	[CE]  cannot  find  symbol	8	None	add
24	[BUG]  [BUGGY]    byte[]  objectData  =  serializeObject(object);  [CE]  variable  objectData  is  already  defined  in  method  <T>clone(T)  [CONTEXT]  public  static  <T  extends  Serializable>  T  clone(T  object)  {  if  (object  ==  null)  {  return  null;  }  byte[]  objectData  =  serialize(object);  [BUGGY]    byte[]  objectData  =  serializeObject(object);  [BUGGY]  ByteArrayInputStream  bais  =  new  ByteArrayInputStream(objectData);  ClassLoaderAwareObjectInputStream  in  =  null;  try  {  in  =  new  ClassLoaderAwareObjectInputStream(bais,  object.getClass().getClassLoader());      [CLASS]  SerializationUtils  ClassLoaderAwareObjectInputStream  [METHOD]  clone  [RETURN_TYPE]  <T  T  object  [VARIABLES]  byte[]  objectData  ClassLoaderAwareObjectInputStream  in  boolean  T  object  readObject  ByteArrayInputStream  bais  ClassLoader  classLoader  IOException  ex  ClassNotFoundException  ex  	projects/Lang13/src/main/java/org/apache/commons/lang3/SerializationUtils.java	0.7071067811865475	83	83	1	replace	    byte[]  objectData  =  serializeObject(object);		non-compiled	[CE]  variable  objectData  is  already  defined  in  method  <T>clone(T)	8	None	add
25	[BUG]  [BUGGY]    byte[]  classLoader  =  object.getClass().getClassLoader();  this.readObject  =  object;  [CE]  incompatible  types  [CONTEXT]  public  static  <T  extends  Serializable>  T  clone(T  object)  {  if  (object  ==  null)  {  return  null;  }  byte[]  objectData  =  serialize(object);  [BUGGY]    byte[]  classLoader  =  object.getClass().getClassLoader();  this.readObject  =  object;  [BUGGY]  ByteArrayInputStream  bais  =  new  ByteArrayInputStream(objectData);  ClassLoaderAwareObjectInputStream  in  =  null;  try  {  in  =  new  ClassLoaderAwareObjectInputStream(bais,  object.getClass().getClassLoader());      [CLASS]  SerializationUtils  ClassLoaderAwareObjectInputStream  [METHOD]  clone  [RETURN_TYPE]  <T  T  object  [VARIABLES]  byte[]  objectData  ClassLoaderAwareObjectInputStream  in  boolean  T  object  readObject  ByteArrayInputStream  bais  ClassLoader  classLoader  IOException  ex  ClassNotFoundException  ex  	projects/Lang13/src/main/java/org/apache/commons/lang3/SerializationUtils.java	0.7071067811865475	83	83	1	replace	    byte[]  classLoader  =  object.getClass().getClassLoader();  this.readObject  =  object;		non-compiled	[CE]  incompatible  types	8	None	add
32	[BUG]  [BUGGY]  T  readObject  =(T)in.readArray();  [CE]  cannot  find  symbol  [CONTEXT]  ClassLoaderAwareObjectInputStream  in  =  null;  try  {  in  =  new  ClassLoaderAwareObjectInputStream(bais,  object.getClass().getClassLoader());      @SuppressWarnings( "unchecked ")  //  see  above  [BUGGY]  T  readObject  =(T)in.readArray();  [BUGGY]  return  readObject;  }  catch  (ClassNotFoundException  ex)  {  throw  new  SerializationException( "ClassNotFoundException  while  reading  cloned  object  data ",  ex);  }  catch  (IOException  ex)  {  throw  new  SerializationException( "IOException  while  reading  cloned  object  data ",  ex);  }  finally  {  try  {  if  (in  !=  null)  {  in.close();  [CLASS]  SerializationUtils  ClassLoaderAwareObjectInputStream  [METHOD]  clone  [RETURN_TYPE]  <T  T  object  [VARIABLES]  byte[]  objectData  ClassLoaderAwareObjectInputStream  in  boolean  T  object  readObject  ByteArrayInputStream  bais  ClassLoader  classLoader  IOException  ex  ClassNotFoundException  ex  	projects/Lang13/src/main/java/org/apache/commons/lang3/SerializationUtils.java	0.7071067811865475	95	95	1	replace	T  readObject  =(T)in.readArray();	T  readObject  =  (T)  in.readObject();  	non-compiled	[CE]  cannot  find  symbol	13	None	replace
34	[BUG]  [BUGGY]  T  readObject  =(T)in.clone();  [CE]  clone()  has  protected  access  in  Object  [CONTEXT]  ClassLoaderAwareObjectInputStream  in  =  null;  try  {  in  =  new  ClassLoaderAwareObjectInputStream(bais,  object.getClass().getClassLoader());      @SuppressWarnings( "unchecked ")  //  see  above  [BUGGY]  T  readObject  =(T)in.clone();  [BUGGY]  return  readObject;  }  catch  (ClassNotFoundException  ex)  {  throw  new  SerializationException( "ClassNotFoundException  while  reading  cloned  object  data ",  ex);  }  catch  (IOException  ex)  {  throw  new  SerializationException( "IOException  while  reading  cloned  object  data ",  ex);  }  finally  {  try  {  if  (in  !=  null)  {  in.close();  [CLASS]  SerializationUtils  ClassLoaderAwareObjectInputStream  [METHOD]  clone  [RETURN_TYPE]  <T  T  object  [VARIABLES]  byte[]  objectData  ClassLoaderAwareObjectInputStream  in  boolean  T  object  readObject  ByteArrayInputStream  bais  ClassLoader  classLoader  IOException  ex  ClassNotFoundException  ex  	projects/Lang13/src/main/java/org/apache/commons/lang3/SerializationUtils.java	0.7071067811865475	95	95	1	replace	T  readObject  =(T)in.clone();	T  readObject  =  (T)  in.readObject();  	non-compiled	[CE]  clone()  has  protected  access  in  Object	13	None	replace
35	[BUG]  [BUGGY]    [CE]  illegal  start  of  type  [CONTEXT]  ClassLoaderAwareObjectInputStream  in  =  null;  try  {  in  =  new  ClassLoaderAwareObjectInputStream(bais,  object.getClass().getClassLoader());      @SuppressWarnings( "unchecked ")  //  see  above  [BUGGY]    [BUGGY]  return  readObject;  }  catch  (ClassNotFoundException  ex)  {  throw  new  SerializationException( "ClassNotFoundException  while  reading  cloned  object  data ",  ex);  }  catch  (IOException  ex)  {  throw  new  SerializationException( "IOException  while  reading  cloned  object  data ",  ex);  }  finally  {  try  {  if  (in  !=  null)  {  in.close();  [CLASS]  SerializationUtils  ClassLoaderAwareObjectInputStream  [METHOD]  clone  [RETURN_TYPE]  <T  T  object  [VARIABLES]  byte[]  objectData  ClassLoaderAwareObjectInputStream  in  boolean  T  object  readObject  ByteArrayInputStream  bais  ClassLoader  classLoader  IOException  ex  ClassNotFoundException  ex  	projects/Lang13/src/main/java/org/apache/commons/lang3/SerializationUtils.java	0.7071067811865475	95	95	1	replace	  	T  readObject  =  (T)  in.readObject();  	non-compiled	[CE]  illegal  start  of  type	13	None	replace
41	[BUG]  [BUGGY]    ClassLoaderAwareObjectInputStream  in  =(ClassLoaderAwareObjectInputStream)in.readObject();  [CE]  variable  in  is  already  defined  in  method  <T>clone(T)  [CONTEXT]    @SuppressWarnings( "unchecked ")  //  see  above  T  readObject  =  (T)  in.readObject();  return  readObject;  }  catch  (ClassNotFoundException  ex)  {  throw  new  SerializationException( "ClassNotFoundException  while  reading  cloned  object  data ",  ex);  }  catch  (IOException  ex)  {  throw  new  SerializationException( "IOException  while  reading  cloned  object  data ",  ex);  }  finally  {  [BUGGY]    ClassLoaderAwareObjectInputStream  in  =(ClassLoaderAwareObjectInputStream)in.readObject();  [BUGGY]  try  {  if  (in  !=  null)  {  in.close();  }  }  catch  (IOException  ex)  {  throw  new  SerializationException( "IOException  on  closing  cloned  object  data  InputStream. ",  ex);  }  }  }  [CLASS]  SerializationUtils  ClassLoaderAwareObjectInputStream  [METHOD]  clone  [RETURN_TYPE]  <T  T  object  [VARIABLES]  byte[]  objectData  ClassLoaderAwareObjectInputStream  in  boolean  T  object  readObject  ByteArrayInputStream  bais  ClassLoader  classLoader  IOException  ex  ClassNotFoundException  ex  	projects/Lang13/src/main/java/org/apache/commons/lang3/SerializationUtils.java	1.0	103	103	1	replace	    ClassLoaderAwareObjectInputStream  in  =(ClassLoaderAwareObjectInputStream)in.readObject();		non-compiled	[CE]  variable  in  is  already  defined  in  method  <T>clone(T)	6	None	add
42	[BUG]  [BUGGY]    ClassLoaderAwareObjectInputStream  in  =(ClassLoaderAwareObjectInputStream)readObject.clone();  [CE]  variable  in  is  already  defined  in  method  <T>clone(T)  [CONTEXT]    @SuppressWarnings( "unchecked ")  //  see  above  T  readObject  =  (T)  in.readObject();  return  readObject;  }  catch  (ClassNotFoundException  ex)  {  throw  new  SerializationException( "ClassNotFoundException  while  reading  cloned  object  data ",  ex);  }  catch  (IOException  ex)  {  throw  new  SerializationException( "IOException  while  reading  cloned  object  data ",  ex);  }  finally  {  [BUGGY]    ClassLoaderAwareObjectInputStream  in  =(ClassLoaderAwareObjectInputStream)readObject.clone();  [BUGGY]  try  {  if  (in  !=  null)  {  in.close();  }  }  catch  (IOException  ex)  {  throw  new  SerializationException( "IOException  on  closing  cloned  object  data  InputStream. ",  ex);  }  }  }  [CLASS]  SerializationUtils  ClassLoaderAwareObjectInputStream  [METHOD]  clone  [RETURN_TYPE]  <T  T  object  [VARIABLES]  byte[]  objectData  ClassLoaderAwareObjectInputStream  in  boolean  T  object  readObject  ByteArrayInputStream  bais  ClassLoader  classLoader  IOException  ex  ClassNotFoundException  ex  	projects/Lang13/src/main/java/org/apache/commons/lang3/SerializationUtils.java	1.0	103	103	1	replace	    ClassLoaderAwareObjectInputStream  in  =(ClassLoaderAwareObjectInputStream)readObject.clone();		non-compiled	[CE]  variable  in  is  already  defined  in  method  <T>clone(T)	6	None	add
43	[BUG]  [BUGGY]    ClassLoaderAwareObjectInputStream  in  =(ClassLoaderAwareObjectInputStream)readObject;  [CE]  variable  in  is  already  defined  in  method  <T>clone(T)  [CONTEXT]    @SuppressWarnings( "unchecked ")  //  see  above  T  readObject  =  (T)  in.readObject();  return  readObject;  }  catch  (ClassNotFoundException  ex)  {  throw  new  SerializationException( "ClassNotFoundException  while  reading  cloned  object  data ",  ex);  }  catch  (IOException  ex)  {  throw  new  SerializationException( "IOException  while  reading  cloned  object  data ",  ex);  }  finally  {  [BUGGY]    ClassLoaderAwareObjectInputStream  in  =(ClassLoaderAwareObjectInputStream)readObject;  [BUGGY]  try  {  if  (in  !=  null)  {  in.close();  }  }  catch  (IOException  ex)  {  throw  new  SerializationException( "IOException  on  closing  cloned  object  data  InputStream. ",  ex);  }  }  }  [CLASS]  SerializationUtils  ClassLoaderAwareObjectInputStream  [METHOD]  clone  [RETURN_TYPE]  <T  T  object  [VARIABLES]  byte[]  objectData  ClassLoaderAwareObjectInputStream  in  boolean  T  object  readObject  ByteArrayInputStream  bais  ClassLoader  classLoader  IOException  ex  ClassNotFoundException  ex  	projects/Lang13/src/main/java/org/apache/commons/lang3/SerializationUtils.java	1.0	103	103	1	replace	    ClassLoaderAwareObjectInputStream  in  =(ClassLoaderAwareObjectInputStream)readObject;		non-compiled	[CE]  variable  in  is  already  defined  in  method  <T>clone(T)	6	None	add
44	[BUG]  [BUGGY]    ClassLoaderAwareObjectInputStream  in  =(ClassLoaderAwareObjectInputStream)in.readObject();  readObject  =(T)in.readObject();  [CE]  variable  in  is  already  defined  in  method  <T>clone(T)  [CONTEXT]    @SuppressWarnings( "unchecked ")  //  see  above  T  readObject  =  (T)  in.readObject();  return  readObject;  }  catch  (ClassNotFoundException  ex)  {  throw  new  SerializationException( "ClassNotFoundException  while  reading  cloned  object  data ",  ex);  }  catch  (IOException  ex)  {  throw  new  SerializationException( "IOException  while  reading  cloned  object  data ",  ex);  }  finally  {  [BUGGY]    ClassLoaderAwareObjectInputStream  in  =(ClassLoaderAwareObjectInputStream)in.readObject();  readObject  =(T)in.readObject();  [BUGGY]  try  {  if  (in  !=  null)  {  in.close();  }  }  catch  (IOException  ex)  {  throw  new  SerializationException( "IOException  on  closing  cloned  object  data  InputStream. ",  ex);  }  }  }  [CLASS]  SerializationUtils  ClassLoaderAwareObjectInputStream  [METHOD]  clone  [RETURN_TYPE]  <T  T  object  [VARIABLES]  byte[]  objectData  ClassLoaderAwareObjectInputStream  in  boolean  T  object  readObject  ByteArrayInputStream  bais  ClassLoader  classLoader  IOException  ex  ClassNotFoundException  ex  	projects/Lang13/src/main/java/org/apache/commons/lang3/SerializationUtils.java	1.0	103	103	1	replace	    ClassLoaderAwareObjectInputStream  in  =(ClassLoaderAwareObjectInputStream)in.readObject();  readObject  =(T)in.readObject();		non-compiled	[CE]  variable  in  is  already  defined  in  method  <T>clone(T)	6	None	add
